Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.4175,0.1674,0.05379,0.06345,0.04828,0.08506,0.09609,0.02161,0.02345,0.02115,0.02023,0.02759,0.02437,0.04092,0.08092,0.06391,0.03724,0.04460
0.4175, 1.000,0.1416,0.03494,0.05103,0.06023,0.1453,0.2083,0.03126,0.02667,0.01839,0.03218,0.04184,0.03356,0.03310,0.05333,0.04460,0.02483,0.07862
0.1674,0.1416, 1.000,0.02713,0.08276,0.08322,0.1283,0.04506,0.03080,0.03356,0.03816,0.03448,0.02575,0.03310,0.02253,0.02897,0.06115,0.07034,0.1011
0.05379,0.03494,0.02713, 1.000,0.03310,0.01747,0.02897,0.03448,0.06989,0.02851,0.02299,0.02575,0.02805,0.02483,0.04966,0.08184,0.1126,0.05839,0.02069
0.06345,0.05103,0.08276,0.03310, 1.000,0.3108,0.1172,0.02759,0.02437,0.02575,0.03218,0.02575,0.02253,0.03402,0.02529,0.04138,0.08966,0.07724,0.05655
0.04828,0.06023,0.08322,0.01747,0.3108, 1.000,0.2487,0.03264,0.02759,0.02575,0.04276,0.03218,0.02253,0.05195,0.02483,0.02759,0.03954,0.03724,0.09931
0.08506,0.1453,0.1283,0.02897,0.1172,0.2487, 1.000,0.06943,0.03448,0.01977,0.03816,0.05885,0.03356,0.1007,0.03816,0.03034,0.04598,0.03264,0.3062
0.09609,0.2083,0.04506,0.03448,0.02759,0.03264,0.06943, 1.000,0.03080,0.02989,0.02529,0.03310,0.1540,0.04230,0.03908,0.06621,0.03172,0.02345,0.05793
0.02161,0.03126,0.03080,0.06989,0.02437,0.02759,0.03448,0.03080, 1.000,0.06069,0.03172,0.03954,0.03862,0.02667,0.04368,0.03126,0.02345,0.03080,0.03126
0.02345,0.02667,0.03356,0.02851,0.02575,0.02575,0.01977,0.02989,0.06069, 1.000,0.04828,0.01839,0.03356,0.03632,0.09609,0.02253,0.02069,0.02575,0.02345
0.02115,0.01839,0.03816,0.02299,0.03218,0.04276,0.03816,0.02529,0.03172,0.04828, 1.000,0.06299,0.02253,0.02989,0.02299,0.01931,0.01563,0.02897,0.06161
0.02023,0.03218,0.03448,0.02575,0.02575,0.03218,0.05885,0.03310,0.03954,0.01839,0.06299, 1.000,0.04460,0.1306,0.02345,0.02023,0.02575,0.02805,0.1430
0.02759,0.04184,0.02575,0.02805,0.02253,0.02253,0.03356,0.1540,0.03862,0.03356,0.02253,0.04460, 1.000,0.04966,0.03218,0.02437,0.02345,0.04828,0.04092
0.02437,0.03356,0.03310,0.02483,0.03402,0.05195,0.1007,0.04230,0.02667,0.03632,0.02989,0.1306,0.04966, 1.000,0.06115,0.02345,0.01977,0.02667,0.1917
0.04092,0.03310,0.02253,0.04966,0.02529,0.02483,0.03816,0.03908,0.04368,0.09609,0.02299,0.02345,0.03218,0.06115, 1.000,0.05977,0.02621,0.02115,0.03678
0.08092,0.05333,0.02897,0.08184,0.04138,0.02759,0.03034,0.06621,0.03126,0.02253,0.01931,0.02023,0.02437,0.02345,0.05977, 1.000,0.06023,0.02207,0.02575
0.06391,0.04460,0.06115,0.1126,0.08966,0.03954,0.04598,0.03172,0.02345,0.02069,0.01563,0.02575,0.02345,0.01977,0.02621,0.06023, 1.000,0.08414,0.03172
0.03724,0.02483,0.07034,0.05839,0.07724,0.03724,0.03264,0.02345,0.03080,0.02575,0.02897,0.02805,0.04828,0.02667,0.02115,0.02207,0.08414, 1.000,0.02391
0.04460,0.07862,0.1011,0.02069,0.05655,0.09931,0.3062,0.05793,0.03126,0.02345,0.06161,0.1430,0.04092,0.1917,0.03678,0.02575,0.03172,0.02391, 1.000
