Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.5158,0.05353,0.2409,0.1022,0.08516,0.1022,0.08516,0.03163,0.05353,0.03650,0.02920,0.03163,0.04380,0.1460,0.09246,0.08759,0.04136,0.03163
0.5158, 1.000,0.05839,0.1800,0.07543,0.06569,0.1509,0.1849,0.03406,0.05839,0.02190,0.02190,0.03163,0.03650,0.2141,0.1776,0.07056,0.02920,0.02920
0.05353,0.05839, 1.000,0.04380,0.1606,0.1582,0.1849,0.04623,0.09002,0.04136,0.03406,0.05596,0.03163,0.09732,0.03163,0.05353,0.08759,0.1241,0.1752
0.2409,0.1800,0.04380, 1.000,0.05109,0.02190,0.07543,0.04623,0.05109,0.05353,0.03650,0.06569,0.02676,0.04623,0.07543,0.2214,0.2993,0.05353,0.02433
0.1022,0.07543,0.1606,0.05109, 1.000,0.6496,0.2092,0.04136,0.03893,0.02676,0.01946,0.03163,0.04136,0.06813,0.09246,0.06326,0.09732,0.1582,0.1168
0.08516,0.06569,0.1582,0.02190,0.6496, 1.000,0.1752,0.04136,0.01946,0.009732,0.02190,0.03650,0.01946,0.09976,0.06813,0.06326,0.04866,0.1363,0.1533
0.1022,0.1509,0.1849,0.07543,0.2092,0.1752, 1.000,0.09246,0.05596,0.01946,0.01703,0.05839,0.03893,0.1679,0.2895,0.1582,0.08516,0.02433,0.3163
0.08516,0.1849,0.04623,0.04623,0.04136,0.04136,0.09246, 1.000,0.03893,0.1046,0.05109,0.06083,0.1995,0.04136,0.1873,0.1509,0.02433,0.01946,0.05109
0.03163,0.03406,0.09002,0.05109,0.03893,0.01946,0.05596,0.03893, 1.000,0.09002,0.009732,0.01946,0.04623,0.03163,0.03893,0.04136,0.1606,0.06813,0.03650
0.05353,0.05839,0.04136,0.05353,0.02676,0.009732,0.01946,0.1046,0.09002, 1.000,0.2336,0.03163,0.1095,0.03163,0.06083,0.02920,0.05109,0.09976,0.03163
0.03650,0.02190,0.03406,0.03650,0.01946,0.02190,0.01703,0.05109,0.009732,0.2336, 1.000,0.03406,0.03650,0.04136,0.01703,0.01217,0.02676,0.05353,0.04866
0.02920,0.02190,0.05596,0.06569,0.03163,0.03650,0.05839,0.06083,0.01946,0.03163,0.03406, 1.000,0.08759,0.1679,0.04380,0.04380,0.01703,0.03893,0.1630
0.03163,0.03163,0.03163,0.02676,0.04136,0.01946,0.03893,0.1995,0.04623,0.1095,0.03650,0.08759, 1.000,0.05109,0.08516,0.03650,0.02676,0.1752,0.06326
0.04380,0.03650,0.09732,0.04623,0.06813,0.09976,0.1679,0.04136,0.03163,0.03163,0.04136,0.1679,0.05109, 1.000,0.09732,0.04623,0.01703,0.03406,0.5912
0.1460,0.2141,0.03163,0.07543,0.09246,0.06813,0.2895,0.1873,0.03893,0.06083,0.01703,0.04380,0.08516,0.09732, 1.000,0.1946,0.04623,0.02433,0.1071
0.09246,0.1776,0.05353,0.2214,0.06326,0.06326,0.1582,0.1509,0.04136,0.02920,0.01217,0.04380,0.03650,0.04623,0.1946, 1.000,0.1727,0.009732,0.05353
0.08759,0.07056,0.08759,0.2993,0.09732,0.04866,0.08516,0.02433,0.1606,0.05109,0.02676,0.01703,0.02676,0.01703,0.04623,0.1727, 1.000,0.09246,0.01946
0.04136,0.02920,0.1241,0.05353,0.1582,0.1363,0.02433,0.01946,0.06813,0.09976,0.05353,0.03893,0.1752,0.03406,0.02433,0.009732,0.09246, 1.000,0.03163
0.03163,0.02920,0.1752,0.02433,0.1168,0.1533,0.3163,0.05109,0.03650,0.03163,0.04866,0.1630,0.06326,0.5912,0.1071,0.05353,0.01946,0.03163, 1.000
