Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1276,0.07875,0.2350,0.2491,0.1331,0.1105,0.04884,0.1013,0.03541,0.03297,0.03236,0.03297,0.05556,0.09951,0.1154,0.1050,0.03846,0.1252
0.1276, 1.000,0.05372,0.05861,0.06410,0.07509,0.1685,0.1441,0.05678,0.02991,0.03724,0.03175,0.03541,0.05617,0.1276,0.1239,0.07143,0.02564,0.06716
0.07875,0.05372, 1.000,0.05983,0.1093,0.1032,0.06166,0.03602,0.06716,0.05495,0.04396,0.03602,0.02076,0.02747,0.03114,0.03358,0.08425,0.2002,0.04518
0.2350,0.05861,0.05983, 1.000,0.1441,0.06532,0.05922,0.03724,0.2845,0.03785,0.03236,0.02442,0.02381,0.03358,0.06716,0.07509,0.06777,0.03663,0.08181
0.2491,0.06410,0.1093,0.1441, 1.000,0.1642,0.06960,0.03846,0.06166,0.07631,0.04396,0.03480,0.04090,0.07143,0.05495,0.06532,0.06593,0.07509,0.1422
0.1331,0.07509,0.1032,0.06532,0.1642, 1.000,0.1984,0.03724,0.03846,0.04396,0.06838,0.02991,0.03236,0.1044,0.03968,0.04518,0.06838,0.06960,0.1551
0.1105,0.1685,0.06166,0.05922,0.06960,0.1984, 1.000,0.08608,0.03358,0.02503,0.02442,0.04151,0.02137,0.08303,0.07631,0.07326,0.04945,0.04640,0.1068
0.04884,0.1441,0.03602,0.03724,0.03846,0.03724,0.08608, 1.000,0.02930,0.03724,0.02869,0.02503,0.07326,0.02930,0.1471,0.1581,0.03724,0.02564,0.03785
0.1013,0.05678,0.06716,0.2845,0.06166,0.03846,0.03358,0.02930, 1.000,0.04518,0.02808,0.02442,0.02564,0.02381,0.03846,0.04579,0.09035,0.03846,0.04212
0.03541,0.02991,0.05495,0.03785,0.07631,0.04396,0.02503,0.03724,0.04518, 1.000,0.04151,0.01954,0.07875,0.03175,0.03602,0.02686,0.04029,0.08608,0.03846
0.03297,0.03724,0.04396,0.03236,0.04396,0.06838,0.02442,0.02869,0.02808,0.04151, 1.000,0.04640,0.05495,0.05250,0.03358,0.03480,0.02686,0.04884,0.02686
0.03236,0.03175,0.03602,0.02442,0.03480,0.02991,0.04151,0.02503,0.02442,0.01954,0.04640, 1.000,0.02686,0.06471,0.03419,0.03358,0.02198,0.02015,0.04457
0.03297,0.03541,0.02076,0.02381,0.04090,0.03236,0.02137,0.07326,0.02564,0.07875,0.05495,0.02686, 1.000,0.03419,0.06532,0.05128,0.01221,0.04212,0.03541
0.05556,0.05617,0.02747,0.03358,0.07143,0.1044,0.08303,0.02930,0.02381,0.03175,0.05250,0.06471,0.03419, 1.000,0.06349,0.05922,0.02259,0.02259,0.2192
0.09951,0.1276,0.03114,0.06716,0.05495,0.03968,0.07631,0.1471,0.03846,0.03602,0.03358,0.03419,0.06532,0.06349, 1.000,0.3474,0.03541,0.02442,0.1032
0.1154,0.1239,0.03358,0.07509,0.06532,0.04518,0.07326,0.1581,0.04579,0.02686,0.03480,0.03358,0.05128,0.05922,0.3474, 1.000,0.04762,0.03175,0.08425
0.1050,0.07143,0.08425,0.06777,0.06593,0.06838,0.04945,0.03724,0.09035,0.04029,0.02686,0.02198,0.01221,0.02259,0.03541,0.04762, 1.000,0.03968,0.02991
0.03846,0.02564,0.2002,0.03663,0.07509,0.06960,0.04640,0.02564,0.03846,0.08608,0.04884,0.02015,0.04212,0.02259,0.02442,0.03175,0.03968, 1.000,0.03358
0.1252,0.06716,0.04518,0.08181,0.1422,0.1551,0.1068,0.03785,0.04212,0.03846,0.02686,0.04457,0.03541,0.2192,0.1032,0.08425,0.02991,0.03358, 1.000
