Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.3587,0.05683,0.1945,0.1700,0.1491,0.1058,0.04901,0.02138,0.01877,0.02659,0.03233,0.01460,0.03858,0.07039,0.09906,0.08655,0.04745,0.05266
0.3587, 1.000,0.06986,0.1230,0.1131,0.1084,0.2039,0.1126,0.02242,0.02815,0.02972,0.02138,0.02242,0.05996,0.1642,0.1522,0.07351,0.03233,0.06726
0.05683,0.06986, 1.000,0.03962,0.1444,0.1236,0.1627,0.02503,0.05944,0.03233,0.03493,0.02815,0.02086,0.05631,0.03389,0.03962,0.07821,0.06309,0.1439
0.1945,0.1230,0.03962, 1.000,0.07716,0.05683,0.04797,0.05005,0.04067,0.02294,0.02815,0.03754,0.02190,0.02607,0.03754,0.1210,0.2205,0.05370,0.02138
0.1700,0.1131,0.1444,0.07716, 1.000,0.5313,0.1611,0.02763,0.03962,0.02033,0.03493,0.02294,0.02450,0.06830,0.04745,0.05422,0.1340,0.1079,0.1090
0.1491,0.1084,0.1236,0.05683,0.5313, 1.000,0.1705,0.03180,0.02607,0.02398,0.04745,0.02972,0.02086,0.1027,0.05005,0.04275,0.07091,0.09072,0.1423
0.1058,0.2039,0.1627,0.04797,0.1611,0.1705, 1.000,0.06569,0.02138,0.01929,0.02294,0.03076,0.02398,0.1210,0.1773,0.1074,0.05735,0.02555,0.1924
0.04901,0.1126,0.02503,0.05005,0.02763,0.03180,0.06569, 1.000,0.01147,0.05787,0.03858,0.02190,0.1168,0.03754,0.1507,0.09854,0.03076,0.03754,0.04484
0.02138,0.02242,0.05944,0.04067,0.03962,0.02607,0.02138,0.01147, 1.000,0.06257,0.02242,0.02294,0.03597,0.01825,0.01773,0.02450,0.1173,0.02920,0.02607
0.01877,0.02815,0.03233,0.02294,0.02033,0.02398,0.01929,0.05787,0.06257, 1.000,0.09489,0.01929,0.09072,0.02763,0.04171,0.02815,0.03441,0.04901,0.03128
0.02659,0.02972,0.03493,0.02815,0.03493,0.04745,0.02294,0.03858,0.02242,0.09489, 1.000,0.02294,0.03180,0.03441,0.03545,0.02555,0.02659,0.04275,0.04119
0.03233,0.02138,0.02815,0.03754,0.02294,0.02972,0.03076,0.02190,0.02294,0.01929,0.02294, 1.000,0.04067,0.09698,0.02294,0.01147,0.02242,0.02555,0.07612
0.01460,0.02242,0.02086,0.02190,0.02450,0.02086,0.02398,0.1168,0.03597,0.09072,0.03180,0.04067, 1.000,0.01773,0.03441,0.02503,0.02033,0.09489,0.02920
0.03858,0.05996,0.05631,0.02607,0.06830,0.1027,0.1210,0.03754,0.01825,0.02763,0.03441,0.09698,0.01773, 1.000,0.07664,0.03441,0.01616,0.01877,0.4286
0.07039,0.1642,0.03389,0.03754,0.04745,0.05005,0.1773,0.1507,0.01773,0.04171,0.03545,0.02294,0.03441,0.07664, 1.000,0.1559,0.03702,0.02711,0.06621
0.09906,0.1522,0.03962,0.1210,0.05422,0.04275,0.1074,0.09854,0.02450,0.02815,0.02555,0.01147,0.02503,0.03441,0.1559, 1.000,0.1215,0.03285,0.04119
0.08655,0.07351,0.07821,0.2205,0.1340,0.07091,0.05735,0.03076,0.1173,0.03441,0.02659,0.02242,0.02033,0.01616,0.03702,0.1215, 1.000,0.06204,0.02972
0.04745,0.03233,0.06309,0.05370,0.1079,0.09072,0.02555,0.03754,0.02920,0.04901,0.04275,0.02555,0.09489,0.01877,0.02711,0.03285,0.06204, 1.000,0.02242
0.05266,0.06726,0.1439,0.02138,0.1090,0.1423,0.1924,0.04484,0.02607,0.03128,0.04119,0.07612,0.02920,0.4286,0.06621,0.04119,0.02972,0.02242, 1.000
