Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.4148,0.1153,0.08276,0.09409,0.05862,0.09360,0.1493,0.03596,0.02167,0.01675,0.02315,0.04236,0.02365,0.05320,0.1399,0.1020,0.03645,0.05468
0.4148, 1.000,0.1099,0.04335,0.06601,0.06946,0.1305,0.2507,0.02611,0.02906,0.02315,0.02217,0.06749,0.04680,0.05616,0.1099,0.06798,0.02857,0.08621
0.1153,0.1099, 1.000,0.03842,0.1355,0.1059,0.1640,0.04680,0.02562,0.03941,0.04187,0.02906,0.03202,0.04532,0.02512,0.03892,0.07291,0.07389,0.1094
0.08276,0.04335,0.03842, 1.000,0.03793,0.01970,0.02512,0.04138,0.04039,0.02463,0.01823,0.05616,0.02118,0.03941,0.03498,0.1044,0.2468,0.05714,0.03744
0.09409,0.06601,0.1355,0.03793, 1.000,0.3148,0.1488,0.04138,0.02020,0.03744,0.02906,0.03054,0.02709,0.03596,0.03744,0.05616,0.1113,0.06158,0.05567
0.05862,0.06946,0.1059,0.01970,0.3148, 1.000,0.3020,0.03793,0.03005,0.04138,0.03842,0.03054,0.03005,0.04828,0.04286,0.03103,0.04335,0.03202,0.1064
0.09360,0.1305,0.1640,0.02512,0.1488,0.3020, 1.000,0.07340,0.03300,0.03498,0.03842,0.05074,0.03941,0.1138,0.05616,0.03695,0.04828,0.02266,0.3266
0.1493,0.2507,0.04680,0.04138,0.04138,0.03793,0.07340, 1.000,0.03103,0.02562,0.03399,0.01970,0.1788,0.04877,0.08473,0.1325,0.06601,0.02463,0.06256
0.03596,0.02611,0.02562,0.04039,0.02020,0.03005,0.03300,0.03103, 1.000,0.03990,0.02611,0.05271,0.04581,0.04187,0.02611,0.01626,0.02562,0.02365,0.05369
0.02167,0.02906,0.03941,0.02463,0.03744,0.04138,0.03498,0.02562,0.03990, 1.000,0.05419,0.01724,0.03448,0.02512,0.05862,0.02414,0.03892,0.05862,0.02365
0.01675,0.02315,0.04187,0.01823,0.02906,0.03842,0.03842,0.03399,0.02611,0.05419, 1.000,0.06552,0.02217,0.04729,0.02857,0.02709,0.01773,0.03054,0.06305
0.02315,0.02217,0.02906,0.05616,0.03054,0.03054,0.05074,0.01970,0.05271,0.01724,0.06552, 1.000,0.02808,0.1621,0.02118,0.03153,0.03448,0.03054,0.08916
0.04236,0.06749,0.03202,0.02118,0.02709,0.03005,0.03941,0.1788,0.04581,0.03448,0.02217,0.02808, 1.000,0.04335,0.04433,0.03350,0.03842,0.07389,0.04729
0.02365,0.04680,0.04532,0.03941,0.03596,0.04828,0.1138,0.04877,0.04187,0.02512,0.04729,0.1621,0.04335, 1.000,0.05714,0.02956,0.03054,0.02266,0.2345
0.05320,0.05616,0.02512,0.03498,0.03744,0.04286,0.05616,0.08473,0.02611,0.05862,0.02857,0.02118,0.04433,0.05714, 1.000,0.08128,0.02365,0.02414,0.05025
0.1399,0.1099,0.03892,0.1044,0.05616,0.03103,0.03695,0.1325,0.01626,0.02414,0.02709,0.03153,0.03350,0.02956,0.08128, 1.000,0.1010,0.01823,0.02857
0.1020,0.06798,0.07291,0.2468,0.1113,0.04335,0.04828,0.06601,0.02562,0.03892,0.01773,0.03448,0.03842,0.03054,0.02365,0.1010, 1.000,0.07685,0.03695
0.03645,0.02857,0.07389,0.05714,0.06158,0.03202,0.02266,0.02463,0.02365,0.05862,0.03054,0.03054,0.07389,0.02266,0.02414,0.01823,0.07685, 1.000,0.01921
0.05468,0.08621,0.1094,0.03744,0.05567,0.1064,0.3266,0.06256,0.05369,0.02365,0.06305,0.08916,0.04729,0.2345,0.05025,0.02857,0.03695,0.01921, 1.000
