Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2100,0.05886,0.06823,0.04950,0.04482,0.03880,0.02676,0.02943,0.04013,0.02943,0.03612,0.02475,0.04415,0.06957,0.05819,0.02609,0.04415
0.2100, 1.000,0.04348,0.04080,0.05017,0.07759,0.06288,0.03144,0.03880,0.04013,0.01806,0.03813,0.04080,0.06957,0.04415,0.04013,0.05418,0.06221
0.05886,0.04348, 1.000,0.03746,0.05217,0.03211,0.02274,0.07559,0.01405,0.03946,0.03813,0.02408,0.01405,0.01873,0.04548,0.04950,0.02140,0.04348
0.06823,0.04080,0.03746, 1.000,0.1191,0.04482,0.01940,0.01271,0.02542,0.03010,0.03278,0.03211,0.04281,0.04682,0.05485,0.06555,0.06622,0.08027
0.04950,0.05017,0.05217,0.1191, 1.000,0.1037,0.02609,0.03211,0.03278,0.04013,0.03010,0.03813,0.1050,0.03946,0.03478,0.04682,0.04816,0.1184
0.04482,0.07759,0.03211,0.04482,0.1037, 1.000,0.04749,0.03411,0.03478,0.02943,0.03880,0.02609,0.09365,0.07157,0.04080,0.03880,0.04482,0.1311
0.03880,0.06288,0.02274,0.01940,0.02609,0.04749, 1.000,0.02742,0.05017,0.05619,0.01672,0.09097,0.02676,0.1124,0.1264,0.02742,0.02876,0.03746
0.02676,0.03144,0.07559,0.01271,0.03211,0.03411,0.02742, 1.000,0.02609,0.03679,0.04816,0.01940,0.08294,0.02475,0.03478,0.03880,0.02140,0.02475
0.02943,0.03880,0.01405,0.02542,0.03278,0.03478,0.05017,0.02609, 1.000,0.05017,0.03478,0.06087,0.02341,0.05351,0.04682,0.02876,0.03344,0.03211
0.04013,0.04013,0.03946,0.03010,0.04013,0.02943,0.05619,0.03679,0.05017, 1.000,0.04147,0.05284,0.03344,0.03813,0.05686,0.03946,0.03946,0.04749
0.02943,0.01806,0.03813,0.03278,0.03010,0.03880,0.01672,0.04816,0.03478,0.04147, 1.000,0.01605,0.03946,0.02408,0.03144,0.03478,0.02676,0.02809
0.03612,0.03813,0.02408,0.03211,0.03813,0.02609,0.09097,0.01940,0.06087,0.05284,0.01605, 1.000,0.03411,0.04013,0.04415,0.01940,0.07893,0.03344
0.02475,0.04080,0.01405,0.04281,0.1050,0.09365,0.02676,0.08294,0.02341,0.03344,0.03946,0.03411, 1.000,0.04749,0.03344,0.02074,0.02676,0.05819
0.04415,0.06957,0.01873,0.04682,0.03946,0.07157,0.1124,0.02475,0.05351,0.03813,0.02408,0.04013,0.04749, 1.000,0.07692,0.03478,0.02742,0.05485
0.06957,0.04415,0.04548,0.05485,0.03478,0.04080,0.1264,0.03478,0.04682,0.05686,0.03144,0.04415,0.03344,0.07692, 1.000,0.07090,0.02274,0.07157
0.05819,0.04013,0.04950,0.06555,0.04682,0.03880,0.02742,0.03880,0.02876,0.03946,0.03478,0.01940,0.02074,0.03478,0.07090, 1.000,0.07492,0.04013
0.02609,0.05418,0.02140,0.06622,0.04816,0.04482,0.02876,0.02140,0.03344,0.03946,0.02676,0.07893,0.02676,0.02742,0.02274,0.07492, 1.000,0.06890
0.04415,0.06221,0.04348,0.08027,0.1184,0.1311,0.03746,0.02475,0.03211,0.04749,0.02809,0.03344,0.05819,0.05485,0.07157,0.04013,0.06890, 1.000
