Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.09182,0.03992,0.03593,0.03792,0.1058,0.03992,0.07385,0.05589,0.04790,0.04192,0.02196,0.01397,0.1497,0.1457,0.04990,0.02595,0.03792,0.02595
0.09182, 1.000,0.009980,0.02794,0.04192,0.1198,0.08383,0.2635,0.1377,0.06387,0.02595,0.02994,0.02196,0.07385,0.08982,0.02994,0.04591,0.01597,0.01397
0.03992,0.009980, 1.000,0.1896,0.1317,0.06786,0.06387,0.01597,0.03593,0.07585,0.2176,0.05788,0.03992,0.05788,0.02794,0.009980,0.04192,0.2375,0.3792
0.03593,0.02794,0.1896, 1.000,0.06587,0.04790,0.02994,0.04790,0.1437,0.2156,0.08184,0.03792,0.1896,0.03194,0.03593,0.02595,0.09381,0.1816,0.1238
0.03792,0.04192,0.1317,0.06587, 1.000,0.03393,0.01397,0.04591,0.09980,0.1178,0.2116,0.03393,0.04192,0.05589,0.04790,0.02395,0.08982,0.2295,0.06786
0.1058,0.1198,0.06786,0.04790,0.03393, 1.000,0.2355,0.1597,0.02794,0.03992,0.2016,0.04192,0.02395,0.2375,0.1018,0.04790,0.03194,0.04790,0.09980
0.03992,0.08383,0.06387,0.02994,0.01397,0.2355, 1.000,0.1876,0.03992,0.01397,0.06387,0.06188,0.003992,0.1238,0.07186,0.04192,0.01198,0.01198,0.08383
0.07385,0.2635,0.01597,0.04790,0.04591,0.1597,0.1876, 1.000,0.1198,0.05190,0.01996,0.04790,0.02794,0.09182,0.09182,0.04790,0.03792,0.02196,0.03593
0.05589,0.1377,0.03593,0.1437,0.09980,0.02794,0.03992,0.1198, 1.000,0.1876,0.04990,0.06387,0.05389,0.03593,0.05389,0.01597,0.05389,0.04391,0.03194
0.04790,0.06387,0.07585,0.2156,0.1178,0.03992,0.01397,0.05190,0.1876, 1.000,0.06188,0.05389,0.1737,0.03593,0.07186,0.02196,0.1257,0.1337,0.04790
0.04192,0.02595,0.2176,0.08184,0.2116,0.2016,0.06387,0.01996,0.04990,0.06188, 1.000,0.06786,0.03194,0.1637,0.07984,0.04790,0.04790,0.1437,0.1317
0.02196,0.02994,0.05788,0.03792,0.03393,0.04192,0.06188,0.04790,0.06387,0.05389,0.06786, 1.000,0.1477,0.08383,0.1038,0.01597,0.06387,0.05788,0.05589
0.01397,0.02196,0.03992,0.1896,0.04192,0.02395,0.003992,0.02794,0.05389,0.1737,0.03194,0.1477, 1.000,0.03194,0.07984,0.02395,0.2934,0.1297,0.02595
0.1497,0.07385,0.05788,0.03194,0.05589,0.2375,0.1238,0.09182,0.03593,0.03593,0.1637,0.08383,0.03194, 1.000,0.4651,0.05788,0.03393,0.02395,0.1457
0.1457,0.08982,0.02794,0.03593,0.04790,0.1018,0.07186,0.09182,0.05389,0.07186,0.07984,0.1038,0.07984,0.4651, 1.000,0.02794,0.04192,0.02595,0.07585
0.04990,0.02994,0.009980,0.02595,0.02395,0.04790,0.04192,0.04790,0.01597,0.02196,0.04790,0.01597,0.02395,0.05788,0.02794, 1.000,0.02395,0.01597,0.03792
0.02595,0.04591,0.04192,0.09381,0.08982,0.03194,0.01198,0.03792,0.05389,0.1257,0.04790,0.06387,0.2934,0.03393,0.04192,0.02395, 1.000,0.2375,0.01996
0.03792,0.01597,0.2375,0.1816,0.2295,0.04790,0.01198,0.02196,0.04391,0.1337,0.1437,0.05788,0.1297,0.02395,0.02595,0.01597,0.2375, 1.000,0.06587
0.02595,0.01397,0.3792,0.1238,0.06786,0.09980,0.08383,0.03593,0.03194,0.04790,0.1317,0.05589,0.02595,0.1457,0.07585,0.03792,0.01996,0.06587, 1.000
