Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.05646,0.02823,0.02780,0.02139,0.08212,0.03593,0.02823,0.01967,0.02181,0.03978,0.01882,0.02310,0.07057,0.07143,0.03935,0.01882,0.02481,0.02951
0.05646, 1.000,0.02652,0.03080,0.02224,0.07528,0.05261,0.1510,0.07742,0.01711,0.02951,0.02267,0.02652,0.05090,0.05560,0.05945,0.02695,0.02267,0.02780
0.02823,0.02652, 1.000,0.1501,0.06159,0.07485,0.08426,0.02481,0.03593,0.03550,0.1544,0.03293,0.02181,0.04491,0.02096,0.02310,0.02866,0.1561,0.2750
0.02780,0.03080,0.1501, 1.000,0.05346,0.03464,0.03208,0.02181,0.06972,0.1313,0.05090,0.03080,0.1099,0.01839,0.02139,0.02010,0.06287,0.1570,0.07143
0.02139,0.02224,0.06159,0.05346, 1.000,0.02096,0.01497,0.01882,0.04962,0.06245,0.05518,0.02524,0.02866,0.02438,0.02139,0.03251,0.04192,0.08811,0.03721
0.08212,0.07528,0.07485,0.03464,0.02096, 1.000,0.1651,0.08939,0.02652,0.01839,0.1681,0.03080,0.02524,0.1501,0.05988,0.04748,0.02438,0.04790,0.07742
0.03593,0.05261,0.08426,0.03208,0.01497,0.1651, 1.000,0.1018,0.03807,0.02310,0.07100,0.03764,0.01967,0.06886,0.03379,0.02609,0.02139,0.03464,0.08084
0.02823,0.1510,0.02481,0.02181,0.01882,0.08939,0.1018, 1.000,0.05860,0.01796,0.02352,0.04320,0.02395,0.05346,0.04363,0.04876,0.01625,0.02010,0.03080
0.01967,0.07742,0.03593,0.06972,0.04962,0.02652,0.03807,0.05860, 1.000,0.09025,0.02652,0.03422,0.03678,0.01754,0.02737,0.02053,0.02908,0.01967,0.02866
0.02181,0.01711,0.03550,0.1313,0.06245,0.01839,0.02310,0.01796,0.09025, 1.000,0.02695,0.02652,0.09581,0.03037,0.03336,0.03251,0.06159,0.06672,0.02352
0.03978,0.02951,0.1544,0.05090,0.05518,0.1681,0.07100,0.02352,0.02652,0.02695, 1.000,0.02352,0.02609,0.1116,0.04491,0.02994,0.02695,0.09453,0.1142
0.01882,0.02267,0.03293,0.03080,0.02524,0.03080,0.03764,0.04320,0.03422,0.02652,0.02352, 1.000,0.08383,0.04021,0.04962,0.02524,0.03678,0.02524,0.04405
0.02310,0.02652,0.02181,0.1099,0.02866,0.02524,0.01967,0.02395,0.03678,0.09581,0.02609,0.08383, 1.000,0.02994,0.03593,0.02994,0.1762,0.04833,0.02395
0.07057,0.05090,0.04491,0.01839,0.02438,0.1501,0.06886,0.05346,0.01754,0.03037,0.1116,0.04021,0.02994, 1.000,0.2879,0.04192,0.02695,0.02866,0.07271
0.07143,0.05560,0.02096,0.02139,0.02139,0.05988,0.03379,0.04363,0.02737,0.03336,0.04491,0.04962,0.03593,0.2879, 1.000,0.02652,0.03122,0.02438,0.03122
0.03935,0.05945,0.02310,0.02010,0.03251,0.04748,0.02609,0.04876,0.02053,0.03251,0.02994,0.02524,0.02994,0.04192,0.02652, 1.000,0.03080,0.03251,0.02053
0.01882,0.02695,0.02866,0.06287,0.04192,0.02438,0.02139,0.01625,0.02908,0.06159,0.02695,0.03678,0.1762,0.02695,0.03122,0.03080, 1.000,0.1159,0.02395
0.02481,0.02267,0.1561,0.1570,0.08811,0.04790,0.03464,0.02010,0.01967,0.06672,0.09453,0.02524,0.04833,0.02866,0.02438,0.03251,0.1159, 1.000,0.05218
0.02951,0.02780,0.2750,0.07143,0.03721,0.07742,0.08084,0.03080,0.02866,0.02352,0.1142,0.04405,0.02395,0.07271,0.03122,0.02053,0.02395,0.05218, 1.000
