Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.05430,0.1382,0.06417,0.03743,0.02098,0.02797,0.05101,0.02962,0.02715,0.03784,0.01933,0.01851,0.05060,0.05677,0.05142,0.03209,0.05553
0.05430, 1.000,0.02262,0.02098,0.03332,0.04401,0.1139,0.01974,0.02098,0.02386,0.02057,0.03167,0.02180,0.04360,0.03579,0.03579,0.03455,0.05800
0.1382,0.02262, 1.000,0.1020,0.02345,0.03003,0.01028,0.06911,0.02921,0.02139,0.02592,0.01769,0.01645,0.01892,0.03455,0.05183,0.03414,0.03167
0.06417,0.02098,0.1020, 1.000,0.02715,0.01933,0.02139,0.02016,0.02715,0.02221,0.02633,0.03497,0.02509,0.02715,0.02180,0.02592,0.03867,0.04072
0.03743,0.03332,0.02345,0.02715, 1.000,0.03990,0.01152,0.02756,0.02345,0.03784,0.01563,0.04278,0.04237,0.03743,0.02098,0.03167,0.02962,0.04443
0.02098,0.04401,0.03003,0.01933,0.03990, 1.000,0.02386,0.03250,0.01974,0.02962,0.01851,0.03003,0.03414,0.02797,0.02468,0.02838,0.01974,0.02921
0.02797,0.1139,0.01028,0.02139,0.01152,0.02386, 1.000,0.02221,0.03250,0.02797,0.01769,0.02879,0.02427,0.03126,0.02674,0.01152,0.01974,0.02838
0.05101,0.01974,0.06911,0.02016,0.02756,0.03250,0.02221, 1.000,0.03743,0.02674,0.02550,0.02098,0.01687,0.03250,0.03990,0.03209,0.02879,0.02550
0.02962,0.02098,0.02921,0.02715,0.02345,0.01974,0.03250,0.03743, 1.000,0.02756,0.01769,0.03949,0.01810,0.02180,0.01933,0.04072,0.04196,0.02756
0.02715,0.02386,0.02139,0.02221,0.03784,0.02962,0.02797,0.02674,0.02756, 1.000,0.04196,0.04319,0.03497,0.02221,0.02592,0.02386,0.03085,0.02180
0.03784,0.02057,0.02592,0.02633,0.01563,0.01851,0.01769,0.02550,0.01769,0.04196, 1.000,0.02057,0.02304,0.03003,0.03538,0.02715,0.03291,0.02304
0.01933,0.03167,0.01769,0.03497,0.04278,0.03003,0.02879,0.02098,0.03949,0.04319,0.02057, 1.000,0.06828,0.02427,0.02633,0.03126,0.02509,0.02756
0.01851,0.02180,0.01645,0.02509,0.04237,0.03414,0.02427,0.01687,0.01810,0.03497,0.02304,0.06828, 1.000,0.02838,0.02838,0.02386,0.03455,0.02304
0.05060,0.04360,0.01892,0.02715,0.03743,0.02797,0.03126,0.03250,0.02180,0.02221,0.03003,0.02427,0.02838, 1.000,0.04237,0.02221,0.02715,0.03044
0.05677,0.03579,0.03455,0.02180,0.02098,0.02468,0.02674,0.03990,0.01933,0.02592,0.03538,0.02633,0.02838,0.04237, 1.000,0.03332,0.01728,0.02921
0.05142,0.03579,0.05183,0.02592,0.03167,0.02838,0.01152,0.03209,0.04072,0.02386,0.02715,0.03126,0.02386,0.02221,0.03332, 1.000,0.02550,0.03414
0.03209,0.03455,0.03414,0.03867,0.02962,0.01974,0.01974,0.02879,0.04196,0.03085,0.03291,0.02509,0.03455,0.02715,0.01728,0.02550, 1.000,0.03743
0.05553,0.05800,0.03167,0.04072,0.04443,0.02921,0.02838,0.02550,0.02756,0.02180,0.02304,0.02756,0.02304,0.03044,0.02921,0.03414,0.03743, 1.000
