Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.05089,0.02799,0.4631,0.01781,0.04326,0.06107,0.05852,0.06107,0.03817,0.08397,0.1934,0.04580,0.08906,0.1221,0.03562,0.04071,0.09924,0.05852
0.05089, 1.000,0.03308,0.02799,0.04835,0.06361,0.06361,0.3893,0.04580,0.06870,0.02799,0.03562,0.2239,0.1476,0.5013,0.1069,0.07379,0.04071,0.09924
0.02799,0.03308, 1.000,0.04326,0.3791,0.2901,0.1527,0.01272,0.02290,0.03053,0.07634,0.04835,0.01272,0.09924,0.04071,0.1959,0.1501,0.1247,0.3155
0.4631,0.02799,0.04326, 1.000,0.02290,0.06361,0.05089,0.03562,0.05344,0.02545,0.07125,0.2494,0.03308,0.04580,0.05852,0.04071,0.05598,0.05598,0.03308
0.01781,0.04835,0.3791,0.02290, 1.000,0.1450,0.05344,0.03053,0.02545,0.06616,0.04580,0.02799,0.02290,0.02799,0.02036,0.2443,0.2137,0.08651,0.1679
0.04326,0.06361,0.2901,0.06361,0.1450, 1.000,0.2087,0.03817,0.04835,0.02290,0.04326,0.03817,0.02036,0.08651,0.06361,0.1858,0.2036,0.02799,0.1628
0.06107,0.06361,0.1527,0.05089,0.05344,0.2087, 1.000,0.04835,0.1883,0.04071,0.04071,0.1196,0.01527,0.1985,0.1069,0.05344,0.04580,0.02545,0.1730
0.05852,0.3893,0.01272,0.03562,0.03053,0.03817,0.04835, 1.000,0.01272,0.1196,0.07634,0.02290,0.4784,0.03308,0.2214,0.1170,0.09160,0.08142,0.02545
0.06107,0.04580,0.02290,0.05344,0.02545,0.04835,0.1883,0.01272, 1.000,0.09669,0.04326,0.1450,0.03308,0.1679,0.08397,0.02545,0.03562,0.01781,0.04835
0.03817,0.06870,0.03053,0.02545,0.06616,0.02290,0.04071,0.1196,0.09669, 1.000,0.04835,0.02290,0.2341,0.01781,0.07125,0.03562,0.04326,0.1476,0.02036
0.08397,0.02799,0.07634,0.07125,0.04580,0.04326,0.04071,0.07634,0.04326,0.04835, 1.000,0.03308,0.08906,0.05089,0.03562,0.03562,0.03817,0.2748,0.05852
0.1934,0.03562,0.04835,0.2494,0.02799,0.03817,0.1196,0.02290,0.1450,0.02290,0.03308, 1.000,0.01781,0.06616,0.04326,0.03308,0.03817,0.03817,0.04326
0.04580,0.2239,0.01272,0.03308,0.02290,0.02036,0.01527,0.4784,0.03308,0.2341,0.08906,0.01781, 1.000,0.02290,0.1221,0.04580,0.04326,0.1349,0.01781
0.08906,0.1476,0.09924,0.04580,0.02799,0.08651,0.1985,0.03308,0.1679,0.01781,0.05089,0.06616,0.02290, 1.000,0.3104,0.01527,0.01781,0.005089,0.3995
0.1221,0.5013,0.04071,0.05852,0.02036,0.06361,0.1069,0.2214,0.08397,0.07125,0.03562,0.04326,0.1221,0.3104, 1.000,0.06107,0.04326,0.02290,0.1552
0.03562,0.1069,0.1959,0.04071,0.2443,0.1858,0.05344,0.1170,0.02545,0.03562,0.03562,0.03308,0.04580,0.01527,0.06107, 1.000,0.7023,0.04835,0.07379
0.04071,0.07379,0.1501,0.05598,0.2137,0.2036,0.04580,0.09160,0.03562,0.04326,0.03817,0.03817,0.04326,0.01781,0.04326,0.7023, 1.000,0.04326,0.05089
0.09924,0.04071,0.1247,0.05598,0.08651,0.02799,0.02545,0.08142,0.01781,0.1476,0.2748,0.03817,0.1349,0.005089,0.02290,0.04835,0.04326, 1.000,0.03308
0.05852,0.09924,0.3155,0.03308,0.1679,0.1628,0.1730,0.02545,0.04835,0.02036,0.05852,0.04326,0.01781,0.3995,0.1552,0.07379,0.05089,0.03308, 1.000
