Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.01934,0.02850,0.3827,0.02392,0.02952,0.05191,0.01985,0.05293,0.02392,0.02443,0.1242,0.02697,0.09669,0.04326,0.02494,0.03410,0.02850,0.07481
0.01934, 1.000,0.02697,0.02036,0.04326,0.04580,0.02188,0.3104,0.02188,0.02443,0.03104,0.02799,0.1455,0.03969,0.2076,0.06310,0.04784,0.02494,0.03053
0.02850,0.02697, 1.000,0.02494,0.1242,0.08906,0.04835,0.02443,0.01781,0.03003,0.03511,0.03308,0.02239,0.04835,0.03715,0.06667,0.05598,0.08702,0.1435
0.3827,0.02036,0.02494, 1.000,0.01934,0.03817,0.04478,0.02239,0.05344,0.01832,0.02595,0.2066,0.03359,0.04580,0.02646,0.03562,0.04835,0.01985,0.04936
0.02392,0.04326,0.1242,0.01934, 1.000,0.04478,0.02595,0.02799,0.04122,0.05903,0.02036,0.02697,0.02087,0.02341,0.02595,0.09364,0.07684,0.04427,0.03969
0.02952,0.04580,0.08906,0.03817,0.04478, 1.000,0.04885,0.05089,0.02697,0.01628,0.02290,0.02290,0.03104,0.02799,0.04377,0.1277,0.1440,0.02290,0.03969
0.05191,0.02188,0.04835,0.04478,0.02595,0.04885, 1.000,0.02290,0.09618,0.03053,0.02392,0.1013,0.01832,0.06718,0.03308,0.02901,0.02850,0.03053,0.06514
0.01985,0.3104,0.02443,0.02239,0.02799,0.05089,0.02290, 1.000,0.02087,0.02901,0.06361,0.02595,0.2891,0.02646,0.1170,0.07023,0.05547,0.03308,0.02595
0.05293,0.02188,0.01781,0.05344,0.04122,0.02697,0.09618,0.02087, 1.000,0.06107,0.02952,0.1593,0.01730,0.07176,0.02595,0.04478,0.05140,0.02188,0.03461
0.02392,0.02443,0.03003,0.01832,0.05903,0.01628,0.03053,0.02901,0.06107, 1.000,0.02952,0.02443,0.04682,0.02799,0.03562,0.01934,0.01985,0.08244,0.02595
0.02443,0.03104,0.03511,0.02595,0.02036,0.02290,0.02392,0.06361,0.02952,0.02952, 1.000,0.03308,0.06260,0.02239,0.02392,0.02341,0.02188,0.1079,0.02443
0.1242,0.02799,0.03308,0.2066,0.02697,0.02290,0.1013,0.02595,0.1593,0.02443,0.03308, 1.000,0.03919,0.05394,0.02494,0.03461,0.04733,0.02646,0.04631
0.02697,0.1455,0.02239,0.03359,0.02087,0.03104,0.01832,0.2891,0.01730,0.04682,0.06260,0.03919, 1.000,0.02443,0.07379,0.03155,0.03206,0.07990,0.02188
0.09669,0.03969,0.04835,0.04580,0.02341,0.02799,0.06718,0.02646,0.07176,0.02799,0.02239,0.05394,0.02443, 1.000,0.1445,0.02545,0.02392,0.02392,0.2667
0.04326,0.2076,0.03715,0.02646,0.02595,0.04377,0.03308,0.1170,0.02595,0.03562,0.02392,0.02494,0.07379,0.1445, 1.000,0.03817,0.02850,0.02748,0.07430
0.02494,0.06310,0.06667,0.03562,0.09364,0.1277,0.02901,0.07023,0.04478,0.01934,0.02341,0.03461,0.03155,0.02545,0.03817, 1.000,0.6310,0.01985,0.02952
0.03410,0.04784,0.05598,0.04835,0.07684,0.1440,0.02850,0.05547,0.05140,0.01985,0.02188,0.04733,0.03206,0.02392,0.02850,0.6310, 1.000,0.02188,0.02545
0.02850,0.02494,0.08702,0.01985,0.04427,0.02290,0.03053,0.03308,0.02188,0.08244,0.1079,0.02646,0.07990,0.02392,0.02748,0.01985,0.02188, 1.000,0.03359
0.07481,0.03053,0.1435,0.04936,0.03969,0.03969,0.06514,0.02595,0.03461,0.02595,0.02443,0.04631,0.02188,0.2667,0.07430,0.02952,0.02545,0.03359, 1.000
