Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.07799,0.02236,0.03274,0.1019,0.07533,0.04658,0.02129,0.01730,0.02715,0.01996,0.02875,0.05297,0.06654,0.09768,0.08491,0.05723,0.1089
0.07799, 1.000,0.02156,0.01916,0.03859,0.09449,0.2505,0.03247,0.04418,0.02582,0.03114,0.04552,0.05882,0.08145,0.03141,0.01943,0.02209,0.06282
0.02236,0.02156, 1.000,0.02289,0.02023,0.02050,0.01970,0.08624,0.02449,0.02529,0.04099,0.03088,0.02742,0.02076,0.02396,0.04578,0.02875,0.01783
0.03274,0.01916,0.02289, 1.000,0.05110,0.02396,0.02183,0.02981,0.02608,0.02475,0.01916,0.03460,0.02742,0.01677,0.02635,0.03593,0.06149,0.02768
0.1019,0.03859,0.02023,0.05110, 1.000,0.09103,0.03061,0.03194,0.02449,0.03966,0.02555,0.03380,0.07000,0.03008,0.02795,0.04019,0.06601,0.09928
0.07533,0.09449,0.02050,0.02396,0.09103, 1.000,0.03540,0.06920,0.03327,0.02848,0.04605,0.02502,0.1161,0.05936,0.02954,0.02688,0.03167,0.1014
0.04658,0.2505,0.01970,0.02183,0.03061,0.03540, 1.000,0.03540,0.04631,0.02821,0.02396,0.1134,0.04498,0.07240,0.03460,0.01384,0.02289,0.05244
0.02129,0.03247,0.08624,0.02981,0.03194,0.06920,0.03540, 1.000,0.02768,0.03247,0.06468,0.02449,0.06015,0.02582,0.02688,0.03434,0.02396,0.03886
0.01730,0.04418,0.02449,0.02608,0.02449,0.03327,0.04631,0.02768, 1.000,0.05350,0.03593,0.1291,0.02289,0.08384,0.02768,0.02529,0.04179,0.02529
0.02715,0.02582,0.02529,0.02475,0.03966,0.02848,0.02821,0.03247,0.05350, 1.000,0.03647,0.04977,0.04365,0.02662,0.03407,0.01970,0.03593,0.04205
0.01996,0.03114,0.04099,0.01916,0.02555,0.04605,0.02396,0.06468,0.03593,0.03647, 1.000,0.02635,0.04951,0.02848,0.01863,0.04685,0.02928,0.03274
0.02875,0.04552,0.03088,0.03460,0.03380,0.02502,0.1134,0.02449,0.1291,0.04977,0.02635, 1.000,0.02183,0.05377,0.03434,0.02342,0.05110,0.02821
0.05297,0.05882,0.02742,0.02742,0.07000,0.1161,0.04498,0.06015,0.02289,0.04365,0.04951,0.02183, 1.000,0.04552,0.02262,0.01970,0.04791,0.2369
0.06654,0.08145,0.02076,0.01677,0.03008,0.05936,0.07240,0.02582,0.08384,0.02662,0.02848,0.05377,0.04552, 1.000,0.05270,0.01783,0.01783,0.05377
0.09768,0.03141,0.02396,0.02635,0.02795,0.02954,0.03460,0.02688,0.02768,0.03407,0.01863,0.03434,0.02262,0.05270, 1.000,0.07666,0.02635,0.02901
0.08491,0.01943,0.04578,0.03593,0.04019,0.02688,0.01384,0.03434,0.02529,0.01970,0.04685,0.02342,0.01970,0.01783,0.07666, 1.000,0.06228,0.02316
0.05723,0.02209,0.02875,0.06149,0.06601,0.03167,0.02289,0.02396,0.04179,0.03593,0.02928,0.05110,0.04791,0.01783,0.02635,0.06228, 1.000,0.06628
0.1089,0.06282,0.01783,0.02768,0.09928,0.1014,0.05244,0.03886,0.02529,0.04205,0.03274,0.02821,0.2369,0.05377,0.02901,0.02316,0.06628, 1.000
