Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.04744,0.02303,0.07094,0.07830,0.02764,0.02303,0.02165,0.04744,0.01474,0.04053,0.02718,0.02487,0.02073,0.03823,0.03915,0.1239,0.03685
0.04744, 1.000,0.02027,0.02257,0.03639,0.03040,0.1092,0.03178,0.02303,0.02349,0.02626,0.01981,0.01520,0.03316,0.03132,0.01566,0.03040,0.01796
0.02303,0.02027, 1.000,0.03178,0.03501,0.02441,0.02764,0.01566,0.03501,0.07508,0.07278,0.01244,0.02073,0.03685,0.05435,0.04560,0.03639,0.03178
0.07094,0.02257,0.03178, 1.000,0.06495,0.02579,0.03270,0.04422,0.2087,0.02672,0.03961,0.02718,0.04053,0.02073,0.03224,0.07232,0.1046,0.07877
0.07830,0.03639,0.03501,0.06495, 1.000,0.04099,0.01842,0.07140,0.03823,0.03178,0.02764,0.01290,0.03869,0.02073,0.03731,0.05297,0.09074,0.03777
0.02764,0.03040,0.02441,0.02579,0.04099, 1.000,0.02119,0.01612,0.01889,0.02579,0.02073,0.02257,0.01612,0.01889,0.02441,0.03270,0.02948,0.01474
0.02303,0.1092,0.02764,0.03270,0.01842,0.02119, 1.000,0.03270,0.01428,0.03455,0.01889,0.01935,0.02902,0.02994,0.04192,0.02533,0.03040,0.02672
0.02165,0.03178,0.01566,0.04422,0.07140,0.01612,0.03270, 1.000,0.04007,0.02902,0.06587,0.01842,0.02027,0.01474,0.01704,0.07001,0.02672,0.03086
0.04744,0.02303,0.03501,0.2087,0.03823,0.01889,0.01428,0.04007, 1.000,0.03270,0.05481,0.02257,0.02303,0.02626,0.02211,0.08660,0.07600,0.07232
0.01474,0.02349,0.07508,0.02672,0.03178,0.02579,0.03455,0.02902,0.03270, 1.000,0.02533,0.02257,0.05620,0.02165,0.01796,0.01290,0.06357,0.02994
0.04053,0.02626,0.07278,0.03961,0.02764,0.02073,0.01889,0.06587,0.05481,0.02533, 1.000,0.02672,0.01612,0.02395,0.04053,0.04836,0.03086,0.02395
0.02718,0.01981,0.01244,0.02718,0.01290,0.02257,0.01935,0.01842,0.02257,0.02257,0.02672, 1.000,0.03178,0.02073,0.02349,0.03409,0.04007,0.01889
0.02487,0.01520,0.02073,0.04053,0.03869,0.01612,0.02902,0.02027,0.02303,0.05620,0.01612,0.03178, 1.000,0.02718,0.02073,0.01566,0.03823,0.09995
0.02073,0.03316,0.03685,0.02073,0.02073,0.01889,0.02994,0.01474,0.02626,0.02165,0.02395,0.02073,0.02718, 1.000,0.1543,0.02441,0.01612,0.02395
0.03823,0.03132,0.05435,0.03224,0.03731,0.02441,0.04192,0.01704,0.02211,0.01796,0.04053,0.02349,0.02073,0.1543, 1.000,0.05113,0.02119,0.02902
0.03915,0.01566,0.04560,0.07232,0.05297,0.03270,0.02533,0.07001,0.08660,0.01290,0.04836,0.03409,0.01566,0.02441,0.05113, 1.000,0.05251,0.05205
0.1239,0.03040,0.03639,0.1046,0.09074,0.02948,0.03040,0.02672,0.07600,0.06357,0.03086,0.04007,0.03823,0.01612,0.02119,0.05251, 1.000,0.05389
0.03685,0.01796,0.03178,0.07877,0.03777,0.01474,0.02672,0.03086,0.07232,0.02994,0.02395,0.01889,0.09995,0.02395,0.02902,0.05205,0.05389, 1.000
