Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.03313,0.03633,0.05749,0.08184,0.02515,0.02355,0.03273,0.04830,0.01717,0.02914,0.06267,0.02435,0.02315,0.04032,0.07545,0.2583,0.05509
0.03313, 1.000,0.02355,0.03194,0.02076,0.02754,0.3186,0.03154,0.03234,0.01916,0.02874,0.02196,0.03273,0.02076,0.02435,0.02076,0.02315,0.02275
0.03633,0.02355, 1.000,0.1437,0.02236,0.03633,0.03074,0.02156,0.1066,0.05669,0.1166,0.02874,0.02395,0.03752,0.08383,0.08743,0.03234,0.08024
0.05749,0.03194,0.1437, 1.000,0.03633,0.02715,0.05389,0.02475,0.4323,0.01956,0.07305,0.04351,0.03673,0.03154,0.05988,0.1637,0.07505,0.1992
0.08184,0.02076,0.02236,0.03633, 1.000,0.02954,0.01836,0.02475,0.03074,0.03234,0.02116,0.02635,0.02595,0.02236,0.03034,0.05230,0.07665,0.03074
0.02515,0.02754,0.03633,0.02715,0.02954, 1.000,0.01876,0.03673,0.02355,0.01916,0.03433,0.01956,0.05868,0.03872,0.01756,0.02355,0.02994,0.03393
0.02355,0.3186,0.03074,0.05389,0.01836,0.01876, 1.000,0.03713,0.05509,0.02116,0.03313,0.01637,0.03034,0.01956,0.02555,0.02635,0.01996,0.03154
0.03273,0.03154,0.02156,0.02475,0.02475,0.03673,0.03713, 1.000,0.02794,0.02236,0.02954,0.03034,0.03074,0.02914,0.01717,0.02555,0.03513,0.02156
0.04830,0.03234,0.1066,0.4323,0.03074,0.02355,0.05509,0.02794, 1.000,0.02076,0.07824,0.04311,0.03473,0.02395,0.04391,0.1661,0.08184,0.1257
0.01717,0.01916,0.05669,0.01956,0.03234,0.01916,0.02116,0.02236,0.02076, 1.000,0.03154,0.02036,0.03194,0.02754,0.02754,0.02515,0.01756,0.02435
0.02914,0.02874,0.1166,0.07305,0.02116,0.03433,0.03313,0.02954,0.07824,0.03154, 1.000,0.02715,0.02914,0.01956,0.03593,0.05070,0.02196,0.03114
0.06267,0.02196,0.02874,0.04351,0.02635,0.01956,0.01637,0.03034,0.04311,0.02036,0.02715, 1.000,0.02715,0.02675,0.01637,0.05908,0.1078,0.02156
0.02435,0.03273,0.02395,0.03673,0.02595,0.05868,0.03034,0.03074,0.03473,0.03194,0.02914,0.02715, 1.000,0.05110,0.02834,0.02675,0.02315,0.09261
0.02315,0.02076,0.03752,0.03154,0.02236,0.03872,0.01956,0.02914,0.02395,0.02754,0.01956,0.02675,0.05110, 1.000,0.06946,0.02595,0.02196,0.04192
0.04032,0.02435,0.08383,0.05988,0.03034,0.01756,0.02555,0.01717,0.04391,0.02754,0.03593,0.01637,0.02834,0.06946, 1.000,0.08303,0.03273,0.06347
0.07545,0.02076,0.08743,0.1637,0.05230,0.02355,0.02635,0.02555,0.1661,0.02515,0.05070,0.05908,0.02675,0.02595,0.08303, 1.000,0.1098,0.09701
0.2583,0.02315,0.03234,0.07505,0.07665,0.02994,0.01996,0.03513,0.08184,0.01756,0.02196,0.1078,0.02315,0.02196,0.03273,0.1098, 1.000,0.06667
0.05509,0.02275,0.08024,0.1992,0.03074,0.03393,0.03154,0.02156,0.1257,0.02435,0.03114,0.02156,0.09261,0.04192,0.06347,0.09701,0.06667, 1.000
