Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.4802,0.3243,0.2022,0.1119,0.06065,0.1199,0.04313,0.02471,0.02291,0.03324,0.02336,0.02830,0.05256,0.06963,0.1267,0.05840,0.04807
0.4802, 1.000,0.1743,0.1402,0.1105,0.08580,0.1855,0.03369,0.02561,0.02156,0.02965,0.02606,0.03190,0.05660,0.07098,0.09254,0.04672,0.05346
0.3243,0.1743, 1.000,0.1608,0.05526,0.03279,0.09838,0.09793,0.02920,0.02156,0.04897,0.02695,0.02830,0.03459,0.09524,0.2017,0.05526,0.03998
0.2022,0.1402,0.1608, 1.000,0.1703,0.06334,0.04627,0.03594,0.03324,0.03459,0.02695,0.02291,0.02920,0.03324,0.05346,0.1658,0.08086,0.05391
0.1119,0.1105,0.05526,0.1703, 1.000,0.1559,0.04852,0.02830,0.03549,0.04762,0.02291,0.03639,0.04133,0.04133,0.03729,0.06649,0.05840,0.05840
0.06065,0.08580,0.03279,0.06334,0.1559, 1.000,0.06828,0.02381,0.03145,0.04492,0.03639,0.02920,0.06424,0.05121,0.03235,0.03369,0.04223,0.06918
0.1199,0.1855,0.09838,0.04627,0.04852,0.06828, 1.000,0.03145,0.03279,0.03414,0.01572,0.05705,0.04178,0.1033,0.07772,0.03998,0.03774,0.04178
0.04313,0.03369,0.09793,0.03594,0.02830,0.02381,0.03145, 1.000,0.03819,0.02695,0.05930,0.02830,0.06514,0.03504,0.03729,0.07907,0.02111,0.02695
0.02471,0.02561,0.02920,0.03324,0.03549,0.03145,0.03279,0.03819, 1.000,0.05795,0.02291,0.07592,0.02830,0.04223,0.01752,0.04133,0.04987,0.03324
0.02291,0.02156,0.02156,0.03459,0.04762,0.04492,0.03414,0.02695,0.05795, 1.000,0.03953,0.04403,0.05121,0.02471,0.03953,0.02471,0.04987,0.04717
0.03324,0.02965,0.04897,0.02695,0.02291,0.03639,0.01572,0.05930,0.02291,0.03953, 1.000,0.03055,0.05031,0.02471,0.02606,0.05615,0.02740,0.04223
0.02336,0.02606,0.02695,0.02291,0.03639,0.02920,0.05705,0.02830,0.07592,0.04403,0.03055, 1.000,0.03774,0.07008,0.03324,0.03235,0.06873,0.02381
0.02830,0.03190,0.02830,0.02920,0.04133,0.06424,0.04178,0.06514,0.02830,0.05121,0.05031,0.03774, 1.000,0.04043,0.03235,0.02740,0.02740,0.1289
0.05256,0.05660,0.03459,0.03324,0.04133,0.05121,0.1033,0.03504,0.04223,0.02471,0.02471,0.07008,0.04043, 1.000,0.05660,0.03190,0.03100,0.03729
0.06963,0.07098,0.09524,0.05346,0.03729,0.03235,0.07772,0.03729,0.01752,0.03953,0.02606,0.03324,0.03235,0.05660, 1.000,0.04627,0.02695,0.03594
0.1267,0.09254,0.2017,0.1658,0.06649,0.03369,0.03998,0.07907,0.04133,0.02471,0.05615,0.03235,0.02740,0.03190,0.04627, 1.000,0.05840,0.02785
0.05840,0.04672,0.05526,0.08086,0.05840,0.04223,0.03774,0.02111,0.04987,0.04987,0.02740,0.06873,0.02740,0.03100,0.02695,0.05840, 1.000,0.03639
0.04807,0.05346,0.03998,0.05391,0.05840,0.06918,0.04178,0.02695,0.03324,0.04717,0.04223,0.02381,0.1289,0.03729,0.03594,0.02785,0.03639, 1.000
