Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.4289,0.2692,0.08302,0.01509,0.02264,0.1208,0.04906,0.01761,0.02642,0.05031,0.002516,0.02138,0.05660,0.08302,0.1535,0.04906,0.04906
0.4289, 1.000,0.2075,0.06289,0.04528,0.03899,0.1937,0.05660,0.01384,0.05031,0.05660,0.02642,0.03774,0.06667,0.07673,0.07673,0.03522,0.04403
0.2692,0.2075, 1.000,0.06541,0.006289,0.03396,0.1069,0.1170,0.01258,0.02767,0.05660,0.01006,0.01509,0.04528,0.1145,0.2000,0.03019,0.04528
0.08302,0.06289,0.06541, 1.000,0.1472,0.07296,0.01761,0.01887,0.03396,0.03270,0.005031,0.03648,0.01258,0.04277,0.06918,0.1094,0.06415,0.07044
0.01509,0.04528,0.006289,0.1472, 1.000,0.1195,0.04025,0.05912,0.03396,0.05535,0.04025,0.08805,0.04654,0.04403,0.04528,0.02767,0.04277,0.04906
0.02264,0.03899,0.03396,0.07296,0.1195, 1.000,0.05157,0.07044,0.01887,0.03270,0.07799,0.02642,0.08302,0.06415,0.05409,0.05786,0.03648,0.09182
0.1208,0.1937,0.1069,0.01761,0.04025,0.05157, 1.000,0.05660,0.03145,0.05535,0.03899,0.07296,0.01887,0.04403,0.07547,0.04780,0.01887,0.03648
0.04906,0.05660,0.1170,0.01887,0.05912,0.07044,0.05660, 1.000,0.01258,0.04151,0.08428,0.03774,0.06289,0.04151,0.04025,0.06415,0.06541,0.03648
0.01761,0.01384,0.01258,0.03396,0.03396,0.01887,0.03145,0.01258, 1.000,0.02893,0.01761,0.03774,0.04528,0.04403,0.01509,0.02138,0.03648,0.04277
0.02642,0.05031,0.02767,0.03270,0.05535,0.03270,0.05535,0.04151,0.02893, 1.000,0.05535,0.06289,0.04277,0.02893,0.04654,0.01132,0.02138,0.03145
0.05031,0.05660,0.05660,0.005031,0.04025,0.07799,0.03899,0.08428,0.01761,0.05535, 1.000,0.03774,0.06164,0.05535,0.02767,0.04277,0.02642,0.05786
0.002516,0.02642,0.01006,0.03648,0.08805,0.02642,0.07296,0.03774,0.03774,0.06289,0.03774, 1.000,0.01258,0.04151,0.03899,0.01384,0.04151,0.03270
0.02138,0.03774,0.01509,0.01258,0.04654,0.08302,0.01887,0.06289,0.04528,0.04277,0.06164,0.01258, 1.000,0.05535,0.01132,0.01132,0.04403,0.1157
0.05660,0.06667,0.04528,0.04277,0.04403,0.06415,0.04403,0.04151,0.04403,0.02893,0.05535,0.04151,0.05535, 1.000,0.04780,0.02893,0.02390,0.06164
0.08302,0.07673,0.1145,0.06918,0.04528,0.05409,0.07547,0.04025,0.01509,0.04654,0.02767,0.03899,0.01132,0.04780, 1.000,0.08302,0.02767,0.04277
0.1535,0.07673,0.2000,0.1094,0.02767,0.05786,0.04780,0.06415,0.02138,0.01132,0.04277,0.01384,0.01132,0.02893,0.08302, 1.000,0.03774,0.01887
0.04906,0.03522,0.03019,0.06415,0.04277,0.03648,0.01887,0.06541,0.03648,0.02138,0.02642,0.04151,0.04403,0.02390,0.02767,0.03774, 1.000,0.06667
0.04906,0.04403,0.04528,0.07044,0.04906,0.09182,0.03648,0.03648,0.04277,0.03145,0.05786,0.03270,0.1157,0.06164,0.04277,0.01887,0.06667, 1.000
