Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.3128,0.2117,0.1136,0.04696,0.02516,0.08679,0.03103,0.02683,0.02642,0.02600,0.02222,0.02851,0.04990,0.09392,0.09560,0.02935,0.05325
0.3128, 1.000,0.1031,0.07715,0.04654,0.05618,0.1971,0.02809,0.03270,0.02600,0.02516,0.02264,0.03438,0.07002,0.09308,0.06415,0.03732,0.06080
0.2117,0.1031, 1.000,0.05744,0.02516,0.02055,0.05828,0.08512,0.02935,0.02474,0.03396,0.02558,0.02809,0.03061,0.06918,0.1132,0.03354,0.03941
0.1136,0.07715,0.05744, 1.000,0.2063,0.04528,0.03354,0.02348,0.02516,0.04109,0.02516,0.03229,0.03438,0.03103,0.05870,0.1178,0.06289,0.06960
0.04696,0.04654,0.02516,0.2063, 1.000,0.08386,0.02474,0.03522,0.02558,0.04319,0.02013,0.02977,0.04193,0.02935,0.03857,0.04193,0.04738,0.05283
0.02516,0.05618,0.02055,0.04528,0.08386, 1.000,0.04277,0.04067,0.02390,0.03229,0.02977,0.02264,0.04528,0.03899,0.03145,0.02977,0.02600,0.05283
0.08679,0.1971,0.05828,0.03354,0.02474,0.04277, 1.000,0.02390,0.05367,0.03103,0.02138,0.05744,0.03354,0.06709,0.08050,0.02558,0.02390,0.05115
0.03103,0.02809,0.08512,0.02348,0.03522,0.04067,0.02390, 1.000,0.02809,0.04319,0.05870,0.02516,0.05744,0.02558,0.02096,0.03522,0.02851,0.02683
0.02683,0.03270,0.02935,0.02516,0.02558,0.02390,0.05367,0.02809, 1.000,0.03061,0.02516,0.06834,0.02432,0.03480,0.01971,0.02977,0.02725,0.02138
0.02642,0.02600,0.02474,0.04109,0.04319,0.03229,0.03103,0.04319,0.03061, 1.000,0.03732,0.05577,0.03354,0.02474,0.03145,0.02642,0.02935,0.03480
0.02600,0.02516,0.03396,0.02516,0.02013,0.02977,0.02138,0.05870,0.02516,0.03732, 1.000,0.01803,0.03522,0.02516,0.02348,0.03270,0.01677,0.02600
0.02222,0.02264,0.02558,0.03229,0.02977,0.02264,0.05744,0.02516,0.06834,0.05577,0.01803, 1.000,0.02935,0.04235,0.02642,0.02264,0.03941,0.02809
0.02851,0.03438,0.02809,0.03438,0.04193,0.04528,0.03354,0.05744,0.02432,0.03354,0.03522,0.02935, 1.000,0.05451,0.02683,0.02683,0.02432,0.1057
0.04990,0.07002,0.03061,0.03103,0.02935,0.03899,0.06709,0.02558,0.03480,0.02474,0.02516,0.04235,0.05451, 1.000,0.05451,0.02683,0.02390,0.05702
0.09392,0.09308,0.06918,0.05870,0.03857,0.03145,0.08050,0.02096,0.01971,0.03145,0.02348,0.02642,0.02683,0.05451, 1.000,0.05786,0.02306,0.04109
0.09560,0.06415,0.1132,0.1178,0.04193,0.02977,0.02558,0.03522,0.02977,0.02642,0.03270,0.02264,0.02683,0.02683,0.05786, 1.000,0.05199,0.02306
0.02935,0.03732,0.03354,0.06289,0.04738,0.02600,0.02390,0.02851,0.02725,0.02935,0.01677,0.03941,0.02432,0.02390,0.02306,0.05199, 1.000,0.02683
0.05325,0.06080,0.03941,0.06960,0.05283,0.05283,0.05115,0.02683,0.02138,0.03480,0.02600,0.02809,0.1057,0.05702,0.04109,0.02306,0.02683, 1.000
