Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.3501,0.05098,0.03494,0.04100,0.03565,0.1226,0.02460,0.01925,0.02175,0.02531,0.03173,0.03850,0.03993,0.05348,0.05918,0.04207,0.05775
0.3501, 1.000,0.05989,0.04456,0.05597,0.03209,0.1016,0.02781,0.02745,0.01996,0.02745,0.03422,0.03280,0.04742,0.05490,0.05490,0.04314,0.07130
0.05098,0.05989, 1.000,0.02282,0.02496,0.02068,0.02638,0.02567,0.02567,0.02389,0.02103,0.01854,0.02709,0.02995,0.03993,0.03815,0.02353,0.03387
0.03494,0.04456,0.02282, 1.000,0.05490,0.02745,0.02032,0.02210,0.02424,0.02674,0.01925,0.02210,0.02460,0.02959,0.02103,0.03387,0.03209,0.03137
0.04100,0.05597,0.02496,0.05490, 1.000,0.05633,0.02816,0.02567,0.02246,0.02602,0.01604,0.01925,0.03743,0.02923,0.02424,0.03137,0.02781,0.04635
0.03565,0.03209,0.02068,0.02745,0.05633, 1.000,0.1002,0.02246,0.02139,0.02068,0.02389,0.02210,0.03280,0.03351,0.03636,0.02674,0.02852,0.03565
0.1226,0.1016,0.02638,0.02032,0.02816,0.1002, 1.000,0.01996,0.02317,0.02460,0.01711,0.05419,0.03636,0.04242,0.03743,0.03458,0.02959,0.04528
0.02460,0.02781,0.02567,0.02210,0.02567,0.02246,0.01996, 1.000,0.02781,0.02175,0.02389,0.01925,0.01854,0.02317,0.02246,0.03351,0.02246,0.01961
0.01925,0.02745,0.02567,0.02424,0.02246,0.02139,0.02317,0.02781, 1.000,0.02888,0.01818,0.02175,0.01676,0.03708,0.02246,0.02531,0.02424,0.02210
0.02175,0.01996,0.02389,0.02674,0.02602,0.02068,0.02460,0.02175,0.02888, 1.000,0.02389,0.02460,0.02709,0.02068,0.02745,0.01818,0.02317,0.02638
0.02531,0.02745,0.02103,0.01925,0.01604,0.02389,0.01711,0.02389,0.01818,0.02389, 1.000,0.01925,0.02389,0.02567,0.02282,0.03209,0.01996,0.02103
0.03173,0.03422,0.01854,0.02210,0.01925,0.02210,0.05419,0.01925,0.02175,0.02460,0.01925, 1.000,0.02923,0.02317,0.02638,0.01925,0.02282,0.02389
0.03850,0.03280,0.02709,0.02460,0.03743,0.03280,0.03636,0.01854,0.01676,0.02709,0.02389,0.02923, 1.000,0.05098,0.02460,0.02424,0.02103,0.08128
0.03993,0.04742,0.02995,0.02959,0.02923,0.03351,0.04242,0.02317,0.03708,0.02068,0.02567,0.02317,0.05098, 1.000,0.04278,0.02246,0.02460,0.05062
0.05348,0.05490,0.03993,0.02103,0.02424,0.03636,0.03743,0.02246,0.02246,0.02745,0.02282,0.02638,0.02460,0.04278, 1.000,0.03030,0.02210,0.01925
0.05918,0.05490,0.03815,0.03387,0.03137,0.02674,0.03458,0.03351,0.02531,0.01818,0.03209,0.01925,0.02424,0.02246,0.03030, 1.000,0.06061,0.02210
0.04207,0.04314,0.02353,0.03209,0.02781,0.02852,0.02959,0.02246,0.02424,0.02317,0.01996,0.02282,0.02103,0.02460,0.02210,0.06061, 1.000,0.02175
0.05775,0.07130,0.03387,0.03137,0.04635,0.03565,0.04528,0.01961,0.02210,0.02638,0.02103,0.02389,0.08128,0.05062,0.01925,0.02210,0.02175, 1.000
