Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1717,0.3080,0.1781,0.08453,0.04095,0.1073,0.1097,0.02164,0.03071,0.02808,0.01667,0.03071,0.04943,0.09476,0.1509,0.02603,0.03656
0.1717, 1.000,0.08628,0.07312,0.07751,0.09213,0.4841,0.06932,0.03188,0.02954,0.02398,0.03481,0.02808,0.09476,0.1340,0.1381,0.03071,0.03890
0.3080,0.08628, 1.000,0.1123,0.04680,0.02749,0.05733,0.1223,0.02311,0.03130,0.03539,0.01989,0.02106,0.03802,0.07780,0.1524,0.01726,0.02574
0.1781,0.07312,0.1123, 1.000,0.1231,0.05791,0.05206,0.05733,0.02896,0.01930,0.02252,0.02281,0.03364,0.02808,0.03568,0.09944,0.05820,0.06201
0.08453,0.07751,0.04680,0.1231, 1.000,0.1457,0.04914,0.02749,0.03393,0.02837,0.02164,0.02632,0.06171,0.03656,0.04183,0.06288,0.04416,0.08628
0.04095,0.09213,0.02749,0.05791,0.1457, 1.000,0.07780,0.02281,0.02311,0.02252,0.02574,0.02720,0.1015,0.03393,0.04241,0.03715,0.03978,0.07956
0.1073,0.4841,0.05733,0.05206,0.04914,0.07780, 1.000,0.05703,0.03627,0.03656,0.01462,0.05762,0.02428,0.1199,0.1442,0.08248,0.02486,0.03334
0.1097,0.06932,0.1223,0.05733,0.02749,0.02281,0.05703, 1.000,0.03042,0.06201,0.05440,0.02486,0.02983,0.02574,0.07985,0.1196,0.02632,0.02925
0.02164,0.03188,0.02311,0.02896,0.03393,0.02311,0.03627,0.03042, 1.000,0.06201,0.02574,0.06084,0.01755,0.03130,0.02545,0.02837,0.03539,0.02281
0.03071,0.02954,0.03130,0.01930,0.02837,0.02252,0.03656,0.06201,0.06201, 1.000,0.06347,0.04387,0.02574,0.02983,0.04680,0.01872,0.01550,0.01901
0.02808,0.02398,0.03539,0.02252,0.02164,0.02574,0.01462,0.05440,0.02574,0.06347, 1.000,0.03188,0.05762,0.02866,0.03188,0.03247,0.01726,0.03013
0.01667,0.03481,0.01989,0.02281,0.02632,0.02720,0.05762,0.02486,0.06084,0.04387,0.03188, 1.000,0.02398,0.07751,0.05118,0.02340,0.02866,0.01872
0.03071,0.02808,0.02106,0.03364,0.06171,0.1015,0.02428,0.02983,0.01755,0.02574,0.05762,0.02398, 1.000,0.04153,0.03305,0.02662,0.02223,0.3703
0.04943,0.09476,0.03802,0.02808,0.03656,0.03393,0.1199,0.02574,0.03130,0.02983,0.02866,0.07751,0.04153, 1.000,0.1205,0.05031,0.02077,0.05674
0.09476,0.1340,0.07780,0.03568,0.04183,0.04241,0.1442,0.07985,0.02545,0.04680,0.03188,0.05118,0.03305,0.1205, 1.000,0.08979,0.02486,0.04563
0.1509,0.1381,0.1524,0.09944,0.06288,0.03715,0.08248,0.1196,0.02837,0.01872,0.03247,0.02340,0.02662,0.05031,0.08979, 1.000,0.03539,0.04358
0.02603,0.03071,0.01726,0.05820,0.04416,0.03978,0.02486,0.02632,0.03539,0.01550,0.01726,0.02866,0.02223,0.02077,0.02486,0.03539, 1.000,0.02281
0.03656,0.03890,0.02574,0.06201,0.08628,0.07956,0.03334,0.02925,0.02281,0.01901,0.03013,0.01872,0.3703,0.05674,0.04563,0.04358,0.02281, 1.000
