Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.02864,0.1338,0.2215,0.04918,0.02535,0.01926,0.03093,0.02231,0.02383,0.02560,0.02586,0.02180,0.02484,0.02104,0.03118,0.02611,0.02636
0.02864, 1.000,0.01597,0.02636,0.04664,0.05830,0.3313,0.02712,0.02180,0.02205,0.02357,0.02104,0.02433,0.04132,0.03523,0.04613,0.04360,0.02839
0.1338,0.01597, 1.000,0.08872,0.03473,0.02256,0.02053,0.02839,0.02687,0.01952,0.02940,0.02915,0.02357,0.02205,0.02053,0.03143,0.01673,0.01876
0.2215,0.02636,0.08872, 1.000,0.04436,0.02256,0.02408,0.02560,0.03194,0.02662,0.02307,0.04081,0.02433,0.01774,0.02662,0.02839,0.02459,0.02788
0.04918,0.04664,0.03473,0.04436, 1.000,0.05932,0.03219,0.02712,0.02307,0.03752,0.01521,0.02383,0.02839,0.02687,0.02079,0.02357,0.03042,0.03093
0.02535,0.05830,0.02256,0.02256,0.05932, 1.000,0.06261,0.03473,0.02357,0.02459,0.02712,0.02180,0.04867,0.03169,0.02332,0.02053,0.02535,0.03346
0.01926,0.3313,0.02053,0.02408,0.03219,0.06261, 1.000,0.02307,0.03042,0.02307,0.02383,0.03777,0.02636,0.04689,0.03245,0.03447,0.03498,0.02712
0.03093,0.02712,0.02839,0.02560,0.02712,0.03473,0.02307, 1.000,0.03118,0.02814,0.04715,0.02155,0.02991,0.02104,0.03067,0.06337,0.02535,0.02180
0.02231,0.02180,0.02687,0.03194,0.02307,0.02357,0.03042,0.03118, 1.000,0.02535,0.02687,0.03878,0.02535,0.03422,0.01952,0.02180,0.02155,0.02256
0.02383,0.02205,0.01952,0.02662,0.03752,0.02459,0.02307,0.02814,0.02535, 1.000,0.02256,0.03093,0.02028,0.01901,0.02890,0.02053,0.02484,0.02307
0.02560,0.02357,0.02940,0.02307,0.01521,0.02712,0.02383,0.04715,0.02687,0.02256, 1.000,0.06337,0.04639,0.02687,0.02231,0.02915,0.01901,0.01926
0.02586,0.02104,0.02915,0.04081,0.02383,0.02180,0.03777,0.02155,0.03878,0.03093,0.06337, 1.000,0.02839,0.03904,0.02662,0.02332,0.02053,0.02459
0.02180,0.02433,0.02357,0.02433,0.02839,0.04867,0.02636,0.02991,0.02535,0.02028,0.04639,0.02839, 1.000,0.05450,0.02079,0.01622,0.02205,0.2061
0.02484,0.04132,0.02205,0.01774,0.02687,0.03169,0.04689,0.02104,0.03422,0.01901,0.02687,0.03904,0.05450, 1.000,0.03295,0.02256,0.02155,0.05222
0.02104,0.03523,0.02053,0.02662,0.02079,0.02332,0.03245,0.03067,0.01952,0.02890,0.02231,0.02662,0.02079,0.03295, 1.000,0.04081,0.02231,0.02636
0.03118,0.04613,0.03143,0.02839,0.02357,0.02053,0.03447,0.06337,0.02180,0.02053,0.02915,0.02332,0.01622,0.02256,0.04081, 1.000,0.02332,0.02383
0.02611,0.04360,0.01673,0.02459,0.03042,0.02535,0.03498,0.02535,0.02155,0.02484,0.01901,0.02053,0.02205,0.02155,0.02231,0.02332, 1.000,0.01850
0.02636,0.02839,0.01876,0.02788,0.03093,0.03346,0.02712,0.02180,0.02256,0.02307,0.01926,0.02459,0.2061,0.05222,0.02636,0.02383,0.01850, 1.000
