Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.3225,0.07521,0.3641,0.4114,0.2849,0.1368,0.1556,0.02735,0.02678,0.03305,0.02336,0.02849,0.04900,0.09915,0.09003,0.1048,0.04046,0.1179
0.3225, 1.000,0.05641,0.1402,0.1407,0.3590,0.3892,0.3704,0.02108,0.02222,0.02450,0.03305,0.04046,0.05470,0.1476,0.1242,0.06895,0.03191,0.1100
0.07521,0.05641, 1.000,0.07464,0.09288,0.08832,0.05071,0.05869,0.04217,0.04615,0.03704,0.02450,0.01766,0.02906,0.02906,0.03362,0.08034,0.06154,0.05983
0.3641,0.1402,0.07464, 1.000,0.4678,0.1413,0.06268,0.1043,0.05299,0.02849,0.03077,0.02222,0.02735,0.02564,0.08262,0.1020,0.1043,0.03533,0.09060
0.4114,0.1407,0.09288,0.4678, 1.000,0.2040,0.07920,0.07464,0.03704,0.03191,0.03134,0.01994,0.02336,0.03818,0.06040,0.06154,0.09231,0.04330,0.09060
0.2849,0.3590,0.08832,0.1413,0.2040, 1.000,0.2843,0.1430,0.02279,0.02336,0.02735,0.03077,0.03020,0.05983,0.06952,0.07009,0.08775,0.04900,0.1236
0.1368,0.3892,0.05071,0.06268,0.07920,0.2843, 1.000,0.2764,0.02564,0.02963,0.02849,0.06040,0.04729,0.05755,0.1128,0.07806,0.04843,0.02222,0.1202
0.1556,0.3704,0.05869,0.1043,0.07464,0.1430,0.2764, 1.000,0.02336,0.02792,0.03134,0.04274,0.07407,0.04387,0.2199,0.1915,0.04444,0.02849,0.09402
0.02735,0.02108,0.04217,0.05299,0.03704,0.02279,0.02564,0.02336, 1.000,0.04843,0.03020,0.03419,0.01994,0.02165,0.02108,0.02450,0.06211,0.03248,0.02507
0.02678,0.02222,0.04615,0.02849,0.03191,0.02336,0.02963,0.02792,0.04843, 1.000,0.04160,0.03647,0.05071,0.02279,0.03077,0.03476,0.02393,0.04160,0.02564
0.03305,0.02450,0.03704,0.03077,0.03134,0.02735,0.02849,0.03134,0.03020,0.04160, 1.000,0.02393,0.02507,0.04615,0.03704,0.04330,0.02450,0.04330,0.03248
0.02336,0.03305,0.02450,0.02222,0.01994,0.03077,0.06040,0.04274,0.03419,0.03647,0.02393, 1.000,0.07066,0.05128,0.02051,0.02279,0.02450,0.02849,0.03476
0.02849,0.04046,0.01766,0.02735,0.02336,0.03020,0.04729,0.07407,0.01994,0.05071,0.02507,0.07066, 1.000,0.03761,0.08148,0.06724,0.02336,0.04957,0.03419
0.04900,0.05470,0.02906,0.02564,0.03818,0.05983,0.05755,0.04387,0.02165,0.02279,0.04615,0.05128,0.03761, 1.000,0.04501,0.02792,0.02279,0.02393,0.09687
0.09915,0.1476,0.02906,0.08262,0.06040,0.06952,0.1128,0.2199,0.02108,0.03077,0.03704,0.02051,0.08148,0.04501, 1.000,0.3219,0.02222,0.02393,0.08547
0.09003,0.1242,0.03362,0.1020,0.06154,0.07009,0.07806,0.1915,0.02450,0.03476,0.04330,0.02279,0.06724,0.02792,0.3219, 1.000,0.05128,0.02564,0.05356
0.1048,0.06895,0.08034,0.1043,0.09231,0.08775,0.04843,0.04444,0.06211,0.02393,0.02450,0.02450,0.02336,0.02279,0.02222,0.05128, 1.000,0.05413,0.04160
0.04046,0.03191,0.06154,0.03533,0.04330,0.04900,0.02222,0.02849,0.03248,0.04160,0.04330,0.02849,0.04957,0.02393,0.02393,0.02564,0.05413, 1.000,0.01880
0.1179,0.1100,0.05983,0.09060,0.09060,0.1236,0.1202,0.09402,0.02507,0.02564,0.03248,0.03476,0.03419,0.09687,0.08547,0.05356,0.04160,0.01880, 1.000
