Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2051,0.09972,0.2821,0.2934,0.1481,0.1111,0.07977,0.1168,0.06553,0.03134,0.05128,0.03134,0.07692,0.1197,0.1709,0.1709,0.06553,0.1966
0.2051, 1.000,0.05983,0.05983,0.06838,0.1054,0.2963,0.2479,0.03704,0.05983,0.02279,0.04558,0.04274,0.09687,0.2108,0.1994,0.1425,0.03134,0.1197
0.09972,0.05983, 1.000,0.05983,0.09402,0.1111,0.09687,0.03704,0.04274,0.08547,0.06268,0.01994,0.03989,0.03704,0.04558,0.04843,0.03419,0.2934,0.09687
0.2821,0.05983,0.05983, 1.000,0.1453,0.06268,0.03704,0.01425,0.2849,0.03989,0.05128,0.05698,0.01709,0.02849,0.03419,0.05698,0.04274,0.03704,0.07692
0.2934,0.06838,0.09402,0.1453, 1.000,0.1453,0.05983,0.03419,0.08262,0.05983,0.03704,0.03419,0.05698,0.06838,0.05983,0.06268,0.1595,0.07692,0.1225
0.1481,0.1054,0.1111,0.06268,0.1453, 1.000,0.1652,0.01994,0.02564,0.02279,0.06838,0.01994,0.07123,0.1766,0.09117,0.08547,0.07407,0.08832,0.1624
0.1111,0.2963,0.09687,0.03704,0.05983,0.1652, 1.000,0.1225,0.03419,0.03989,0.03134,0.03419,0.03419,0.1311,0.1254,0.1225,0.05128,0.05413,0.1054
0.07977,0.2479,0.03704,0.01425,0.03419,0.01994,0.1225, 1.000,0.01994,0.06268,0.03419,0.03989,0.1311,0.01425,0.2080,0.1880,0.06268,0.04274,0.06553
0.1168,0.03704,0.04274,0.2849,0.08262,0.02564,0.03419,0.01994, 1.000,0.06553,0.04274,0.07977,0.02279,0.02279,0.03134,0.01709,0.07977,0.02564,0.04274
0.06553,0.05983,0.08547,0.03989,0.05983,0.02279,0.03989,0.06268,0.06553, 1.000,0.07123,0.03134,0.1282,0.03704,0.04843,0.03704,0.03134,0.09117,0.05128
0.03134,0.02279,0.06268,0.05128,0.03704,0.06838,0.03134,0.03419,0.04274,0.07123, 1.000,0.04843,0.1311,0.03704,0.02279,0.04843,0.01994,0.05413,0.01994
0.05128,0.04558,0.01994,0.05698,0.03419,0.01994,0.03419,0.03989,0.07977,0.03134,0.04843, 1.000,0.06553,0.02279,0.03704,0.04274,0.04558,0.06553,0.03419
0.03134,0.04274,0.03989,0.01709,0.05698,0.07123,0.03419,0.1311,0.02279,0.1282,0.1311,0.06553, 1.000,0.01709,0.08832,0.09117,0.02849,0.1481,0.02564
0.07692,0.09687,0.03704,0.02849,0.06838,0.1766,0.1311,0.01425,0.02279,0.03704,0.03704,0.02279,0.01709, 1.000,0.1481,0.05128,0.04274,0.04274,0.2764
0.1197,0.2108,0.04558,0.03419,0.05983,0.09117,0.1254,0.2080,0.03134,0.04843,0.02279,0.03704,0.08832,0.1481, 1.000,0.3761,0.05983,0.05128,0.1652
0.1709,0.1994,0.04843,0.05698,0.06268,0.08547,0.1225,0.1880,0.01709,0.03704,0.04843,0.04274,0.09117,0.05128,0.3761, 1.000,0.05413,0.03989,0.09402
0.1709,0.1425,0.03419,0.04274,0.1595,0.07407,0.05128,0.06268,0.07977,0.03134,0.01994,0.04558,0.02849,0.04274,0.05983,0.05413, 1.000,0.04843,0.05698
0.06553,0.03134,0.2934,0.03704,0.07692,0.08832,0.05413,0.04274,0.02564,0.09117,0.05413,0.06553,0.1481,0.04274,0.05128,0.03989,0.04843, 1.000,0.05983
0.1966,0.1197,0.09687,0.07692,0.1225,0.1624,0.1054,0.06553,0.04274,0.05128,0.01994,0.03419,0.02564,0.2764,0.1652,0.09402,0.05698,0.05983, 1.000
