Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.4587,0.1538,0.4900,0.5954,0.4274,0.2678,0.2593,0.08262,0.07977,0.07407,0.04558,0.008547,0.04558,0.1168,0.1538,0.1624,0.02849,0.09972
0.4587, 1.000,0.1453,0.2764,0.2764,0.4957,0.5442,0.5413,0.06553,0.06838,0.08262,0.04843,0.008547,0.03704,0.1624,0.2051,0.1282,0.03419,0.1453
0.1538,0.1453, 1.000,0.1140,0.1652,0.2108,0.1652,0.1111,0.05698,0.09117,0.09117,0.04843,0.02564,0.03704,0.01994,0.04558,0.1510,0.09687,0.04274
0.4900,0.2764,0.1140, 1.000,0.4473,0.2023,0.1481,0.1966,0.1453,0.09687,0.05128,0.04843,0.02564,0.03704,0.08262,0.1510,0.1994,0.02849,0.1054
0.5954,0.2764,0.1652,0.4473, 1.000,0.3333,0.2194,0.1396,0.07977,0.08262,0.09687,0.04274,0.01709,0.07407,0.07977,0.08832,0.1197,0.02279,0.1168
0.4274,0.4957,0.2108,0.2023,0.3333, 1.000,0.5556,0.2792,0.04843,0.06838,0.1140,0.06553, 0.000,0.07407,0.09117,0.1168,0.1168,0.04558,0.1282
0.2678,0.5442,0.1652,0.1481,0.2194,0.5556, 1.000,0.4672,0.02564,0.05698,0.09972,0.06268,0.02279,0.05983,0.1453,0.1510,0.07977,0.02849,0.1510
0.2593,0.5413,0.1111,0.1966,0.1396,0.2792,0.4672, 1.000,0.05413,0.05983,0.08832,0.09687,0.04274,0.02279,0.2365,0.2393,0.1111,0.008547,0.1880
0.08262,0.06553,0.05698,0.1453,0.07977,0.04843,0.02564,0.05413, 1.000,0.07407,0.01994,0.02849,0.01709,0.05698,0.04274,0.06268,0.1311,0.01994,0.02564
0.07977,0.06838,0.09117,0.09687,0.08262,0.06838,0.05698,0.05983,0.07407, 1.000,0.1054,0.02849,0.04274,0.05698,0.03989,0.01425,0.05128,0.07977,0.03989
0.07407,0.08262,0.09117,0.05128,0.09687,0.1140,0.09972,0.08832,0.01994,0.1054, 1.000,0.1197,0.02564,0.05413,0.03704,0.02564,0.03419,0.05413,0.09687
0.04558,0.04843,0.04843,0.04843,0.04274,0.06553,0.06268,0.09687,0.02849,0.02849,0.1197, 1.000,0.08832,0.07407,0.04843,0.02849,0.03419,0.05413,0.1054
0.008547,0.008547,0.02564,0.02564,0.01709, 0.000,0.02279,0.04274,0.01709,0.04274,0.02564,0.08832, 1.000,0.08262,0.06553,0.05128,0.005698,0.07407,0.04843
0.04558,0.03704,0.03704,0.03704,0.07407,0.07407,0.05983,0.02279,0.05698,0.05698,0.05413,0.07407,0.08262, 1.000,0.06268,0.01994,0.01425,0.04274,0.1396
0.1168,0.1624,0.01994,0.08262,0.07977,0.09117,0.1453,0.2365,0.04274,0.03989,0.03704,0.04843,0.06553,0.06268, 1.000,0.3647,0.04274,0.005698,0.1624
0.1538,0.2051,0.04558,0.1510,0.08832,0.1168,0.1510,0.2393,0.06268,0.01425,0.02564,0.02849,0.05128,0.01994,0.3647, 1.000,0.09117,0.01425,0.09972
0.1624,0.1282,0.1510,0.1994,0.1197,0.1168,0.07977,0.1111,0.1311,0.05128,0.03419,0.03419,0.005698,0.01425,0.04274,0.09117, 1.000,0.05413,0.01140
0.02849,0.03419,0.09687,0.02849,0.02279,0.04558,0.02849,0.008547,0.01994,0.07977,0.05413,0.05413,0.07407,0.04274,0.005698,0.01425,0.05413, 1.000,0.02279
0.09972,0.1453,0.04274,0.1054,0.1168,0.1282,0.1510,0.1880,0.02564,0.03989,0.09687,0.1054,0.04843,0.1396,0.1624,0.09972,0.01140,0.02279, 1.000
