Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.08105,0.03791,0.08061,0.06797,0.09281,0.06623,0.03486,0.02614,0.01699,0.02092,0.02353,0.01786,0.02440,0.04837,0.08192,0.1050,0.03573,0.04357
0.08105, 1.000,0.03922,0.02397,0.02702,0.03834,0.3795,0.2035,0.01917,0.02789,0.02353,0.08279,0.04183,0.02876,0.07582,0.05926,0.04706,0.02222,0.05185
0.03791,0.03922, 1.000,0.02919,0.04183,0.04052,0.04924,0.03355,0.02614,0.02353,0.03094,0.03137,0.01961,0.02614,0.02919,0.03486,0.04052,0.03529,0.05054
0.08061,0.02397,0.02919, 1.000,0.06275,0.02048,0.01612,0.02789,0.1028,0.05229,0.01961,0.02745,0.04444,0.02353,0.02135,0.03399,0.09978,0.05490,0.02702
0.06797,0.02702,0.04183,0.06275, 1.000,0.1320,0.02789,0.03573,0.02048,0.05185,0.04444,0.02440,0.04270,0.02397,0.01786,0.02353,0.03965,0.03747,0.02876
0.09281,0.03834,0.04052,0.02048,0.1320, 1.000,0.05316,0.02571,0.02527,0.01481,0.03094,0.02266,0.01699,0.03922,0.02832,0.02876,0.03442,0.02963,0.04183
0.06623,0.3795,0.04924,0.01612,0.02789,0.05316, 1.000,0.1373,0.02527,0.03094,0.02353,0.1325,0.03791,0.04009,0.06841,0.04488,0.02919,0.02527,0.06013
0.03486,0.2035,0.03355,0.02789,0.03573,0.02571,0.1373, 1.000,0.02135,0.04096,0.02745,0.1795,0.1377,0.02745,0.05359,0.04401,0.02440,0.02092,0.03834
0.02614,0.01917,0.02614,0.1028,0.02048,0.02527,0.02527,0.02135, 1.000,0.03137,0.02919,0.03268,0.03312,0.08410,0.01830,0.02484,0.04183,0.03399,0.02179
0.01699,0.02789,0.02353,0.05229,0.05185,0.01481,0.03094,0.04096,0.03137, 1.000,0.03181,0.03355,0.05534,0.02266,0.03007,0.01830,0.02266,0.02309,0.02266
0.02092,0.02353,0.03094,0.01961,0.04444,0.03094,0.02353,0.02745,0.02919,0.03181, 1.000,0.02397,0.02963,0.02702,0.02266,0.02092,0.02048,0.03312,0.03007
0.02353,0.08279,0.03137,0.02745,0.02440,0.02266,0.1325,0.1795,0.03268,0.03355,0.02397, 1.000,0.09107,0.07582,0.05229,0.01874,0.01917,0.02527,0.05142
0.01786,0.04183,0.01961,0.04444,0.04270,0.01699,0.03791,0.1377,0.03312,0.05534,0.02963,0.09107, 1.000,0.02919,0.03137,0.02745,0.01699,0.03922,0.02745
0.02440,0.02876,0.02614,0.02353,0.02397,0.03922,0.04009,0.02745,0.08410,0.02266,0.02702,0.07582,0.02919, 1.000,0.03355,0.02397,0.02266,0.02440,0.04924
0.04837,0.07582,0.02919,0.02135,0.01786,0.02832,0.06841,0.05359,0.01830,0.03007,0.02266,0.05229,0.03137,0.03355, 1.000,0.04837,0.02179,0.01743,0.04749
0.08192,0.05926,0.03486,0.03399,0.02353,0.02876,0.04488,0.04401,0.02484,0.01830,0.02092,0.01874,0.02745,0.02397,0.04837, 1.000,0.05229,0.02222,0.02266
0.1050,0.04706,0.04052,0.09978,0.03965,0.03442,0.02919,0.02440,0.04183,0.02266,0.02048,0.01917,0.01699,0.02266,0.02179,0.05229, 1.000,0.05011,0.02571
0.03573,0.02222,0.03529,0.05490,0.03747,0.02963,0.02527,0.02092,0.03399,0.02309,0.03312,0.02527,0.03922,0.02440,0.01743,0.02222,0.05011, 1.000,0.02309
0.04357,0.05185,0.05054,0.02702,0.02876,0.04183,0.06013,0.03834,0.02179,0.02266,0.03007,0.05142,0.02745,0.04924,0.04749,0.02266,0.02571,0.02309, 1.000
