Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1172,0.04598,0.04828,0.06437,0.03372,0.02299,0.02375,0.02452,0.02375,0.02605,0.03218,0.02069,0.04368,0.05900,0.05900,0.09655,0.05134,0.05134
0.1172, 1.000,0.04444,0.02452,0.03602,0.05747,0.05594,0.05517,0.02835,0.02989,0.02529,0.02605,0.02759,0.04751,0.06973,0.05211,0.04981,0.02912,0.04904
0.04598,0.04444, 1.000,0.02912,0.05747,0.04444,0.04061,0.02529,0.02682,0.01686,0.02529,0.01916,0.02299,0.03065,0.03218,0.04061,0.03908,0.08352,0.07433
0.04828,0.02452,0.02912, 1.000,0.03908,0.02529,0.02835,0.01609,0.08046,0.02146,0.02146,0.02835,0.02375,0.02529,0.02605,0.02912,0.03295,0.03295,0.01609
0.06437,0.03602,0.05747,0.03908, 1.000,0.1034,0.02222,0.02222,0.02146,0.03755,0.02682,0.03142,0.03985,0.03295,0.02452,0.04138,0.04904,0.04061,0.06820
0.03372,0.05747,0.04444,0.02529,0.1034, 1.000,0.05900,0.01839,0.02375,0.02452,0.02682,0.01839,0.03295,0.04981,0.02835,0.03525,0.03602,0.03908,0.06513
0.02299,0.05594,0.04061,0.02835,0.02222,0.05900, 1.000,0.02682,0.04444,0.03602,0.02759,0.03372,0.02529,0.05517,0.05824,0.02146,0.01686,0.02529,0.04674
0.02375,0.05517,0.02529,0.01609,0.02222,0.01839,0.02682, 1.000,0.02299,0.02529,0.02605,0.01303,0.06054,0.02452,0.04215,0.02759,0.02682,0.02529,0.02146
0.02452,0.02835,0.02682,0.08046,0.02146,0.02375,0.04444,0.02299, 1.000,0.02759,0.02835,0.03831,0.02452,0.03755,0.02146,0.02759,0.02835,0.02299,0.01686
0.02375,0.02989,0.01686,0.02146,0.03755,0.02452,0.03602,0.02529,0.02759, 1.000,0.04061,0.02069,0.07280,0.01916,0.04444,0.02222,0.02375,0.02912,0.01839
0.02605,0.02529,0.02529,0.02146,0.02682,0.02682,0.02759,0.02605,0.02835,0.04061, 1.000,0.02759,0.03678,0.03831,0.01916,0.02299,0.02222,0.02912,0.02605
0.03218,0.02605,0.01916,0.02835,0.03142,0.01839,0.03372,0.01303,0.03831,0.02069,0.02759, 1.000,0.01992,0.01992,0.01456,0.02989,0.03525,0.01992,0.01992
0.02069,0.02759,0.02299,0.02375,0.03985,0.03295,0.02529,0.06054,0.02452,0.07280,0.03678,0.01992, 1.000,0.02146,0.03218,0.02375,0.02069,0.04981,0.01839
0.04368,0.04751,0.03065,0.02529,0.03295,0.04981,0.05517,0.02452,0.03755,0.01916,0.03831,0.01992,0.02146, 1.000,0.07433,0.01839,0.01762,0.02835,0.07739
0.05900,0.06973,0.03218,0.02605,0.02452,0.02835,0.05824,0.04215,0.02146,0.04444,0.01916,0.01456,0.03218,0.07433, 1.000,0.04215,0.03218,0.01609,0.06284
0.05900,0.05211,0.04061,0.02912,0.04138,0.03525,0.02146,0.02759,0.02759,0.02222,0.02299,0.02989,0.02375,0.01839,0.04215, 1.000,0.5027,0.02529,0.02912
0.09655,0.04981,0.03908,0.03295,0.04904,0.03602,0.01686,0.02682,0.02835,0.02375,0.02222,0.03525,0.02069,0.01762,0.03218,0.5027, 1.000,0.03985,0.02682
0.05134,0.02912,0.08352,0.03295,0.04061,0.03908,0.02529,0.02529,0.02299,0.02912,0.02912,0.01992,0.04981,0.02835,0.01609,0.02529,0.03985, 1.000,0.04138
0.05134,0.04904,0.07433,0.01609,0.06820,0.06513,0.04674,0.02146,0.01686,0.01839,0.02605,0.01992,0.01839,0.07739,0.06284,0.02912,0.02682,0.04138, 1.000
