Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2490,0.09042,0.09272,0.08429,0.1004,0.05211,0.07126,0.02299,0.02299,0.02989,0.03908,0.02835,0.05364,0.07739,0.1096,0.1280,0.05364,0.06513
0.2490, 1.000,0.05287,0.02759,0.03908,0.1195,0.1234,0.1364,0.02299,0.03295,0.02299,0.02605,0.02452,0.07893,0.1011,0.06590,0.06743,0.03755,0.06207
0.09042,0.05287, 1.000,0.04981,0.1111,0.07356,0.04981,0.02299,0.03295,0.02759,0.03602,0.02682,0.02222,0.04291,0.03831,0.07816,0.09195,0.1425,0.1303
0.09272,0.02759,0.04981, 1.000,0.08352,0.02682,0.02069,0.02222,0.07969,0.01916,0.01762,0.03218,0.02452,0.01916,0.03525,0.08123,0.09349,0.04904,0.03525
0.08429,0.03908,0.1111,0.08352, 1.000,0.1134,0.03448,0.02529,0.02759,0.04444,0.03065,0.03831,0.03372,0.04138,0.04828,0.07663,0.08889,0.07050,0.1073
0.1004,0.1195,0.07356,0.02682,0.1134, 1.000,0.1234,0.03142,0.03602,0.02069,0.05824,0.01303,0.02682,0.1011,0.05747,0.05747,0.06207,0.05900,0.1310
0.05211,0.1234,0.04981,0.02069,0.03448,0.1234, 1.000,0.05977,0.03065,0.03525,0.02759,0.03295,0.02682,0.1157,0.1218,0.04291,0.03602,0.04291,0.07739
0.07126,0.1364,0.02299,0.02222,0.02529,0.03142,0.05977, 1.000,0.01686,0.04521,0.02375,0.02452,0.05134,0.03985,0.06973,0.05517,0.04674,0.03295,0.03908
0.02299,0.02299,0.03295,0.07969,0.02759,0.03602,0.03065,0.01686, 1.000,0.03985,0.03142,0.05441,0.02375,0.05364,0.02222,0.03831,0.04138,0.02529,0.03295
0.02299,0.03295,0.02759,0.01916,0.04444,0.02069,0.03525,0.04521,0.03985, 1.000,0.03218,0.02529,0.06667,0.02299,0.04444,0.02989,0.02989,0.02299,0.02759
0.02989,0.02299,0.03602,0.01762,0.03065,0.05824,0.02759,0.02375,0.03142,0.03218, 1.000,0.02835,0.04904,0.04981,0.02605,0.01992,0.01992,0.04368,0.04061
0.03908,0.02605,0.02682,0.03218,0.03831,0.01303,0.03295,0.02452,0.05441,0.02529,0.02835, 1.000,0.02835,0.02529,0.02375,0.04368,0.04215,0.01839,0.01839
0.02835,0.02452,0.02222,0.02452,0.03372,0.02682,0.02682,0.05134,0.02375,0.06667,0.04904,0.02835, 1.000,0.02222,0.04291,0.01609,0.01456,0.06973,0.01762
0.05364,0.07893,0.04291,0.01916,0.04138,0.1011,0.1157,0.03985,0.05364,0.02299,0.04981,0.02529,0.02222, 1.000,0.1080,0.03525,0.03985,0.03678,0.1341
0.07739,0.1011,0.03831,0.03525,0.04828,0.05747,0.1218,0.06973,0.02222,0.04444,0.02605,0.02375,0.04291,0.1080, 1.000,0.05670,0.03295,0.02222,0.1096
0.1096,0.06590,0.07816,0.08123,0.07663,0.05747,0.04291,0.05517,0.03831,0.02989,0.01992,0.04368,0.01609,0.03525,0.05670, 1.000,0.6322,0.04368,0.04598
0.1280,0.06743,0.09195,0.09349,0.08889,0.06207,0.03602,0.04674,0.04138,0.02989,0.01992,0.04215,0.01456,0.03985,0.03295,0.6322, 1.000,0.05057,0.04598
0.05364,0.03755,0.1425,0.04904,0.07050,0.05900,0.04291,0.03295,0.02529,0.02299,0.04368,0.01839,0.06973,0.03678,0.02222,0.04368,0.05057, 1.000,0.04368
0.06513,0.06207,0.1303,0.03525,0.1073,0.1310,0.07739,0.03908,0.03295,0.02759,0.04061,0.01839,0.01762,0.1341,0.1096,0.04598,0.04598,0.04368, 1.000
