Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.06061,0.1085,0.2935,0.07177,0.05423,0.04625,0.04306,0.1164,0.01914,0.02392,0.03030,0.04625,0.06061,0.1164,0.2360,0.07815,0.1547
0.06061, 1.000,0.03190,0.07974,0.1180,0.2727,0.2313,0.03509,0.03349,0.05423,0.04466,0.06220,0.1579,0.2982,0.1116,0.06539,0.06061,0.2536
0.1085,0.03190, 1.000,0.06858,0.02552,0.01754,0.02233,0.1228,0.1037,0.03349,0.03828,0.02871,0.01116,0.01914,0.03987,0.09888,0.08293,0.03190
0.2935,0.07974,0.06858, 1.000,0.2185,0.07656,0.04625,0.02552,0.1834,0.05263,0.02871,0.05263,0.05423,0.04785,0.06220,0.2568,0.1643,0.1196
0.07177,0.1180,0.02552,0.2185, 1.000,0.1866,0.06220,0.03509,0.03509,0.1021,0.04147,0.03509,0.07337,0.04785,0.04466,0.06061,0.1005,0.1116
0.05423,0.2727,0.01754,0.07656,0.1866, 1.000,0.2313,0.04944,0.01595,0.1212,0.1132,0.06061,0.2903,0.1818,0.05263,0.03987,0.04944,0.1898
0.04625,0.2313,0.02233,0.04625,0.06220,0.2313, 1.000,0.06699,0.04944,0.04625,0.1770,0.2344,0.1770,0.2632,0.05901,0.02233,0.01754,0.1419
0.04306,0.03509,0.1228,0.02552,0.03509,0.04944,0.06699, 1.000,0.08134,0.05263,0.1212,0.03349,0.07656,0.03030,0.06858,0.03668,0.02711,0.02552
0.1164,0.03349,0.1037,0.1834,0.03509,0.01595,0.04944,0.08134, 1.000,0.01595,0.05104,0.1834,0.04306,0.03668,0.01914,0.1531,0.1531,0.04944
0.01914,0.05423,0.03349,0.05263,0.1021,0.1212,0.04625,0.05263,0.01595, 1.000,0.07018,0.02233,0.09410,0.03668,0.02871,0.03509,0.07177,0.04944
0.02392,0.04466,0.03828,0.02871,0.04147,0.1132,0.1770,0.1212,0.05104,0.07018, 1.000,0.06699,0.1053,0.03349,0.04147,0.04306,0.03030,0.04147
0.03030,0.06220,0.02871,0.05263,0.03509,0.06061,0.2344,0.03349,0.1834,0.02233,0.06699, 1.000,0.06858,0.1388,0.03987,0.02871,0.06858,0.06061
0.04625,0.1579,0.01116,0.05423,0.07337,0.2903,0.1770,0.07656,0.04306,0.09410,0.1053,0.06858, 1.000,0.1627,0.03987,0.02073,0.03509,0.2951
0.06061,0.2982,0.01914,0.04785,0.04785,0.1818,0.2632,0.03030,0.03668,0.03668,0.03349,0.1388,0.1627, 1.000,0.1435,0.03828,0.03987,0.2488
0.1164,0.1116,0.03987,0.06220,0.04466,0.05263,0.05901,0.06858,0.01914,0.02871,0.04147,0.03987,0.03987,0.1435, 1.000,0.09410,0.03668,0.05742
0.2360,0.06539,0.09888,0.2568,0.06061,0.03987,0.02233,0.03668,0.1531,0.03509,0.04306,0.02871,0.02073,0.03828,0.09410, 1.000,0.1898,0.04625
0.07815,0.06061,0.08293,0.1643,0.1005,0.04944,0.01754,0.02711,0.1531,0.07177,0.03030,0.06858,0.03509,0.03987,0.03668,0.1898, 1.000,0.05263
0.1547,0.2536,0.03190,0.1196,0.1116,0.1898,0.1419,0.02552,0.04944,0.04944,0.04147,0.06061,0.2951,0.2488,0.05742,0.04625,0.05263, 1.000
