Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1805,0.04973,0.07568,0.06162,0.05622,0.04649,0.07676,0.03784,0.03892,0.04757,0.02919,0.04216,0.04108,0.08865,0.07243,0.1070,0.04865,0.06378
0.1805, 1.000,0.02919,0.03568,0.02703,0.04432,0.06054,0.1341,0.03135,0.04432,0.03568,0.03892,0.07135,0.05622,0.1276,0.06378,0.08649,0.04432,0.06703
0.04973,0.02919, 1.000,0.04432,0.1070,0.1092,0.1038,0.04649,0.02162,0.03351,0.01730,0.03351,0.03243,0.03027,0.03027,0.02162,0.05514,0.1449,0.1016
0.07568,0.03568,0.04432, 1.000,0.04000,0.02378,0.03027,0.05297,0.1946,0.03243,0.05405,0.06486,0.04324,0.03351,0.03892,0.06811,0.09838,0.02595,0.03892
0.06162,0.02703,0.1070,0.04000, 1.000,0.1038,0.03459,0.06378,0.01622,0.02703,0.04324,0.02703,0.02811,0.04432,0.05838,0.02919,0.04757,0.1243,0.07027
0.05622,0.04432,0.1092,0.02378,0.1038, 1.000,0.1686,0.02919,0.04541,0.02270,0.08649,0.06270,0.01081,0.09730,0.01622,0.01730,0.03568,0.1016,0.1135
0.04649,0.06054,0.1038,0.03027,0.03459,0.1686, 1.000,0.05081,0.02054,0.02811,0.04541,0.04216,0.02595,0.1330,0.02486,0.01514,0.04000,0.05946,0.07135
0.07676,0.1341,0.04649,0.05297,0.06378,0.02919,0.05081, 1.000,0.03892,0.04757,0.05297,0.04216,0.2627,0.03135,0.1492,0.1146,0.07784,0.02054,0.04757
0.03784,0.03135,0.02162,0.1946,0.01622,0.04541,0.02054,0.03892, 1.000,0.03784,0.05946,0.06811,0.03459,0.02054,0.02595,0.03027,0.04865,0.02162,0.006486
0.03892,0.04432,0.03351,0.03243,0.02703,0.02270,0.02811,0.04757,0.03784, 1.000,0.1135,0.06162,0.07135,0.03459,0.04757,0.03027,0.01946,0.05622,0.02162
0.04757,0.03568,0.01730,0.05405,0.04324,0.08649,0.04541,0.05297,0.05946,0.1135, 1.000,0.1254,0.03784,0.04973,0.03784,0.02703,0.05730,0.02811,0.01622
0.02919,0.03892,0.03351,0.06486,0.02703,0.06270,0.04216,0.04216,0.06811,0.06162,0.1254, 1.000,0.01622,0.07459,0.01622,0.03892,0.04973,0.02054,0.04432
0.04216,0.07135,0.03243,0.04324,0.02811,0.01081,0.02595,0.2627,0.03459,0.07135,0.03784,0.01622, 1.000,0.03459,0.1200,0.09297,0.06054,0.02162,0.02486
0.04108,0.05622,0.03027,0.03351,0.04432,0.09730,0.1330,0.03135,0.02054,0.03459,0.04973,0.07459,0.03459, 1.000,0.03568,0.01081,0.04432,0.04865,0.1751
0.08865,0.1276,0.03027,0.03892,0.05838,0.01622,0.02486,0.1492,0.02595,0.04757,0.03784,0.01622,0.1200,0.03568, 1.000,0.1135,0.07351,0.01622,0.04432
0.07243,0.06378,0.02162,0.06811,0.02919,0.01730,0.01514,0.1146,0.03027,0.03027,0.02703,0.03892,0.09297,0.01081,0.1135, 1.000,0.1568,0.01514,0.02919
0.1070,0.08649,0.05514,0.09838,0.04757,0.03568,0.04000,0.07784,0.04865,0.01946,0.05730,0.04973,0.06054,0.04432,0.07351,0.1568, 1.000,0.04216,0.06378
0.04865,0.04432,0.1449,0.02595,0.1243,0.1016,0.05946,0.02054,0.02162,0.05622,0.02811,0.02054,0.02162,0.04865,0.01622,0.01514,0.04216, 1.000,0.05730
0.06378,0.06703,0.1016,0.03892,0.07027,0.1135,0.07135,0.04757,0.006486,0.02162,0.01622,0.04432,0.02486,0.1751,0.04432,0.02919,0.06378,0.05730, 1.000
