Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.09622,0.03568,0.06559,0.05514,0.04541,0.02667,0.02378,0.02486,0.01982,0.02450,0.02054,0.02234,0.03315,0.03315,0.05189,0.05189,0.03135,0.03459
0.09622, 1.000,0.04108,0.03568,0.02847,0.03604,0.07135,0.06919,0.02342,0.02162,0.02342,0.02126,0.02378,0.03495,0.05333,0.06234,0.04937,0.02739,0.03387
0.03568,0.04108, 1.000,0.03243,0.04793,0.05694,0.03820,0.02450,0.02162,0.02703,0.02559,0.02162,0.02126,0.02775,0.02595,0.03027,0.04829,0.05586,0.04757
0.06559,0.03568,0.03243, 1.000,0.06955,0.02739,0.02270,0.01658,0.1204,0.02414,0.02739,0.04000,0.02667,0.02414,0.02198,0.04468,0.05946,0.03207,0.03568
0.05514,0.02847,0.04793,0.06955, 1.000,0.08288,0.02991,0.02378,0.02595,0.02847,0.02523,0.01982,0.01694,0.03027,0.02703,0.02775,0.04613,0.04793,0.04036
0.04541,0.03604,0.05694,0.02739,0.08288, 1.000,0.07604,0.02450,0.02811,0.02342,0.04685,0.02342,0.01622,0.04324,0.02991,0.02162,0.03784,0.05153,0.06234
0.02667,0.07135,0.03820,0.02270,0.02991,0.07604, 1.000,0.06631,0.02559,0.02342,0.02775,0.03027,0.02162,0.04180,0.04793,0.02883,0.03892,0.02919,0.04360
0.02378,0.06919,0.02450,0.01658,0.02378,0.02450,0.06631, 1.000,0.02162,0.02811,0.02270,0.02342,0.05622,0.03315,0.06126,0.04505,0.02342,0.01730,0.02991
0.02486,0.02342,0.02162,0.1204,0.02595,0.02811,0.02559,0.02162, 1.000,0.02811,0.02703,0.04613,0.02486,0.02595,0.02450,0.02126,0.03568,0.02486,0.02523
0.01982,0.02162,0.02703,0.02414,0.02847,0.02342,0.02342,0.02811,0.02811, 1.000,0.03495,0.02414,0.02739,0.02054,0.02883,0.01802,0.02090,0.03676,0.02559
0.02450,0.02342,0.02559,0.02739,0.02523,0.04685,0.02775,0.02270,0.02703,0.03495, 1.000,0.03820,0.02306,0.02775,0.01982,0.03387,0.02270,0.02703,0.02667
0.02054,0.02126,0.02162,0.04000,0.01982,0.02342,0.03027,0.02342,0.04613,0.02414,0.03820, 1.000,0.02919,0.03387,0.02919,0.02486,0.04360,0.02450,0.02919
0.02234,0.02378,0.02126,0.02667,0.01694,0.01622,0.02162,0.05622,0.02486,0.02739,0.02306,0.02919, 1.000,0.03171,0.05874,0.02450,0.02126,0.04108,0.02991
0.03315,0.03495,0.02775,0.02414,0.03027,0.04324,0.04180,0.03315,0.02595,0.02054,0.02775,0.03387,0.03171, 1.000,0.04901,0.02198,0.02198,0.01910,0.06559
0.03315,0.05333,0.02595,0.02198,0.02703,0.02991,0.04793,0.06126,0.02450,0.02883,0.01982,0.02919,0.05874,0.04901, 1.000,0.05550,0.02342,0.01838,0.05261
0.05189,0.06234,0.03027,0.04468,0.02775,0.02162,0.02883,0.04505,0.02126,0.01802,0.03387,0.02486,0.02450,0.02198,0.05550, 1.000,0.07820,0.01946,0.02559
0.05189,0.04937,0.04829,0.05946,0.04613,0.03784,0.03892,0.02342,0.03568,0.02090,0.02270,0.04360,0.02126,0.02198,0.02342,0.07820, 1.000,0.04793,0.02306
0.03135,0.02739,0.05586,0.03207,0.04793,0.05153,0.02919,0.01730,0.02486,0.03676,0.02703,0.02450,0.04108,0.01910,0.01838,0.01946,0.04793, 1.000,0.01874
0.03459,0.03387,0.04757,0.03568,0.04036,0.06234,0.04360,0.02991,0.02523,0.02559,0.02667,0.02919,0.02991,0.06559,0.05261,0.02559,0.02306,0.01874, 1.000
