Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2949,0.3758,0.09899,0.1152,0.1354,0.07475,0.03636,0.07071,0.04848,0.05859,0.05455,0.02020,0.05859,0.07273,0.1293,0.08485,0.2061
0.2949, 1.000,0.2646,0.1131,0.1071,0.1253,0.04444,0.02828,0.04444,0.02424,0.05253,0.1030,0.02828,0.06465,0.09091,0.1455,0.1091,0.1434
0.3758,0.2646, 1.000,0.1051,0.1293,0.1030,0.03838,0.04646,0.07273,0.06061,0.04646,0.06465,0.006061,0.1051,0.06465,0.1838,0.04646,0.1535
0.09899,0.1131,0.1051, 1.000,0.5818,0.1919,0.05657,0.04444,0.01212,0.1657,0.06465,0.05455,0.04444,0.03232,0.05253,0.09293,0.09697,0.1192
0.1152,0.1071,0.1293,0.5818, 1.000,0.2141,0.05859,0.03636,0.03232,0.1333,0.07071,0.06667,0.04444,0.04242,0.04848,0.1030,0.1394,0.1475
0.1354,0.1253,0.1030,0.1919,0.2141, 1.000,0.06667,0.03434,0.05253,0.04646,0.04848,0.04848,0.02222,0.02828,0.08081,0.06465,0.2040,0.2121
0.07475,0.04444,0.03838,0.05657,0.05859,0.06667, 1.000,0.08283,0.05657,0.07475,0.1354,0.05253,0.08889,0.02828,0.06869,0.01818,0.06061,0.09697
0.03636,0.02828,0.04646,0.04444,0.03636,0.03434,0.08283, 1.000,0.02828,0.02626,0.02828,0.07879,0.2020,0.05253,0.1394,0.04848,0.04848,0.06263
0.07071,0.04444,0.07273,0.01212,0.03232,0.05253,0.05657,0.02828, 1.000,0.008081,0.1394,0.03030,0.03636,0.02626,0.04646,0.03030,0.03434,0.04040
0.04848,0.02424,0.06061,0.1657,0.1333,0.04646,0.07475,0.02626,0.008081, 1.000,0.04848,0.05859,0.01616,0.02626,0.01010,0.06263,0.03030,0.06667
0.05859,0.05253,0.04646,0.06465,0.07071,0.04848,0.1354,0.02828,0.1394,0.04848, 1.000,0.01212,0.03636,0.02828,0.04848,0.04242,0.05455,0.07879
0.05455,0.1030,0.06465,0.05455,0.06667,0.04848,0.05253,0.07879,0.03030,0.05859,0.01212, 1.000,0.05253,0.06667,0.06465,0.03838,0.03636,0.08283
0.02020,0.02828,0.006061,0.04444,0.04444,0.02222,0.08889,0.2020,0.03636,0.01616,0.03636,0.05253, 1.000,0.04040,0.04646,0.02626,0.07475,0.002020
0.05859,0.06465,0.1051,0.03232,0.04242,0.02828,0.02828,0.05253,0.02626,0.02626,0.02828,0.06667,0.04040, 1.000,0.04444,0.01616,0.04444,0.05051
0.07273,0.09091,0.06465,0.05253,0.04848,0.08081,0.06869,0.1394,0.04646,0.01010,0.04848,0.06465,0.04646,0.04444, 1.000,0.09495,0.07071,0.06263
0.1293,0.1455,0.1838,0.09293,0.1030,0.06465,0.01818,0.04848,0.03030,0.06263,0.04242,0.03838,0.02626,0.01616,0.09495, 1.000,0.02020,0.1030
0.08485,0.1091,0.04646,0.09697,0.1394,0.2040,0.06061,0.04848,0.03434,0.03030,0.05455,0.03636,0.07475,0.04444,0.07071,0.02020, 1.000,0.07475
0.2061,0.1434,0.1535,0.1192,0.1475,0.2121,0.09697,0.06263,0.04040,0.06667,0.07879,0.08283,0.002020,0.05051,0.06263,0.1030,0.07475, 1.000
