Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1463,0.1731,0.07201,0.03426,0.3630,0.02787,0.04472,0.02439,0.04007,0.04239,0.01858,0.04355,0.05110,0.04472,0.2062,0.03542,0.1034
0.1463, 1.000,0.09175,0.05110,0.02149,0.1057,0.03542,0.02207,0.01974,0.04530,0.06678,0.02846,0.04065,0.08885,0.1370,0.07085,0.02787,0.04820
0.1731,0.09175, 1.000,0.04239,0.02207,0.1016,0.03600,0.05517,0.03659,0.05633,0.04530,0.02555,0.02033,0.02787,0.08188,0.1951,0.02962,0.04878
0.07201,0.05110,0.04239, 1.000,0.1173,0.05168,0.01858,0.04355,0.04123,0.03717,0.03078,0.06504,0.08246,0.03310,0.02962,0.05401,0.04762,0.07085
0.03426,0.02149,0.02207,0.1173, 1.000,0.02265,0.02381,0.05168,0.03136,0.02149,0.02149,0.04181,0.02962,0.02207,0.02613,0.02787,0.04530,0.04588
0.3630,0.1057,0.1016,0.05168,0.02265, 1.000,0.02381,0.02671,0.02439,0.03484,0.04007,0.01916,0.03600,0.05923,0.03426,0.1051,0.02265,0.06504
0.02787,0.03542,0.03600,0.01858,0.02381,0.02381, 1.000,0.02497,0.03020,0.04413,0.03310,0.02962,0.02033,0.03775,0.03020,0.02729,0.02091,0.03078
0.04472,0.02207,0.05517,0.04355,0.05168,0.02671,0.02497, 1.000,0.02729,0.02904,0.02787,0.03717,0.02497,0.03600,0.02613,0.09350,0.05807,0.05691
0.02439,0.01974,0.03659,0.04123,0.03136,0.02439,0.03020,0.02729, 1.000,0.05401,0.02904,0.06272,0.02613,0.05168,0.04994,0.02671,0.05633,0.02729
0.04007,0.04530,0.05633,0.03717,0.02149,0.03484,0.04413,0.02904,0.05401, 1.000,0.03136,0.08246,0.03194,0.04472,0.06156,0.02613,0.04762,0.02091
0.04239,0.06678,0.04530,0.03078,0.02149,0.04007,0.03310,0.02787,0.02904,0.03136, 1.000,0.01800,0.03020,0.01858,0.03426,0.04994,0.02033,0.02904
0.01858,0.02846,0.02555,0.06504,0.04181,0.01916,0.02962,0.03717,0.06272,0.08246,0.01800, 1.000,0.03542,0.02904,0.04472,0.02149,0.02962,0.02091
0.04355,0.04065,0.02033,0.08246,0.02962,0.03600,0.02033,0.02497,0.02613,0.03194,0.03020,0.03542, 1.000,0.02729,0.03310,0.02149,0.03020,0.04007
0.05110,0.08885,0.02787,0.03310,0.02207,0.05923,0.03775,0.03600,0.05168,0.04472,0.01858,0.02904,0.02729, 1.000,0.06039,0.03078,0.02265,0.02962
0.04472,0.1370,0.08188,0.02962,0.02613,0.03426,0.03020,0.02613,0.04994,0.06156,0.03426,0.04472,0.03310,0.06039, 1.000,0.03484,0.01684,0.02323
0.2062,0.07085,0.1951,0.05401,0.02787,0.1051,0.02729,0.09350,0.02671,0.02613,0.04994,0.02149,0.02149,0.03078,0.03484, 1.000,0.03310,0.05575
0.03542,0.02787,0.02962,0.04762,0.04530,0.02265,0.02091,0.05807,0.05633,0.04762,0.02033,0.02962,0.03020,0.02265,0.01684,0.03310, 1.000,0.04820
0.1034,0.04820,0.04878,0.07085,0.04588,0.06504,0.03078,0.05691,0.02729,0.02091,0.02904,0.02091,0.04007,0.02962,0.02323,0.05575,0.04820, 1.000
