Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.4040,0.5993,0.07744,0.1010,0.08754,0.09764,0.03704,0.03704,0.05051,0.07407,0.08081,0.03030,0.2121,0.1481,0.1549,0.06734,0.1650
0.4040, 1.000,0.4512,0.1044,0.1178,0.1178,0.1044,0.04377,0.04377,0.02694,0.07744,0.1414,0.03367,0.06734,0.06734,0.2458,0.08418,0.1616
0.5993,0.4512, 1.000,0.09091,0.1077,0.1111,0.09091,0.02357,0.04040,0.05051,0.06397,0.09091,0.02694,0.1717,0.1044,0.2323,0.07071,0.2155
0.07744,0.1044,0.09091, 1.000,0.7542,0.2694,0.04377,0.03030,0.03030,0.08081,0.04714,0.03704,0.02694,0.02357,0.03030,0.08418,0.1582,0.1886
0.1010,0.1178,0.1077,0.7542, 1.000,0.3266,0.06061,0.03030,0.02357,0.06061,0.05051,0.03030,0.03367,0.04040,0.02694,0.09091,0.2155,0.2189
0.08754,0.1178,0.1111,0.2694,0.3266, 1.000,0.04377,0.01347,0.06397,0.03704,0.05051,0.02357,0.02357,0.05724,0.01010,0.06734,0.2290,0.3872
0.09764,0.1044,0.09091,0.04377,0.06061,0.04377, 1.000,0.07071,0.06734,0.09764,0.2828,0.1448,0.07071,0.07071,0.1818,0.09428,0.06397,0.05724
0.03704,0.04377,0.02357,0.03030,0.03030,0.01347,0.07071, 1.000,0.02020,0.07071,0.03030,0.03367,0.3165,0.06397,0.1111,0.05387,0.02694,0.02020
0.03704,0.04377,0.04040,0.03030,0.02357,0.06397,0.06734,0.02020, 1.000,0.04040,0.1919,0.01684,0.03030,0.03030,0.05051,0.04377,0.03704,0.04714
0.05051,0.02694,0.05051,0.08081,0.06061,0.03704,0.09764,0.07071,0.04040, 1.000,0.06397,0.1515,0.02357,0.02020,0.06061,0.04377,0.03704,0.01347
0.07407,0.07744,0.06397,0.04714,0.05051,0.05051,0.2828,0.03030,0.1919,0.06397, 1.000,0.05387,0.03704,0.03367,0.08081,0.07071,0.04714,0.06061
0.08081,0.1414,0.09091,0.03704,0.03030,0.02357,0.1448,0.03367,0.01684,0.1515,0.05387, 1.000,0.02357,0.05051,0.1010,0.05724,0.04040,0.03704
0.03030,0.03367,0.02694,0.02694,0.03367,0.02357,0.07071,0.3165,0.03030,0.02357,0.03704,0.02357, 1.000,0.08754,0.06397,0.05387,0.02020,0.03367
0.2121,0.06734,0.1717,0.02357,0.04040,0.05724,0.07071,0.06397,0.03030,0.02020,0.03367,0.05051,0.08754, 1.000,0.07407,0.07407,0.03030,0.07744
0.1481,0.06734,0.1044,0.03030,0.02694,0.01010,0.1818,0.1111,0.05051,0.06061,0.08081,0.1010,0.06397,0.07407, 1.000,0.1178,0.01010,0.02694
0.1549,0.2458,0.2323,0.08418,0.09091,0.06734,0.09428,0.05387,0.04377,0.04377,0.07071,0.05724,0.05387,0.07407,0.1178, 1.000,0.05387,0.09764
0.06734,0.08418,0.07071,0.1582,0.2155,0.2290,0.06397,0.02694,0.03704,0.03704,0.04714,0.04040,0.02020,0.03030,0.01010,0.05387, 1.000,0.07407
0.1650,0.1616,0.2155,0.1886,0.2189,0.3872,0.05724,0.02020,0.04714,0.01347,0.06061,0.03704,0.03367,0.07744,0.02694,0.09764,0.07407, 1.000
