Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.07228,0.05627,0.03459,0.04078,0.01910,0.01859,0.02736,0.02530,0.03717,0.02685,0.03511,0.02685,0.03407,0.1017,0.05266,0.03562,0.04440
0.07228, 1.000,0.02375,0.02426,0.02013,0.03201,0.07589,0.02530,0.02530,0.03252,0.02943,0.03201,0.04285,0.1482,0.1647,0.03098,0.02323,0.03820
0.05627,0.02375, 1.000,0.03356,0.02839,0.008776,0.01962,0.1193,0.02168,0.01962,0.04646,0.01755,0.02685,0.01652,0.04285,0.05524,0.02478,0.03407
0.03459,0.02426,0.03356, 1.000,0.07950,0.03407,0.02943,0.02685,0.04027,0.03252,0.02530,0.03975,0.02943,0.02065,0.03769,0.03098,0.08054,0.03046
0.04078,0.02013,0.02839,0.07950, 1.000,0.09138,0.02013,0.01807,0.02065,0.04130,0.03149,0.02891,0.04337,0.02994,0.03149,0.03511,0.06866,0.03665
0.01910,0.03201,0.008776,0.03407,0.09138, 1.000,0.02375,0.02685,0.01962,0.02426,0.02891,0.01446,0.03665,0.03201,0.02994,0.03201,0.03769,0.03665
0.01859,0.07589,0.01962,0.02943,0.02013,0.02375, 1.000,0.01910,0.06298,0.04698,0.02788,0.06092,0.02375,0.1058,0.05989,0.04853,0.01910,0.03356
0.02736,0.02530,0.1193,0.02685,0.01807,0.02685,0.01910, 1.000,0.01859,0.04233,0.04027,0.02839,0.04182,0.02994,0.01807,0.04698,0.03149,0.03098
0.02530,0.02530,0.02168,0.04027,0.02065,0.01962,0.06298,0.01859, 1.000,0.03769,0.02530,0.06092,0.02220,0.04491,0.02736,0.01859,0.04440,0.01859
0.03717,0.03252,0.01962,0.03252,0.04130,0.02426,0.04698,0.04233,0.03769, 1.000,0.02994,0.04595,0.04337,0.03304,0.03098,0.02788,0.03511,0.01652
0.02685,0.02943,0.04646,0.02530,0.03149,0.02891,0.02788,0.04027,0.02530,0.02994, 1.000,0.02375,0.03201,0.01910,0.03459,0.02994,0.01652,0.01342
0.03511,0.03201,0.01755,0.03975,0.02891,0.01446,0.06092,0.02839,0.06092,0.04595,0.02375, 1.000,0.02375,0.03304,0.04285,0.02117,0.03201,0.03356
0.02685,0.04285,0.02685,0.02943,0.04337,0.03665,0.02375,0.04182,0.02220,0.04337,0.03201,0.02375, 1.000,0.04078,0.03304,0.02478,0.02168,0.03820
0.03407,0.1482,0.01652,0.02065,0.02994,0.03201,0.1058,0.02994,0.04491,0.03304,0.01910,0.03304,0.04078, 1.000,0.08570,0.04233,0.01600,0.04182
0.1017,0.1647,0.04285,0.03769,0.03149,0.02994,0.05989,0.01807,0.02736,0.03098,0.03459,0.04285,0.03304,0.08570, 1.000,0.1105,0.02426,0.04904
0.05266,0.03098,0.05524,0.03098,0.03511,0.03201,0.04853,0.04698,0.01859,0.02788,0.02994,0.02117,0.02478,0.04233,0.1105, 1.000,0.03975,0.05885
0.03562,0.02323,0.02478,0.08054,0.06866,0.03769,0.01910,0.03149,0.04440,0.03511,0.01652,0.03201,0.02168,0.01600,0.02426,0.03975, 1.000,0.04956
0.04440,0.03820,0.03407,0.03046,0.03665,0.03665,0.03356,0.03098,0.01859,0.01652,0.01342,0.03356,0.03820,0.04182,0.04904,0.05885,0.04956, 1.000
