Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1098,0.09348,0.03979,0.05801,0.03739,0.04986,0.04506,0.02397,0.03547,0.05657,0.02972,0.05273,0.03931,0.09348,0.1098,0.03691,0.06568
0.1098, 1.000,0.05177,0.02397,0.03356,0.04938,0.08485,0.03020,0.04362,0.04986,0.04506,0.02828,0.08773,0.1731,0.2234,0.1040,0.02541,0.06040
0.09348,0.05177, 1.000,0.05081,0.03547,0.03212,0.03452,0.08965,0.02972,0.02972,0.03691,0.01630,0.03164,0.03835,0.05417,0.1026,0.03787,0.06184
0.03979,0.02397,0.05081, 1.000,0.1112,0.04458,0.02924,0.02733,0.04698,0.03404,0.02205,0.05225,0.03787,0.03068,0.03068,0.04890,0.06328,0.05369
0.05801,0.03356,0.03547,0.1112, 1.000,0.1141,0.03116,0.02589,0.02876,0.03020,0.01870,0.03691,0.04362,0.02924,0.03260,0.04986,0.08054,0.07383
0.03739,0.04938,0.03212,0.04458,0.1141, 1.000,0.03020,0.02205,0.02157,0.02349,0.01918,0.02589,0.04123,0.04219,0.02733,0.02924,0.03691,0.03212
0.04986,0.08485,0.03452,0.02924,0.03116,0.03020, 1.000,0.03116,0.1165,0.1002,0.02685,0.1198,0.04458,0.1544,0.09971,0.04698,0.02013,0.02493
0.04506,0.03020,0.08965,0.02733,0.02589,0.02205,0.03116, 1.000,0.03739,0.03068,0.03116,0.02685,0.04171,0.03691,0.03787,0.04938,0.01678,0.03500
0.02397,0.04362,0.02972,0.04698,0.02876,0.02157,0.1165,0.03739, 1.000,0.08533,0.01678,0.09492,0.04075,0.05034,0.04123,0.02349,0.03835,0.01822
0.03547,0.04986,0.02972,0.03404,0.03020,0.02349,0.1002,0.03068,0.08533, 1.000,0.04554,0.1074,0.03643,0.05129,0.05992,0.03979,0.03691,0.02397
0.05657,0.04506,0.03691,0.02205,0.01870,0.01918,0.02685,0.03116,0.01678,0.04554, 1.000,0.02205,0.03260,0.02972,0.04027,0.04650,0.02589,0.01965
0.02972,0.02828,0.01630,0.05225,0.03691,0.02589,0.1198,0.02685,0.09492,0.1074,0.02205, 1.000,0.02301,0.05513,0.04554,0.02733,0.03787,0.01726
0.05273,0.08773,0.03164,0.03787,0.04362,0.04123,0.04458,0.04171,0.04075,0.03643,0.03260,0.02301, 1.000,0.08102,0.05369,0.05657,0.03164,0.03547
0.03931,0.1731,0.03835,0.03068,0.02924,0.04219,0.1544,0.03691,0.05034,0.05129,0.02972,0.05513,0.08102, 1.000,0.1630,0.06232,0.01630,0.04410
0.09348,0.2234,0.05417,0.03068,0.03260,0.02733,0.09971,0.03787,0.04123,0.05992,0.04027,0.04554,0.05369,0.1630, 1.000,0.1587,0.02061,0.06088
0.1098,0.1040,0.1026,0.04890,0.04986,0.02924,0.04698,0.04938,0.02349,0.03979,0.04650,0.02733,0.05657,0.06232,0.1587, 1.000,0.02061,0.07095
0.03691,0.02541,0.03787,0.06328,0.08054,0.03691,0.02013,0.01678,0.03835,0.03691,0.02589,0.03787,0.03164,0.01630,0.02061,0.02061, 1.000,0.04027
0.06568,0.06040,0.06184,0.05369,0.07383,0.03212,0.02493,0.03500,0.01822,0.02397,0.01965,0.01726,0.03547,0.04410,0.06088,0.07095,0.04027, 1.000
