Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1256,0.05659,0.04775,0.04244,0.03183,0.03183,0.02564,0.01945,0.02653,0.01857,0.02653,0.02918,0.03095,0.1061,0.1326,0.1344,0.04332,0.04598
0.1256, 1.000,0.02741,0.02829,0.03714,0.07162,0.07162,0.06101,0.03095,0.05747,0.01945,0.01680,0.02387,0.05217,0.1079,0.06808,0.05040,0.02829,0.01768
0.05659,0.02741, 1.000,0.01768,0.1123,0.03890,0.03979,0.02210,0.01857,0.02653,0.03890,0.01592,0.02653,0.02918,0.03537,0.07604,0.08576,0.2334,0.2149
0.04775,0.02829,0.01768, 1.000,0.01945,0.03006,0.03183,0.02476,0.1565,0.007958,0.03979,0.03802,0.02564,0.02476,0.01945,0.03271,0.04598,0.03006,0.03625
0.04244,0.03714,0.1123,0.01945, 1.000,0.1424,0.03271,0.02564,0.01768,0.05305,0.03095,0.01503,0.04951,0.03979,0.02918,0.06454,0.06897,0.1105,0.1070
0.03183,0.07162,0.03890,0.03006,0.1424, 1.000,0.1547,0.04156,0.04156,0.04332,0.04332,0.03802,0.05924,0.1689,0.03006,0.02387,0.03183,0.06366,0.1167
0.03183,0.07162,0.03979,0.03183,0.03271,0.1547, 1.000,0.03714,0.07250,0.03448,0.02564,0.04686,0.02741,0.1813,0.06012,0.03448,0.03714,0.02653,0.06012
0.02564,0.06101,0.02210,0.02476,0.02564,0.04156,0.03714, 1.000,0.02741,0.05217,0.03360,0.03271,0.08223,0.03714,0.06454,0.04156,0.03714,0.02299,0.01503
0.01945,0.03095,0.01857,0.1565,0.01768,0.04156,0.07250,0.02741, 1.000,0.03006,0.02918,0.06278,0.02299,0.05836,0.01503,0.01503,0.01592,0.01768,0.01326
0.02653,0.05747,0.02653,0.007958,0.05305,0.04332,0.03448,0.05217,0.03006, 1.000,0.03006,0.01503,0.08842,0.01945,0.05393,0.01503,0.02653,0.03183,0.01503
0.01857,0.01945,0.03890,0.03979,0.03095,0.04332,0.02564,0.03360,0.02918,0.03006, 1.000,0.05482,0.1061,0.03979,0.01326,0.02387,0.03095,0.04156,0.04775
0.02653,0.01680,0.01592,0.03802,0.01503,0.03802,0.04686,0.03271,0.06278,0.01503,0.05482, 1.000,0.01592,0.04775,0.01768,0.02829,0.03183,0.02210,0.03890
0.02918,0.02387,0.02653,0.02564,0.04951,0.05924,0.02741,0.08223,0.02299,0.08842,0.1061,0.01592, 1.000,0.04509,0.02918,0.01592,0.01592,0.07427,0.03095
0.03095,0.05217,0.02918,0.02476,0.03979,0.1689,0.1813,0.03714,0.05836,0.01945,0.03979,0.04775,0.04509, 1.000,0.06454,0.02387,0.02564,0.03360,0.07427
0.1061,0.1079,0.03537,0.01945,0.02918,0.03006,0.06012,0.06454,0.01503,0.05393,0.01326,0.01768,0.02918,0.06454, 1.000,0.09991,0.07692,0.02210,0.05747
0.1326,0.06808,0.07604,0.03271,0.06454,0.02387,0.03448,0.04156,0.01503,0.01503,0.02387,0.02829,0.01592,0.02387,0.09991, 1.000,0.6251,0.03183,0.04244
0.1344,0.05040,0.08576,0.04598,0.06897,0.03183,0.03714,0.03714,0.01592,0.02653,0.03095,0.03183,0.01592,0.02564,0.07692,0.6251, 1.000,0.04067,0.05217
0.04332,0.02829,0.2334,0.03006,0.1105,0.06366,0.02653,0.02299,0.01768,0.03183,0.04156,0.02210,0.07427,0.03360,0.02210,0.03183,0.04067, 1.000,0.1574
0.04598,0.01768,0.2149,0.03625,0.1070,0.1167,0.06012,0.01503,0.01326,0.01503,0.04775,0.03890,0.03095,0.07427,0.05747,0.04244,0.05217,0.1574, 1.000
