Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.04828,0.07816,0.05517,0.07586,0.06897,0.04598,0.04138,0.01609,0.03448,0.06437,0.03218,0.009195,0.03218,0.1034,0.1770,0.1563,0.04138,0.05977
0.04828, 1.000,0.06207,0.02529,0.02299,0.03678,0.1011,0.02529,0.03908,0.05977,0.03678,0.02759,0.002299,0.08046,0.04828,0.1103,0.1103,0.04828,0.05977
0.07816,0.06207, 1.000,0.02299,0.06897,0.04368,0.02299,0.006897,0.03448,0.04598,0.02069,0.03678,0.01609,0.009195,0.04598,0.1218,0.1448,0.2736,0.1609
0.05517,0.02529,0.02299, 1.000,0.06207,0.02529,0.02529,0.03678,0.2276,0.004598,0.03218,0.06437,0.02529,0.05747,0.02299,0.1103,0.1379,0.01149,0.03678
0.07586,0.02299,0.06897,0.06207, 1.000,0.02989,0.02299,0.006897,0.009195,0.04828,0.02759,0.06437,0.03448,0.02069,0.01839,0.05747,0.07586,0.03678,0.08736
0.06897,0.03678,0.04368,0.02529,0.02989, 1.000,0.06437,0.002299,0.05287,0.02299,0.01609,0.01149,0.02069,0.03218,0.02069,0.02299,0.04138,0.07586,0.05057
0.04598,0.1011,0.02299,0.02529,0.02299,0.06437, 1.000,0.05517,0.1011,0.05287,0.01149,0.006897,0.01149,0.1011,0.1011,0.03678,0.03218,0.01609,0.03678
0.04138,0.02529,0.006897,0.03678,0.006897,0.002299,0.05517, 1.000,0.03218,0.06897,0.03678,0.03448,0.1080,0.009195,0.06897,0.03218,0.03218,0.01839,0.01149
0.01609,0.03908,0.03448,0.2276,0.009195,0.05287,0.1011,0.03218, 1.000,0.05747, 0.000,0.02759,0.02759,0.03908,0.04828,0.03678,0.05977,0.03218,0.02529
0.03448,0.05977,0.04598,0.004598,0.04828,0.02299,0.05287,0.06897,0.05747, 1.000,0.05517,0.02759,0.07126,0.01839,0.08506,0.06207,0.05517,0.04368,0.03678
0.06437,0.03678,0.02069,0.03218,0.02759,0.01609,0.01149,0.03678, 0.000,0.05517, 1.000,0.05287,0.04368,0.006897,0.05057,0.04138,0.02529,0.01379,0.02299
0.03218,0.02759,0.03678,0.06437,0.06437,0.01149,0.006897,0.03448,0.02759,0.02759,0.05287, 1.000,0.009195,0.02069,0.03908,0.03908,0.06897, 0.000,0.02529
0.009195,0.002299,0.01609,0.02529,0.03448,0.02069,0.01149,0.1080,0.02759,0.07126,0.04368,0.009195, 1.000,0.04598,0.05287,0.01379,0.01609,0.009195,0.006897
0.03218,0.08046,0.009195,0.05747,0.02069,0.03218,0.1011,0.009195,0.03908,0.01839,0.006897,0.02069,0.04598, 1.000,0.05287,0.01839,0.01609,0.01609,0.02759
0.1034,0.04828,0.04598,0.02299,0.01839,0.02069,0.1011,0.06897,0.04828,0.08506,0.05057,0.03908,0.05287,0.05287, 1.000,0.09195,0.09655,0.02989,0.05057
0.1770,0.1103,0.1218,0.1103,0.05747,0.02299,0.03678,0.03218,0.03678,0.06207,0.04138,0.03908,0.01379,0.01839,0.09195, 1.000,0.6575,0.08966,0.03448
0.1563,0.1103,0.1448,0.1379,0.07586,0.04138,0.03218,0.03218,0.05977,0.05517,0.02529,0.06897,0.01609,0.01609,0.09655,0.6575, 1.000,0.09655,0.04138
0.04138,0.04828,0.2736,0.01149,0.03678,0.07586,0.01609,0.01839,0.03218,0.04368,0.01379, 0.000,0.009195,0.01609,0.02989,0.08966,0.09655, 1.000,0.08736
0.05977,0.05977,0.1609,0.03678,0.08736,0.05057,0.03678,0.01149,0.02529,0.03678,0.02299,0.02529,0.006897,0.02759,0.05057,0.03448,0.04138,0.08736, 1.000
