Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1103,0.08479,0.1028,0.1231,0.07898,0.07143,0.04878,0.03775,0.03020,0.04065,0.02091,0.03194,0.04936,0.06620,0.06446,0.08653,0.04065,0.07956
0.1103, 1.000,0.08827,0.04413,0.07666,0.1249,0.2526,0.05981,0.02149,0.02439,0.03949,0.02962,0.03484,0.05749,0.08304,0.04297,0.03078,0.07782,0.09059
0.08479,0.08827, 1.000,0.03426,0.1742,0.1208,0.1214,0.03542,0.02962,0.07840,0.05865,0.03833,0.02962,0.02149,0.03775,0.03542,0.05981,0.1237,0.07259
0.1028,0.04413,0.03426, 1.000,0.03426,0.03194,0.03368,0.07375,0.1370,0.02033,0.04646,0.04297,0.03136,0.03484,0.04181,0.1034,0.1196,0.03020,0.02846
0.1231,0.07666,0.1742,0.03426, 1.000,0.2892,0.1382,0.04181,0.04820,0.06794,0.1016,0.02149,0.05807,0.05168,0.04239,0.02787,0.05343,0.08711,0.09117
0.07898,0.1249,0.1208,0.03194,0.2892, 1.000,0.3653,0.04239,0.04646,0.07085,0.1243,0.03600,0.05110,0.06562,0.04065,0.03368,0.03020,0.09582,0.07027
0.07143,0.2526,0.1214,0.03368,0.1382,0.3653, 1.000,0.03717,0.04007,0.04472,0.07375,0.06214,0.03252,0.08943,0.05110,0.03020,0.03194,0.06562,0.1574
0.04878,0.05981,0.03542,0.07375,0.04181,0.04239,0.03717, 1.000,0.04065,0.04065,0.03717,0.03368,0.1353,0.03659,0.1208,0.07317,0.02555,0.03949,0.04123
0.03775,0.02149,0.02962,0.1370,0.04820,0.04646,0.04007,0.04065, 1.000,0.03426,0.06562,0.06678,0.04181,0.06678,0.02033,0.04297,0.06388,0.03542,0.02787
0.03020,0.02439,0.07840,0.02033,0.06794,0.07085,0.04472,0.04065,0.03426, 1.000,0.1074,0.03136,0.08420,0.03775,0.03136,0.02555,0.03252,0.1051,0.03484
0.04065,0.03949,0.05865,0.04646,0.1016,0.1243,0.07375,0.03717,0.06562,0.1074, 1.000,0.07840,0.1080,0.05285,0.01858,0.04530,0.01452,0.1010,0.04936
0.02091,0.02962,0.03833,0.04297,0.02149,0.03600,0.06214,0.03368,0.06678,0.03136,0.07840, 1.000,0.02904,0.07317,0.03891,0.03078,0.03484,0.03426,0.06098
0.03194,0.03484,0.02962,0.03136,0.05807,0.05110,0.03252,0.1353,0.04181,0.08420,0.1080,0.02904, 1.000,0.04007,0.06272,0.04994,0.03136,0.09756,0.03891
0.04936,0.05749,0.02149,0.03484,0.05168,0.06562,0.08943,0.03659,0.06678,0.03775,0.05285,0.07317,0.04007, 1.000,0.04936,0.02555,0.02265,0.03426,0.09756
0.06620,0.08304,0.03775,0.04181,0.04239,0.04065,0.05110,0.1208,0.02033,0.03136,0.01858,0.03891,0.06272,0.04936, 1.000,0.1132,0.04646,0.03426,0.05981
0.06446,0.04297,0.03542,0.1034,0.02787,0.03368,0.03020,0.07317,0.04297,0.02555,0.04530,0.03078,0.04994,0.02555,0.1132, 1.000,0.07666,0.02497,0.03891
0.08653,0.03078,0.05981,0.1196,0.05343,0.03020,0.03194,0.02555,0.06388,0.03252,0.01452,0.03484,0.03136,0.02265,0.04646,0.07666, 1.000,0.04762,0.02787
0.04065,0.07782,0.1237,0.03020,0.08711,0.09582,0.06562,0.03949,0.03542,0.1051,0.1010,0.03426,0.09756,0.03426,0.03426,0.02497,0.04762, 1.000,0.03775
0.07956,0.09059,0.07259,0.02846,0.09117,0.07027,0.1574,0.04123,0.02787,0.03484,0.04936,0.06098,0.03891,0.09756,0.05981,0.03891,0.02787,0.03775, 1.000
