Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1374,0.05897,0.1072,0.1759,0.08103,0.04564,0.04000,0.03333,0.02974,0.02000,0.02410,0.02154,0.03179,0.05641,0.07231,0.07744,0.04308,0.04821
0.1374, 1.000,0.06667,0.03795,0.06051,0.09333,0.1221,0.1328,0.01949,0.02718,0.02359,0.02256,0.02513,0.03231,0.06308,0.05590,0.05590,0.04051,0.07077
0.05897,0.06667, 1.000,0.05026,0.08103,0.06872,0.05692,0.03590,0.02564,0.06718,0.04103,0.03026,0.01846,0.01692,0.02462,0.02308,0.05692,0.08308,0.04923
0.1072,0.03795,0.05026, 1.000,0.09282,0.02359,0.02308,0.03385,0.1569,0.01949,0.02308,0.04513,0.01897,0.02205,0.03538,0.08564,0.1082,0.04000,0.02564
0.1759,0.06051,0.08103,0.09282, 1.000,0.1800,0.04154,0.02308,0.02718,0.06872,0.02974,0.02308,0.02667,0.03231,0.03949,0.04103,0.05641,0.05487,0.04256
0.08103,0.09333,0.06872,0.02359,0.1800, 1.000,0.1538,0.03385,0.02718,0.04974,0.07744,0.03795,0.02154,0.04769,0.03641,0.03641,0.03949,0.05744,0.07897
0.04564,0.1221,0.05692,0.02308,0.04154,0.1538, 1.000,0.08513,0.03026,0.03077,0.04872,0.04974,0.02359,0.04513,0.03897,0.03385,0.03026,0.04308,0.08154
0.04000,0.1328,0.03590,0.03385,0.02308,0.03385,0.08513, 1.000,0.03436,0.02564,0.02821,0.03436,0.05590,0.03077,0.09128,0.08923,0.02974,0.02103,0.05282
0.03333,0.01949,0.02564,0.1569,0.02718,0.02718,0.03026,0.03436, 1.000,0.01897,0.03846,0.06000,0.02051,0.03282,0.02410,0.04462,0.05590,0.01795,0.02462
0.02974,0.02718,0.06718,0.01949,0.06872,0.04974,0.03077,0.02564,0.01897, 1.000,0.1333,0.02462,0.04513,0.01897,0.03846,0.02154,0.03077,0.08821,0.02923
0.02000,0.02359,0.04103,0.02308,0.02974,0.07744,0.04872,0.02821,0.03846,0.1333, 1.000,0.07385,0.03487,0.03538,0.02615,0.03692,0.02667,0.04308,0.04821
0.02410,0.02256,0.03026,0.04513,0.02308,0.03795,0.04974,0.03436,0.06000,0.02462,0.07385, 1.000,0.02154,0.04308,0.02718,0.03128,0.04513,0.02205,0.04462
0.02154,0.02513,0.01846,0.01897,0.02667,0.02154,0.02359,0.05590,0.02051,0.04513,0.03487,0.02154, 1.000,0.02872,0.04564,0.02308,0.02205,0.07538,0.02513
0.03179,0.03231,0.01692,0.02205,0.03231,0.04769,0.04513,0.03077,0.03282,0.01897,0.03538,0.04308,0.02872, 1.000,0.05487,0.02051,0.02051,0.02359,0.08615
0.05641,0.06308,0.02462,0.03538,0.03949,0.03641,0.03897,0.09128,0.02410,0.03846,0.02615,0.02718,0.04564,0.05487, 1.000,0.1067,0.02564,0.02462,0.07436
0.07231,0.05590,0.02308,0.08564,0.04103,0.03641,0.03385,0.08923,0.04462,0.02154,0.03692,0.03128,0.02308,0.02051,0.1067, 1.000,0.08667,0.02051,0.03385
0.07744,0.05590,0.05692,0.1082,0.05641,0.03949,0.03026,0.02974,0.05590,0.03077,0.02667,0.04513,0.02205,0.02051,0.02564,0.08667, 1.000,0.05179,0.02154
0.04308,0.04051,0.08308,0.04000,0.05487,0.05744,0.04308,0.02103,0.01795,0.08821,0.04308,0.02205,0.07538,0.02359,0.02462,0.02051,0.05179, 1.000,0.03231
0.04821,0.07077,0.04923,0.02564,0.04256,0.07897,0.08154,0.05282,0.02462,0.02923,0.04821,0.04462,0.02513,0.08615,0.07436,0.03385,0.02154,0.03231, 1.000
