Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1220,0.1220,0.1084,0.1382,0.08130,0.09756,0.06775,0.05420,0.03523,0.02981,0.05962,0.01897,0.05962,0.05691,0.08672,0.1111,0.08672,0.08672
0.1220, 1.000,0.07588,0.08401,0.08672,0.1165,0.2520,0.09756,0.04065,0.03252,0.01626,0.04065,0.01897,0.08401,0.1789,0.05420,0.06504,0.04065,0.1382
0.1220,0.07588, 1.000,0.05149,0.1463,0.1057,0.1138,0.03252,0.03794,0.08130,0.1057,0.03794,0.01626,0.05149,0.01355,0.01897,0.08401,0.1734,0.1192
0.1084,0.08401,0.05149, 1.000,0.04336,0.01355,0.01355,0.1030,0.2276,0.01355,0.08130,0.05420,0.04607,0.03794,0.02168,0.1545,0.1789,0.04065,0.01897
0.1382,0.08672,0.1463,0.04336, 1.000,0.3523,0.1409,0.02710,0.03252,0.09485,0.1409,0.03252,0.03794,0.06775,0.02439,0.02168,0.04878,0.07588,0.1409
0.08130,0.1165,0.1057,0.01355,0.3523, 1.000,0.3306,0.01084,0.04336,0.03523,0.1111,0.05149,0.02981,0.07046,0.02168,0.01084,0.04336,0.06775,0.1436
0.09756,0.2520,0.1138,0.01355,0.1409,0.3306, 1.000,0.04336,0.05149,0.02710,0.07588,0.08401,0.03252,0.09214,0.06775,0.03252,0.05149,0.04607,0.2331
0.06775,0.09756,0.03252,0.1030,0.02710,0.01084,0.04336, 1.000,0.07859,0.06233,0.04065,0.04065,0.2900,0.03794,0.2358,0.1003,0.05962,0.04607,0.05149
0.05420,0.04065,0.03794,0.2276,0.03252,0.04336,0.05149,0.07859, 1.000,0.02981,0.1409,0.1518,0.06775,0.07046,0.04065,0.08672,0.08943,0.05149,0.02710
0.03523,0.03252,0.08130,0.01355,0.09485,0.03523,0.02710,0.06233,0.02981, 1.000,0.08401,0.01355,0.1084,0.02439,0.03252,0.02439,0.02981,0.08672,0.02981
0.02981,0.01626,0.1057,0.08130,0.1409,0.1111,0.07588,0.04065,0.1409,0.08401, 1.000,0.1057,0.1030,0.06775,0.02981,0.05962,0.04878,0.1165,0.06775
0.05962,0.04065,0.03794,0.05420,0.03252,0.05149,0.08401,0.04065,0.1518,0.01355,0.1057, 1.000,0.04607,0.08672,0.04878,0.02981,0.03794,0.05691,0.04336
0.01897,0.01897,0.01626,0.04607,0.03794,0.02981,0.03252,0.2900,0.06775,0.1084,0.1030,0.04607, 1.000,0.04065,0.1084,0.06504,0.01626,0.1301,0.03794
0.05962,0.08401,0.05149,0.03794,0.06775,0.07046,0.09214,0.03794,0.07046,0.02439,0.06775,0.08672,0.04065, 1.000,0.03523,0.03794,0.05420,0.05962,0.1463
0.05691,0.1789,0.01355,0.02168,0.02439,0.02168,0.06775,0.2358,0.04065,0.03252,0.02981,0.04878,0.1084,0.03523, 1.000,0.1274,0.01355,0.04607,0.06775
0.08672,0.05420,0.01897,0.1545,0.02168,0.01084,0.03252,0.1003,0.08672,0.02439,0.05962,0.02981,0.06504,0.03794,0.1274, 1.000,0.1003,0.02710,0.02439
0.1111,0.06504,0.08401,0.1789,0.04878,0.04336,0.05149,0.05962,0.08943,0.02981,0.04878,0.03794,0.01626,0.05420,0.01355,0.1003, 1.000,0.03523,0.02439
0.08672,0.04065,0.1734,0.04065,0.07588,0.06775,0.04607,0.04607,0.05149,0.08672,0.1165,0.05691,0.1301,0.05962,0.04607,0.02710,0.03523, 1.000,0.04336
0.08672,0.1382,0.1192,0.01897,0.1409,0.1436,0.2331,0.05149,0.02710,0.02981,0.06775,0.04336,0.03794,0.1463,0.06775,0.02439,0.02439,0.04336, 1.000
