Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.3359,0.03206,0.3145,0.1710,0.06412,0.07939,0.1985,0.03817,0.01221,0.02290,0.05954,0.01527,0.01985,0.08092,0.1618,0.1679,0.05496,0.1130
0.3359, 1.000,0.08092,0.1053,0.1008,0.1191,0.1908,0.3542,0.02901,0.04122,0.03511,0.03053,0.03053,0.05802,0.1847,0.1466,0.1038,0.06107,0.2137
0.03206,0.08092, 1.000,0.04427,0.1267,0.1588,0.1206,0.06565,0.04122,0.03053,0.04733,0.04427,0.01069,0.07634,0.07023,0.02595,0.04122,0.2092,0.1221
0.3145,0.1053,0.04427, 1.000,0.1756,0.03969,0.02443,0.06412,0.06260,0.01069,0.02595,0.05344,0.009160,0.02595,0.01832,0.1237,0.1695,0.06718,0.02748
0.1710,0.1008,0.1267,0.1756, 1.000,0.1542,0.04885,0.07939,0.02595,0.009160,0.03969,0.03969,0.02595,0.04275,0.06412,0.08550,0.1802,0.1267,0.1115
0.06412,0.1191,0.1588,0.03969,0.1542, 1.000,0.2061,0.1237,0.02290,0.03969,0.04427,0.03664,0.02443,0.1237,0.1527,0.06260,0.07481,0.09771,0.2092
0.07939,0.1908,0.1206,0.02443,0.04885,0.2061, 1.000,0.1695,0.02443,0.02137,0.06260,0.04427,0.02595,0.1160,0.2000,0.03206,0.02901,0.08855,0.1679
0.1985,0.3542,0.06565,0.06412,0.07939,0.1237,0.1695, 1.000,0.03206,0.03817,0.05496,0.04427,0.05496,0.09160,0.1420,0.08855,0.04885,0.04733,0.2214
0.03817,0.02901,0.04122,0.06260,0.02595,0.02290,0.02443,0.03206, 1.000,0.05649,0.05038,0.1557,0.03053,0.06260,0.02901,0.05802,0.03664,0.04580,0.02443
0.01221,0.04122,0.03053,0.01069,0.009160,0.03969,0.02137,0.03817,0.05649, 1.000,0.03206,0.04733,0.03817,0.03359,0.03511,0.01527,0.02443,0.05191,0.04580
0.02290,0.03511,0.04733,0.02595,0.03969,0.04427,0.06260,0.05496,0.05038,0.03206, 1.000,0.06718,0.03053,0.06565,0.02443,0.04733,0.04122,0.04885,0.04122
0.05954,0.03053,0.04427,0.05344,0.03969,0.03664,0.04427,0.04427,0.1557,0.04733,0.06718, 1.000,0.05344,0.1237,0.03206,0.04885,0.05802,0.06718,0.05038
0.01527,0.03053,0.01069,0.009160,0.02595,0.02443,0.02595,0.05496,0.03053,0.03817,0.03053,0.05344, 1.000,0.05649,0.03664,0.04122,0.02748,0.02748,0.03664
0.01985,0.05802,0.07634,0.02595,0.04275,0.1237,0.1160,0.09160,0.06260,0.03359,0.06565,0.1237,0.05649, 1.000,0.03969,0.006107,0.01221,0.03969,0.1053
0.08092,0.1847,0.07023,0.01832,0.06412,0.1527,0.2000,0.1420,0.02901,0.03511,0.02443,0.03206,0.03664,0.03969, 1.000,0.09466,0.07939,0.05038,0.1405
0.1618,0.1466,0.02595,0.1237,0.08550,0.06260,0.03206,0.08855,0.05802,0.01527,0.04733,0.04885,0.04122,0.006107,0.09466, 1.000,0.1298,0.03664,0.09008
0.1679,0.1038,0.04122,0.1695,0.1802,0.07481,0.02901,0.04885,0.03664,0.02443,0.04122,0.05802,0.02748,0.01221,0.07939,0.1298, 1.000,0.07634,0.03969
0.05496,0.06107,0.2092,0.06718,0.1267,0.09771,0.08855,0.04733,0.04580,0.05191,0.04885,0.06718,0.02748,0.03969,0.05038,0.03664,0.07634, 1.000,0.04580
0.1130,0.2137,0.1221,0.02748,0.1115,0.2092,0.1679,0.2214,0.02443,0.04580,0.04122,0.05038,0.03664,0.1053,0.1405,0.09008,0.03969,0.04580, 1.000
