Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1797,0.04928,0.04928,0.04348,0.03478,0.03188,0.05217,0.04348,0.06087,0.05797,0.01159,0.02609,0.2174,0.2957,0.1391,0.02899,0.03188
0.1797, 1.000,0.02029,0.02609,0.03768,0.03188,0.1304,0.02319,0.06667,0.02319,0.04638,0.05797,0.03478,0.1304,0.1333,0.07826,0.02029,0.02319
0.04928,0.02029, 1.000,0.04928,0.04638,0.04638,0.01159,0.06087,0.02899,0.03768,0.03188,0.04348,0.03188,0.05507,0.06957,0.05797,0.06087,0.02609
0.04928,0.02609,0.04928, 1.000,0.1072,0.07536,0.04058,0.02029,0.02609,0.02029,0.02319,0.03478,0.03768,0.04928,0.04928,0.02319,0.04348,0.06377
0.04348,0.03768,0.04638,0.1072, 1.000,0.05797,0.02899,0.02029,0.03768,0.04058,0.04348,0.01449,0.08116,0.04928,0.04058,0.02319,0.03768,0.05797
0.03478,0.03188,0.04638,0.07536,0.05797, 1.000,0.05507,0.04638,0.02029,0.03188,0.04058,0.03188,0.01739,0.1072,0.06377,0.04638,0.06667,0.08406
0.03188,0.1304,0.01159,0.04058,0.02899,0.05507, 1.000,0.04638,0.002899,0.02899,0.02319,0.2029,0.07246,0.03478,0.02609,0.04348,0.01159,0.03478
0.05217,0.02319,0.06087,0.02029,0.02029,0.04638,0.04638, 1.000,0.03478,0.04638,0.05507,0.03768,0.02609,0.05797,0.04348,0.05797,0.05507,0.02609
0.04348,0.06667,0.02899,0.02609,0.03768,0.02029,0.002899,0.03478, 1.000,0.01739,0.01739,0.02609,0.04928,0.07246,0.02029,0.03188,0.02319,0.05217
0.06087,0.02319,0.03768,0.02029,0.04058,0.03188,0.02899,0.04638,0.01739, 1.000,0.03188,0.02029,0.02319,0.02609,0.04638,0.07536,0.005797,0.03188
0.05797,0.04638,0.03188,0.02319,0.04348,0.04058,0.02319,0.05507,0.01739,0.03188, 1.000,0.06667,0.06087,0.06957,0.05797,0.04638,0.04058,0.02319
0.01159,0.05797,0.04348,0.03478,0.01449,0.03188,0.2029,0.03768,0.02609,0.02029,0.06667, 1.000,0.04058,0.04638,0.02029,0.04638,0.02609,0.03478
0.02609,0.03478,0.03188,0.03768,0.08116,0.01739,0.07246,0.02609,0.04928,0.02319,0.06087,0.04058, 1.000,0.06377,0.02899,0.01739,0.02029,0.1768
0.2174,0.1304,0.05507,0.04928,0.04928,0.1072,0.03478,0.05797,0.07246,0.02609,0.06957,0.04638,0.06377, 1.000,0.1739,0.07536,0.02899,0.06087
0.2957,0.1333,0.06957,0.04928,0.04058,0.06377,0.02609,0.04348,0.02029,0.04638,0.05797,0.02029,0.02899,0.1739, 1.000,0.1652,0.01449,0.01739
0.1391,0.07826,0.05797,0.02319,0.02319,0.04638,0.04348,0.05797,0.03188,0.07536,0.04638,0.04638,0.01739,0.07536,0.1652, 1.000,0.04928,0.002899
0.02899,0.02029,0.06087,0.04348,0.03768,0.06667,0.01159,0.05507,0.02319,0.005797,0.04058,0.02609,0.02029,0.02899,0.01449,0.04928, 1.000,0.02029
0.03188,0.02319,0.02609,0.06377,0.05797,0.08406,0.03478,0.02609,0.05217,0.03188,0.02319,0.03478,0.1768,0.06087,0.01739,0.002899,0.02029, 1.000
