Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1032,0.03942,0.02493,0.03188,0.02957,0.05855,0.02319,0.02319,0.04116,0.02493,0.01797,0.02261,0.08522,0.2249,0.04406,0.03014,0.03826
0.1032, 1.000,0.02725,0.02319,0.03478,0.04986,0.09101,0.01391,0.04464,0.03536,0.02087,0.03478,0.02725,0.07362,0.09855,0.02957,0.02667,0.02725
0.03942,0.02725, 1.000,0.04696,0.02841,0.02725,0.01565,0.06145,0.01623,0.02377,0.04174,0.02435,0.01565,0.03014,0.03420,0.04580,0.03420,0.02319
0.02493,0.02319,0.04696, 1.000,0.08290,0.04058,0.03130,0.02899,0.03072,0.02493,0.02377,0.02667,0.02551,0.02319,0.02957,0.03420,0.04174,0.03594
0.03188,0.03478,0.02841,0.08290, 1.000,0.08754,0.03246,0.02667,0.03014,0.03420,0.01391,0.01797,0.05797,0.03072,0.03826,0.03246,0.03942,0.05681
0.02957,0.04986,0.02725,0.04058,0.08754, 1.000,0.04290,0.03072,0.01855,0.03942,0.03072,0.02725,0.04000,0.04174,0.03710,0.03594,0.03826,0.05333
0.05855,0.09101,0.01565,0.03130,0.03246,0.04290, 1.000,0.01275,0.02203,0.01971,0.01971,0.08174,0.02493,0.04058,0.04522,0.03072,0.01739,0.03536
0.02319,0.01391,0.06145,0.02899,0.02667,0.03072,0.01275, 1.000,0.03652,0.02493,0.04696,0.03304,0.02029,0.01971,0.02145,0.03768,0.02667,0.02667
0.02319,0.04464,0.01623,0.03072,0.03014,0.01855,0.02203,0.03652, 1.000,0.03652,0.02087,0.02783,0.02087,0.02493,0.02435,0.02377,0.03536,0.02145
0.04116,0.03536,0.02377,0.02493,0.03420,0.03942,0.01971,0.02493,0.03652, 1.000,0.02203,0.02087,0.02319,0.01971,0.03594,0.01797,0.03246,0.02667
0.02493,0.02087,0.04174,0.02377,0.01391,0.03072,0.01971,0.04696,0.02087,0.02203, 1.000,0.04174,0.05739,0.02145,0.02087,0.04116,0.02029,0.02957
0.01797,0.03478,0.02435,0.02667,0.01797,0.02725,0.08174,0.03304,0.02783,0.02087,0.04174, 1.000,0.03652,0.05333,0.02029,0.01913,0.01971,0.02841
0.02261,0.02725,0.01565,0.02551,0.05797,0.04000,0.02493,0.02029,0.02087,0.02319,0.05739,0.03652, 1.000,0.05159,0.02087,0.03246,0.02551,0.1391
0.08522,0.07362,0.03014,0.02319,0.03072,0.04174,0.04058,0.01971,0.02493,0.01971,0.02145,0.05333,0.05159, 1.000,0.07014,0.03130,0.01507,0.06261
0.2249,0.09855,0.03420,0.02957,0.03826,0.03710,0.04522,0.02145,0.02435,0.03594,0.02087,0.02029,0.02087,0.07014, 1.000,0.05855,0.02261,0.03362
0.04406,0.02957,0.04580,0.03420,0.03246,0.03594,0.03072,0.03768,0.02377,0.01797,0.04116,0.01913,0.03246,0.03130,0.05855, 1.000,0.04522,0.01971
0.03014,0.02667,0.03420,0.04174,0.03942,0.03826,0.01739,0.02667,0.03536,0.03246,0.02029,0.01971,0.02551,0.01507,0.02261,0.04522, 1.000,0.03594
0.03826,0.02725,0.02319,0.03594,0.05681,0.05333,0.03536,0.02667,0.02145,0.02667,0.02957,0.02841,0.1391,0.06261,0.03362,0.01971,0.03594, 1.000
