Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.07090,0.02676,0.02876,0.03144,0.02475,0.04281,0.04147,0.03545,0.04682,0.03946,0.03010,0.02341,0.1017,0.1645,0.07960,0.01940,0.02676
0.07090, 1.000,0.02140,0.02274,0.03612,0.04013,0.09632,0.02140,0.03679,0.03144,0.03077,0.04615,0.02274,0.05819,0.07826,0.03344,0.01538,0.01739
0.02676,0.02140, 1.000,0.02408,0.02742,0.02676,0.02274,0.04147,0.02207,0.02341,0.03545,0.03545,0.02876,0.02475,0.02542,0.02609,0.02007,0.04615
0.02876,0.02274,0.02408, 1.000,0.04883,0.01873,0.01873,0.01605,0.02542,0.02809,0.01873,0.02876,0.02809,0.02207,0.02742,0.03077,0.04482,0.03545
0.03144,0.03612,0.02742,0.04883, 1.000,0.05418,0.01605,0.01338,0.009365,0.04348,0.02007,0.02542,0.05753,0.04682,0.03144,0.04348,0.05351,0.04013
0.02475,0.04013,0.02676,0.01873,0.05418, 1.000,0.03880,0.03545,0.01204,0.03946,0.03344,0.02809,0.03211,0.04950,0.02408,0.01070,0.04415,0.03344
0.04281,0.09632,0.02274,0.01873,0.01605,0.03880, 1.000,0.02074,0.02007,0.02676,0.01739,0.1552,0.03144,0.05151,0.03077,0.02943,0.03411,0.03010
0.04147,0.02140,0.04147,0.01605,0.01338,0.03545,0.02074, 1.000,0.02542,0.01940,0.06555,0.04147,0.01672,0.01739,0.03612,0.03144,0.01405,0.01873
0.03545,0.03679,0.02207,0.02542,0.009365,0.01204,0.02007,0.02542, 1.000,0.01806,0.02140,0.03344,0.01806,0.02542,0.02742,0.02274,0.01472,0.02408
0.04682,0.03144,0.02341,0.02809,0.04348,0.03946,0.02676,0.01940,0.01806, 1.000,0.06823,0.02341,0.05151,0.02943,0.03411,0.02676,0.03010,0.04080
0.03946,0.03077,0.03545,0.01873,0.02007,0.03344,0.01739,0.06555,0.02140,0.06823, 1.000,0.03278,0.04281,0.03077,0.03344,0.04482,0.02475,0.03211
0.03010,0.04615,0.03545,0.02876,0.02542,0.02809,0.1552,0.04147,0.03344,0.02341,0.03278, 1.000,0.02341,0.04147,0.01873,0.02207,0.03211,0.02742
0.02341,0.02274,0.02876,0.02809,0.05753,0.03211,0.03144,0.01672,0.01806,0.05151,0.04281,0.02341, 1.000,0.03813,0.01271,0.03344,0.02609,0.1398
0.1017,0.05819,0.02475,0.02207,0.04682,0.04950,0.05151,0.01739,0.02542,0.02943,0.03077,0.04147,0.03813, 1.000,0.1050,0.03545,0.01806,0.04147
0.1645,0.07826,0.02542,0.02742,0.03144,0.02408,0.03077,0.03612,0.02742,0.03411,0.03344,0.01873,0.01271,0.1050, 1.000,0.1110,0.01472,0.02742
0.07960,0.03344,0.02609,0.03077,0.04348,0.01070,0.02943,0.03144,0.02274,0.02676,0.04482,0.02207,0.03344,0.03545,0.1110, 1.000,0.04281,0.03010
0.01940,0.01538,0.02007,0.04482,0.05351,0.04415,0.03411,0.01405,0.01472,0.03010,0.02475,0.03211,0.02609,0.01806,0.01472,0.04281, 1.000,0.02742
0.02676,0.01739,0.04615,0.03545,0.04013,0.03344,0.03010,0.01873,0.02408,0.04080,0.03211,0.02742,0.1398,0.04147,0.02742,0.03010,0.02742, 1.000
