Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.09441,0.04348,0.03292,0.03168,0.03602,0.04348,0.03665,0.03727,0.03665,0.03727,0.02733,0.02422,0.1491,0.2944,0.08882,0.02236,0.02733
0.09441, 1.000,0.02360,0.02112,0.03913,0.05901,0.1118,0.01304,0.04472,0.04907,0.02547,0.05714,0.03789,0.1236,0.1118,0.02174,0.02733,0.02236
0.04348,0.02360, 1.000,0.03851,0.03478,0.01553,0.02857,0.08012,0.02236,0.03975,0.04534,0.03230,0.01801,0.03354,0.04720,0.06522,0.02671,0.02733
0.03292,0.02112,0.03851, 1.000,0.09752,0.02919,0.01988,0.02609,0.04037,0.03727,0.01988,0.02919,0.03665,0.02484,0.03416,0.03913,0.04037,0.04161
0.03168,0.03913,0.03478,0.09752, 1.000,0.09068,0.05217,0.02112,0.01056,0.04348,0.03416,0.02795,0.07950,0.04845,0.03478,0.04907,0.06087,0.06025
0.03602,0.05901,0.01553,0.02919,0.09068, 1.000,0.06894,0.02174,0.01988,0.04348,0.02857,0.04658,0.04845,0.04658,0.02733,0.03230,0.03975,0.06211
0.04348,0.1118,0.02857,0.01988,0.05217,0.06894, 1.000,0.01366,0.01242,0.03292,0.01925,0.1484,0.04348,0.06398,0.07143,0.05093,0.02298,0.02857
0.03665,0.01304,0.08012,0.02609,0.02112,0.02174,0.01366, 1.000,0.02112,0.01863,0.04410,0.03727,0.01677,0.01988,0.02547,0.03789,0.02236,0.02174
0.03727,0.04472,0.02236,0.04037,0.01056,0.01988,0.01242,0.02112, 1.000,0.04286,0.02236,0.04037,0.01801,0.02919,0.03416,0.02236,0.03043,0.01366
0.03665,0.04907,0.03975,0.03727,0.04348,0.04348,0.03292,0.01863,0.04286, 1.000,0.04783,0.01863,0.03789,0.02547,0.06522,0.02981,0.03416,0.02484
0.03727,0.02547,0.04534,0.01988,0.03416,0.02857,0.01925,0.04410,0.02236,0.04783, 1.000,0.03106,0.04596,0.02609,0.03168,0.04596,0.02484,0.02609
0.02733,0.05714,0.03230,0.02919,0.02795,0.04658,0.1484,0.03727,0.04037,0.01863,0.03106, 1.000,0.03416,0.05155,0.03106,0.02174,0.02236,0.02919
0.02422,0.03789,0.01801,0.03665,0.07950,0.04845,0.04348,0.01677,0.01801,0.03789,0.04596,0.03416, 1.000,0.05280,0.03354,0.03416,0.03416,0.1820
0.1491,0.1236,0.03354,0.02484,0.04845,0.04658,0.06398,0.01988,0.02919,0.02547,0.02609,0.05155,0.05280, 1.000,0.1460,0.03602,0.01801,0.04907
0.2944,0.1118,0.04720,0.03416,0.03478,0.02733,0.07143,0.02547,0.03416,0.06522,0.03168,0.03106,0.03354,0.1460, 1.000,0.1130,0.02298,0.02795
0.08882,0.02174,0.06522,0.03913,0.04907,0.03230,0.05093,0.03789,0.02236,0.02981,0.04596,0.02174,0.03416,0.03602,0.1130, 1.000,0.05404,0.03230
0.02236,0.02733,0.02671,0.04037,0.06087,0.03975,0.02298,0.02236,0.03043,0.03416,0.02484,0.02236,0.03416,0.01801,0.02298,0.05404, 1.000,0.03230
0.02733,0.02236,0.02733,0.04161,0.06025,0.06211,0.02857,0.02174,0.01366,0.02484,0.02609,0.02919,0.1820,0.04907,0.02795,0.03230,0.03230, 1.000
