Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.08316,0.07817,0.08607,0.08732,0.02245,0.02744,0.03534,0.02620,0.04200,0.04158,0.03534,0.03617,0.04615,0.04407,0.06486,0.05863,0.06279
0.08316, 1.000,0.02536,0.02453,0.03368,0.02079,0.08649,0.01622,0.04324,0.03659,0.03035,0.05447,0.02827,0.07942,0.07609,0.04033,0.04449,0.04948
0.07817,0.02536, 1.000,0.06778,0.1127,0.02453,0.01788,0.02786,0.02911,0.02495,0.03160,0.03202,0.02620,0.02994,0.04906,0.05405,0.02703,0.04324
0.08607,0.02453,0.06778, 1.000,0.1119,0.03243,0.01538,0.01788,0.03243,0.04366,0.02037,0.03035,0.03326,0.02786,0.02328,0.03368,0.03950,0.04241
0.08732,0.03368,0.1127,0.1119, 1.000,0.05364,0.02328,0.02661,0.03077,0.03617,0.02786,0.02121,0.05696,0.05364,0.04615,0.03035,0.05946,0.06029
0.02245,0.02079,0.02453,0.03243,0.05364, 1.000,0.02994,0.02121,0.01830,0.03493,0.02245,0.02328,0.04075,0.04823,0.04116,0.03243,0.02495,0.06861
0.02744,0.08649,0.01788,0.01538,0.02328,0.02994, 1.000,0.01954,0.03617,0.02952,0.02661,0.1730,0.03909,0.03784,0.05364,0.02287,0.02287,0.02786
0.03534,0.01622,0.02786,0.01788,0.02661,0.02121,0.01954, 1.000,0.03617,0.02037,0.03534,0.01372,0.02204,0.02412,0.03534,0.03784,0.02328,0.02328
0.02620,0.04324,0.02911,0.03243,0.03077,0.01830,0.03617,0.03617, 1.000,0.03119,0.03784,0.05322,0.009148,0.02536,0.02661,0.02536,0.02994,0.02952
0.04200,0.03659,0.02495,0.04366,0.03617,0.03493,0.02952,0.02037,0.03119, 1.000,0.02328,0.04532,0.03410,0.02328,0.02994,0.02121,0.05988,0.03659
0.04158,0.03035,0.03160,0.02037,0.02786,0.02245,0.02661,0.03534,0.03784,0.02328, 1.000,0.02412,0.03451,0.02370,0.02827,0.04075,0.02287,0.04033
0.03534,0.05447,0.03202,0.03035,0.02121,0.02328,0.1730,0.01372,0.05322,0.04532,0.02412, 1.000,0.03368,0.03825,0.05447,0.02661,0.04449,0.03368
0.03617,0.02827,0.02620,0.03326,0.05696,0.04075,0.03909,0.02204,0.009148,0.03410,0.03451,0.03368, 1.000,0.05198,0.03368,0.02245,0.02495,0.08108
0.04615,0.07942,0.02994,0.02786,0.05364,0.04823,0.03784,0.02412,0.02536,0.02328,0.02370,0.03825,0.05198, 1.000,0.1135,0.03534,0.01455,0.07069
0.04407,0.07609,0.04906,0.02328,0.04615,0.04116,0.05364,0.03534,0.02661,0.02994,0.02827,0.05447,0.03368,0.1135, 1.000,0.06778,0.03285,0.05655
0.06486,0.04033,0.05405,0.03368,0.03035,0.03243,0.02287,0.03784,0.02536,0.02121,0.04075,0.02661,0.02245,0.03534,0.06778, 1.000,0.02911,0.04699
0.05863,0.04449,0.02703,0.03950,0.05946,0.02495,0.02287,0.02328,0.02994,0.05988,0.02287,0.04449,0.02495,0.01455,0.03285,0.02911, 1.000,0.02911
0.06279,0.04948,0.04324,0.04241,0.06029,0.06861,0.02786,0.02328,0.02952,0.03659,0.04033,0.03368,0.08108,0.07069,0.05655,0.04699,0.02911, 1.000
