Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.07559,0.08976,0.1244,0.2016,0.08819,0.04094,0.007874,0.01575,0.02835,0.02205,0.03150,0.06457,0.02205,0.03150,0.08031,0.09606,0.08976,0.05984
0.07559, 1.000,0.01260,0.02205,0.02520,0.02362,0.2945,0.04409,0.02362,0.03780,0.01890,0.02047,0.02205,0.01260,0.08189,0.06142,0.04882,0.05039,0.02362
0.08976,0.01260, 1.000,0.08189,0.1181,0.1039,0.04094,0.03937,0.03937,0.03622,0.003150,0.03465,0.03780,0.05039,0.006299,0.04252,0.05984,0.1323,0.1953
0.1244,0.02205,0.08189, 1.000,0.09921,0.02677,0.009449,0.01575,0.09291,0.02835,0.04882,0.06772,0.02205,0.02520,0.04409,0.06299,0.1039,0.03780,0.04252
0.2016,0.02520,0.1181,0.09921, 1.000,0.1811,0.02362,0.02992,0.006299,0.02362,0.01575,0.03150,0.08819,0.05039,0.02520,0.07244,0.05197,0.09291,0.1197
0.08819,0.02362,0.1039,0.02677,0.1811, 1.000,0.06142,0.02047,0.03307,0.04409,0.04882,0.03307,0.1307,0.09606,0.03307,0.03150,0.03150,0.05039,0.08189
0.04094,0.2945,0.04094,0.009449,0.02362,0.06142, 1.000,0.03307,0.06299,0.02362,0.02677,0.007874,0.01260,0.04567,0.02677,0.03307,0.01890,0.07717,0.04252
0.007874,0.04409,0.03937,0.01575,0.02992,0.02047,0.03307, 1.000,0.02677,0.1039,0.04252,0.03937,0.04094,0.01890,0.03150,0.08031,0.03465,0.02992,0.02362
0.01575,0.02362,0.03937,0.09291,0.006299,0.03307,0.06299,0.02677, 1.000,0.03622,0.04409,0.05039,0.02992,0.05827,0.01260,0.01260,0.02205,0.01732,0.009449
0.02835,0.03780,0.03622,0.02835,0.02362,0.04409,0.02362,0.1039,0.03622, 1.000,0.07244,0.01732,0.05827,0.03622,0.05669,0.06142,0.02362,0.03780,0.04409
0.02205,0.01890,0.003150,0.04882,0.01575,0.04882,0.02677,0.04252,0.04409,0.07244, 1.000,0.03465,0.06614,0.1134,0.04252,0.05669,0.01732,0.004724,0.01732
0.03150,0.02047,0.03465,0.06772,0.03150,0.03307,0.007874,0.03937,0.05039,0.01732,0.03465, 1.000,0.02992,0.05039,0.02992,0.05827,0.08189,0.02677,0.02835
0.06457,0.02205,0.03780,0.02205,0.08819,0.1307,0.01260,0.04094,0.02992,0.05827,0.06614,0.02992, 1.000,0.06142,0.03780,0.04409,0.02992,0.09764,0.04094
0.02205,0.01260,0.05039,0.02520,0.05039,0.09606,0.04567,0.01890,0.05827,0.03622,0.1134,0.05039,0.06142, 1.000,0.01102,0.02047,0.01890,0.03465,0.05827
0.03150,0.08189,0.006299,0.04409,0.02520,0.03307,0.02677,0.03150,0.01260,0.05669,0.04252,0.02992,0.03780,0.01102, 1.000,0.05354,0.02047,0.01102,0.01732
0.08031,0.06142,0.04252,0.06299,0.07244,0.03150,0.03307,0.08031,0.01260,0.06142,0.05669,0.05827,0.04409,0.02047,0.05354, 1.000,0.05827,0.03465,0.03465
0.09606,0.04882,0.05984,0.1039,0.05197,0.03150,0.01890,0.03465,0.02205,0.02362,0.01732,0.08189,0.02992,0.01890,0.02047,0.05827, 1.000,0.1055,0.03780
0.08976,0.05039,0.1323,0.03780,0.09291,0.05039,0.07717,0.02992,0.01732,0.03780,0.004724,0.02677,0.09764,0.03465,0.01102,0.03465,0.1055, 1.000,0.06929
0.05984,0.02362,0.1953,0.04252,0.1197,0.08189,0.04252,0.02362,0.009449,0.04409,0.01732,0.02835,0.04094,0.05827,0.01732,0.03465,0.03780,0.06929, 1.000
