Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.08041,0.02481,0.09709,0.1206,0.03892,0.03080,0.02994,0.05860,0.02652,0.02994,0.04277,0.02908,0.02352,0.02481,0.05988,0.1925,0.05689
0.08041, 1.000,0.02181,0.02224,0.04790,0.05004,0.1437,0.02994,0.01369,0.02695,0.02951,0.03379,0.02780,0.02096,0.02481,0.03464,0.04577,0.01967
0.02481,0.02181, 1.000,0.05432,0.02352,0.02181,0.02010,0.01839,0.03849,0.05817,0.07656,0.02866,0.01796,0.03849,0.07271,0.05603,0.02737,0.03080
0.09709,0.02224,0.05432, 1.000,0.06373,0.02566,0.01711,0.02566,0.3092,0.02652,0.03550,0.04448,0.02438,0.02524,0.03293,0.1069,0.1223,0.09281
0.1206,0.04790,0.02352,0.06373, 1.000,0.04491,0.02566,0.03293,0.05133,0.03593,0.02181,0.03849,0.02695,0.02481,0.02224,0.06843,0.1078,0.05133
0.03892,0.05004,0.02181,0.02566,0.04491, 1.000,0.03764,0.02737,0.02395,0.02695,0.02823,0.02866,0.03379,0.02438,0.03422,0.03379,0.03636,0.02994
0.03080,0.1437,0.02010,0.01711,0.02566,0.03764, 1.000,0.04149,0.01925,0.02352,0.03208,0.01925,0.02352,0.02780,0.03165,0.02267,0.02695,0.02224
0.02994,0.02994,0.01839,0.02566,0.03293,0.02737,0.04149, 1.000,0.02695,0.01668,0.03464,0.02481,0.03122,0.02053,0.02053,0.03379,0.03764,0.04021
0.05860,0.01369,0.03849,0.3092,0.05133,0.02395,0.01925,0.02695, 1.000,0.03935,0.04021,0.06501,0.02310,0.03080,0.02310,0.1309,0.1052,0.06630
0.02652,0.02695,0.05817,0.02652,0.03593,0.02695,0.02352,0.01668,0.03935, 1.000,0.02823,0.01754,0.04748,0.03336,0.03251,0.02866,0.03849,0.04063
0.02994,0.02951,0.07656,0.03550,0.02181,0.02823,0.03208,0.03464,0.04021,0.02823, 1.000,0.02096,0.03251,0.02053,0.03293,0.04919,0.01967,0.01668
0.04277,0.03379,0.02866,0.04448,0.03849,0.02866,0.01925,0.02481,0.06501,0.01754,0.02096, 1.000,0.03208,0.04876,0.02139,0.04705,0.08127,0.03037
0.02908,0.02780,0.01796,0.02438,0.02695,0.03379,0.02352,0.03122,0.02310,0.04748,0.03251,0.03208, 1.000,0.02780,0.02181,0.01967,0.02224,0.08127
0.02352,0.02096,0.03849,0.02524,0.02481,0.02438,0.02780,0.02053,0.03080,0.03336,0.02053,0.04876,0.02780, 1.000,0.1133,0.01967,0.02695,0.02823
0.02481,0.02481,0.07271,0.03293,0.02224,0.03422,0.03165,0.02053,0.02310,0.03251,0.03293,0.02139,0.02181,0.1133, 1.000,0.04534,0.02096,0.04063
0.05988,0.03464,0.05603,0.1069,0.06843,0.03379,0.02267,0.03379,0.1309,0.02866,0.04919,0.04705,0.01967,0.01967,0.04534, 1.000,0.07870,0.05004
0.1925,0.04577,0.02737,0.1223,0.1078,0.03636,0.02695,0.03764,0.1052,0.03849,0.01967,0.08127,0.02224,0.02695,0.02096,0.07870, 1.000,0.07742
0.05689,0.01967,0.03080,0.09281,0.05133,0.02994,0.02224,0.04021,0.06630,0.04063,0.01668,0.03037,0.08127,0.02823,0.04063,0.05004,0.07742, 1.000
