Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.5451,0.4675,0.2243,0.07128,0.05451,0.1824,0.06499,0.02306,0.03774,0.05451,0.03564,0.03145,0.08176,0.1593,0.2180,0.05451,0.09644
0.5451, 1.000,0.2998,0.1426,0.06918,0.1111,0.3124,0.05241,0.04822,0.04612,0.03774,0.04403,0.03983,0.09224,0.1530,0.1614,0.03564,0.1090
0.4675,0.2998, 1.000,0.1635,0.05031,0.03145,0.1719,0.1426,0.03145,0.03145,0.05451,0.04612,0.02516,0.05241,0.1363,0.2914,0.06918,0.06289
0.2243,0.1426,0.1635, 1.000,0.2495,0.1069,0.04612,0.05451,0.04193,0.04612,0.02725,0.04822,0.05451,0.04403,0.06289,0.2055,0.08805,0.1153
0.07128,0.06918,0.05031,0.2495, 1.000,0.1887,0.05660,0.04822,0.02725,0.1006,0.01468,0.05870,0.06918,0.03774,0.05660,0.05241,0.05660,0.08595
0.05451,0.1111,0.03145,0.1069,0.1887, 1.000,0.08176,0.06289,0.02725,0.06289,0.02725,0.01887,0.1069,0.07757,0.09015,0.05031,0.05870,0.1048
0.1824,0.3124,0.1719,0.04612,0.05660,0.08176, 1.000,0.02935,0.05870,0.07338,0.01887,0.1048,0.03983,0.1174,0.1551,0.04612,0.03145,0.05660
0.06499,0.05241,0.1426,0.05451,0.04822,0.06289,0.02935, 1.000,0.03145,0.07757,0.07338,0.04193,0.09015,0.04193,0.03145,0.1153,0.04612,0.02306
0.02306,0.04822,0.03145,0.04193,0.02725,0.02725,0.05870,0.03145, 1.000,0.06289,0.05241,0.1572,0.01887,0.06499,0.01887,0.04193,0.07338,0.02096
0.03774,0.04612,0.03145,0.04612,0.1006,0.06289,0.07338,0.07757,0.06289, 1.000,0.03774,0.07966,0.06289,0.04612,0.04403,0.02306,0.05451,0.06499
0.05451,0.03774,0.05451,0.02725,0.01468,0.02725,0.01887,0.07338,0.05241,0.03774, 1.000,0.04403,0.07338,0.06289,0.02725,0.08805,0.04612,0.06918
0.03564,0.04403,0.04612,0.04822,0.05870,0.01887,0.1048,0.04193,0.1572,0.07966,0.04403, 1.000,0.02306,0.08805,0.008386,0.04822,0.07757,0.03145
0.03145,0.03983,0.02516,0.05451,0.06918,0.1069,0.03983,0.09015,0.01887,0.06289,0.07338,0.02306, 1.000,0.05241,0.05660,0.006289,0.02935,0.1530
0.08176,0.09224,0.05241,0.04403,0.03774,0.07757,0.1174,0.04193,0.06499,0.04612,0.06289,0.08805,0.05241, 1.000,0.04822,0.02516,0.02306,0.06289
0.1593,0.1530,0.1363,0.06289,0.05660,0.09015,0.1551,0.03145,0.01887,0.04403,0.02725,0.008386,0.05660,0.04822, 1.000,0.1048,0.03564,0.05031
0.2180,0.1614,0.2914,0.2055,0.05241,0.05031,0.04612,0.1153,0.04193,0.02306,0.08805,0.04822,0.006289,0.02516,0.1048, 1.000,0.05870,0.03354
0.05451,0.03564,0.06918,0.08805,0.05660,0.05870,0.03145,0.04612,0.07338,0.05451,0.04612,0.07757,0.02935,0.02306,0.03564,0.05870, 1.000,0.03564
0.09644,0.1090,0.06289,0.1153,0.08595,0.1048,0.05660,0.02306,0.02096,0.06499,0.06918,0.03145,0.1530,0.06289,0.05031,0.03354,0.03564, 1.000
