Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.4632,0.3243,0.2170,0.09299,0.05526,0.1123,0.04987,0.02201,0.03459,0.03594,0.03145,0.02516,0.05121,0.07367,0.1321,0.05436,0.04537
0.4632, 1.000,0.1694,0.1244,0.08131,0.07367,0.1896,0.03504,0.02695,0.02695,0.03504,0.03594,0.03279,0.06739,0.08895,0.08760,0.04492,0.04852
0.3243,0.1694, 1.000,0.1527,0.04313,0.03729,0.09209,0.1190,0.03010,0.04133,0.04223,0.03100,0.02156,0.04403,0.09748,0.2017,0.05481,0.03684
0.2170,0.1244,0.1527, 1.000,0.1730,0.06110,0.04762,0.03684,0.03279,0.05346,0.02920,0.03729,0.02291,0.03235,0.05436,0.1707,0.07278,0.06334
0.09299,0.08131,0.04313,0.1730, 1.000,0.1487,0.04088,0.02201,0.03190,0.06334,0.02875,0.03774,0.03414,0.03055,0.03549,0.05436,0.06020,0.05346
0.05526,0.07367,0.03729,0.06110,0.1487, 1.000,0.07008,0.03459,0.02965,0.05166,0.02785,0.01842,0.06244,0.04268,0.03504,0.02695,0.04223,0.06739
0.1123,0.1896,0.09209,0.04762,0.04088,0.07008, 1.000,0.03324,0.02830,0.03100,0.03100,0.07862,0.03369,0.09075,0.08850,0.04178,0.03055,0.04492
0.04987,0.03504,0.1190,0.03684,0.02201,0.03459,0.03324, 1.000,0.02875,0.03055,0.06559,0.03190,0.06020,0.02156,0.05076,0.06918,0.03953,0.02111
0.02201,0.02695,0.03010,0.03279,0.03190,0.02965,0.02830,0.02875, 1.000,0.05121,0.03594,0.09030,0.02875,0.04717,0.02785,0.03504,0.06604,0.02201
0.03459,0.02695,0.04133,0.05346,0.06334,0.05166,0.03100,0.03055,0.05121, 1.000,0.03908,0.03774,0.05391,0.03055,0.03369,0.03774,0.05166,0.05346
0.03594,0.03504,0.04223,0.02920,0.02875,0.02785,0.03100,0.06559,0.03594,0.03908, 1.000,0.04223,0.06559,0.02695,0.03145,0.05346,0.01707,0.03369
0.03145,0.03594,0.03100,0.03729,0.03774,0.01842,0.07862,0.03190,0.09030,0.03774,0.04223, 1.000,0.03414,0.06424,0.02516,0.03459,0.05750,0.02606
0.02516,0.03279,0.02156,0.02291,0.03414,0.06244,0.03369,0.06020,0.02875,0.05391,0.06559,0.03414, 1.000,0.03549,0.02920,0.02066,0.02516,0.1199
0.05121,0.06739,0.04403,0.03235,0.03055,0.04268,0.09075,0.02156,0.04717,0.03055,0.02695,0.06424,0.03549, 1.000,0.06244,0.02606,0.03145,0.04268
0.07367,0.08895,0.09748,0.05436,0.03549,0.03504,0.08850,0.05076,0.02785,0.03369,0.03145,0.02516,0.02920,0.06244, 1.000,0.05571,0.02201,0.03055
0.1321,0.08760,0.2017,0.1707,0.05436,0.02695,0.04178,0.06918,0.03504,0.03774,0.05346,0.03459,0.02066,0.02606,0.05571, 1.000,0.05481,0.02965
0.05436,0.04492,0.05481,0.07278,0.06020,0.04223,0.03055,0.03953,0.06604,0.05166,0.01707,0.05750,0.02516,0.03145,0.02201,0.05481, 1.000,0.03279
0.04537,0.04852,0.03684,0.06334,0.05346,0.06739,0.04492,0.02111,0.02201,0.05346,0.03369,0.02606,0.1199,0.04268,0.03055,0.02965,0.03279, 1.000
