Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.07305,0.03593,0.05509,0.04072,0.01677,0.02635,0.04431,0.05389,0.06228,0.05629,0.04192,0.02635,0.03114,0.03713,0.02874,0.08383,0.04910
0.07305, 1.000,0.02994,0.01796,0.05150,0.04311,0.2024,0.02036,0.01796,0.04910,0.02635,0.02156,0.04192,0.01437,0.02635,0.02156,0.02036,0.06108
0.03593,0.02994, 1.000,0.08862,0.07665,0.04072,0.02635,0.05389,0.05629,0.1138,0.1030,0.02156,0.01317,0.03473,0.06826,0.07904,0.04192,0.04551
0.05509,0.01796,0.08862, 1.000,0.04910,0.03234,0.03234,0.02994,0.2491,0.05988,0.06467,0.02994,0.02395,0.01796,0.03234,0.08743,0.1269,0.08743
0.04072,0.05150,0.07665,0.04910, 1.000,0.01198,0.02156,0.09701,0.02754,0.03353,0.03952,0.02036,0.05629,0.01078,0.005988,0.05030,0.07665,0.03832
0.01677,0.04311,0.04072,0.03234,0.01198, 1.000,0.01796,0.03114,0.02754,0.01796,0.03952,0.03952,0.01557,0.04072,0.02874,0.01078,0.02036,0.04790
0.02635,0.2024,0.02635,0.03234,0.02156,0.01796, 1.000,0.03593,0.01557,0.02395,0.002395,0.009581,0.02754,0.03952,0.05389,0.02395,0.02156,0.04311
0.04431,0.02036,0.05389,0.02994,0.09701,0.03114,0.03593, 1.000,0.02395,0.01796,0.04431,0.01317,0.02275,0.02156,0.03234,0.02515,0.03593,0.01437
0.05389,0.01796,0.05629,0.2491,0.02754,0.02754,0.01557,0.02395, 1.000,0.05150,0.08144,0.05269,0.007186,0.02156,0.04790,0.1078,0.09102,0.07665
0.06228,0.04910,0.1138,0.05988,0.03353,0.01796,0.02395,0.01796,0.05150, 1.000,0.02754,0.02874,0.05629,0.03234,0.04072,0.03473,0.04072,0.02156
0.05629,0.02635,0.1030,0.06467,0.03952,0.03952,0.002395,0.04431,0.08144,0.02754, 1.000,0.03593,0.02874,0.007186,0.009581,0.03353,0.04671,0.03952
0.04192,0.02156,0.02156,0.02994,0.02036,0.03952,0.009581,0.01317,0.05269,0.02874,0.03593, 1.000,0.02635,0.05150,0.04671,0.03713,0.05988,0.02395
0.02635,0.04192,0.01317,0.02395,0.05629,0.01557,0.02754,0.02275,0.007186,0.05629,0.02874,0.02635, 1.000,0.02275,0.02395,0.01796,0.01557,0.07904
0.03114,0.01437,0.03473,0.01796,0.01078,0.04072,0.03952,0.02156,0.02156,0.03234,0.007186,0.05150,0.02275, 1.000,0.1976,0.02874,0.008383,0.03832
0.03713,0.02635,0.06826,0.03234,0.005988,0.02874,0.05389,0.03234,0.04790,0.04072,0.009581,0.04671,0.02395,0.1976, 1.000,0.02275,0.01317,0.06587
0.02874,0.02156,0.07904,0.08743,0.05030,0.01078,0.02395,0.02515,0.1078,0.03473,0.03353,0.03713,0.01796,0.02874,0.02275, 1.000,0.05150,0.05868
0.08383,0.02036,0.04192,0.1269,0.07665,0.02036,0.02156,0.03593,0.09102,0.04072,0.04671,0.05988,0.01557,0.008383,0.01317,0.05150, 1.000,0.08383
0.04910,0.06108,0.04551,0.08743,0.03832,0.04790,0.04311,0.01437,0.07665,0.02156,0.03952,0.02395,0.07904,0.03832,0.06587,0.05868,0.08383, 1.000
