Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.04560,0.07330,0.02828,0.03146,0.01530,0.02367,0.02367,0.02713,0.02424,0.02799,0.02049,0.02424,0.02049,0.1270,0.03059,0.03348,0.03608
0.04560, 1.000,0.06522,0.02482,0.02453,0.02973,0.02771,0.02280,0.01789,0.02482,0.02540,0.02193,0.02338,0.03203,0.04964,0.03059,0.02165,0.02597
0.07330,0.06522, 1.000,0.02713,0.02222,0.02078,0.03232,0.02453,0.02453,0.03030,0.03348,0.01934,0.01703,0.01934,0.03694,0.03896,0.02597,0.02165
0.02828,0.02482,0.02713, 1.000,0.04473,0.02251,0.02136,0.02684,0.02453,0.02193,0.02684,0.02482,0.01876,0.01847,0.02597,0.03117,0.03001,0.02136
0.03146,0.02453,0.02222,0.04473, 1.000,0.04127,0.02078,0.01991,0.02136,0.02799,0.01905,0.02367,0.02453,0.02799,0.02367,0.02569,0.02944,0.03117
0.01530,0.02973,0.02078,0.02251,0.04127, 1.000,0.03146,0.02193,0.01962,0.01876,0.02655,0.02193,0.02713,0.03175,0.02107,0.02193,0.02193,0.03232
0.02367,0.02771,0.03232,0.02136,0.02078,0.03146, 1.000,0.02078,0.02424,0.01934,0.02165,0.02251,0.02367,0.03232,0.03146,0.02165,0.01991,0.02453
0.02367,0.02280,0.02453,0.02684,0.01991,0.02193,0.02078, 1.000,0.02078,0.02424,0.02944,0.01789,0.02799,0.02251,0.02020,0.02338,0.02309,0.02107
0.02713,0.01789,0.02453,0.02453,0.02136,0.01962,0.02424,0.02078, 1.000,0.02222,0.02309,0.02482,0.02367,0.02136,0.02107,0.02915,0.02309,0.02222
0.02424,0.02482,0.03030,0.02193,0.02799,0.01876,0.01934,0.02424,0.02222, 1.000,0.02424,0.01760,0.02309,0.01847,0.02626,0.02107,0.02049,0.02713
0.02799,0.02540,0.03348,0.02684,0.01905,0.02655,0.02165,0.02944,0.02309,0.02424, 1.000,0.02280,0.03088,0.02569,0.02049,0.03579,0.01934,0.02828
0.02049,0.02193,0.01934,0.02482,0.02367,0.02193,0.02251,0.01789,0.02482,0.01760,0.02280, 1.000,0.02165,0.02511,0.02136,0.01934,0.02165,0.02165
0.02424,0.02338,0.01703,0.01876,0.02453,0.02713,0.02367,0.02799,0.02367,0.02309,0.03088,0.02165, 1.000,0.02886,0.02049,0.01962,0.02136,0.03117
0.02049,0.03203,0.01934,0.01847,0.02799,0.03175,0.03232,0.02251,0.02136,0.01847,0.02569,0.02511,0.02886, 1.000,0.02973,0.02280,0.02395,0.03088
0.1270,0.04964,0.03694,0.02597,0.02367,0.02107,0.03146,0.02020,0.02107,0.02626,0.02049,0.02136,0.02049,0.02973, 1.000,0.02713,0.02049,0.02482
0.03059,0.03059,0.03896,0.03117,0.02569,0.02193,0.02165,0.02338,0.02915,0.02107,0.03579,0.01934,0.01962,0.02280,0.02713, 1.000,0.03030,0.02338
0.03348,0.02165,0.02597,0.03001,0.02944,0.02193,0.01991,0.02309,0.02309,0.02049,0.01934,0.02165,0.02136,0.02395,0.02049,0.03030, 1.000,0.02713
0.03608,0.02597,0.02165,0.02136,0.03117,0.03232,0.02453,0.02107,0.02222,0.02713,0.02828,0.02165,0.03117,0.03088,0.02482,0.02338,0.02713, 1.000
