Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1053,0.1509,0.08023,0.04935,0.03521,0.03896,0.02511,0.03088,0.02395,0.02828,0.02511,0.02367,0.02453,0.1175,0.05772,0.03579,0.03636
0.1053, 1.000,0.08773,0.04444,0.04156,0.06609,0.05801,0.02222,0.02020,0.02857,0.03030,0.02597,0.03636,0.04531,0.08687,0.04012,0.02424,0.04646
0.1509,0.08773, 1.000,0.05685,0.02626,0.02684,0.03377,0.03810,0.02107,0.03492,0.04704,0.02165,0.02309,0.02857,0.05887,0.07792,0.04012,0.02020
0.08023,0.04444,0.05685, 1.000,0.08139,0.03781,0.02136,0.02020,0.03405,0.02569,0.03030,0.02540,0.02771,0.02684,0.02569,0.04820,0.04242,0.04387
0.04935,0.04156,0.02626,0.08139, 1.000,0.08341,0.03030,0.02136,0.02193,0.03810,0.02828,0.02482,0.05166,0.03838,0.03175,0.02540,0.03290,0.06378
0.03521,0.06609,0.02684,0.03781,0.08341, 1.000,0.05801,0.02684,0.01991,0.02944,0.03608,0.02886,0.05426,0.04214,0.03290,0.02251,0.02626,0.05541
0.03896,0.05801,0.03377,0.02136,0.03030,0.05801, 1.000,0.02309,0.02424,0.02713,0.02338,0.04935,0.02915,0.06263,0.05195,0.02395,0.01847,0.03925
0.02511,0.02222,0.03810,0.02020,0.02136,0.02684,0.02309, 1.000,0.02482,0.03521,0.04127,0.02482,0.03319,0.02395,0.02828,0.04300,0.02511,0.03030
0.03088,0.02020,0.02107,0.03405,0.02193,0.01991,0.02424,0.02482, 1.000,0.03232,0.02684,0.04127,0.02251,0.02857,0.03030,0.02367,0.03261,0.02136
0.02395,0.02857,0.03492,0.02569,0.03810,0.02944,0.02713,0.03521,0.03232, 1.000,0.04646,0.02857,0.03867,0.02338,0.04877,0.02309,0.03665,0.04012
0.02828,0.03030,0.04704,0.03030,0.02828,0.03608,0.02338,0.04127,0.02684,0.04646, 1.000,0.02944,0.04877,0.03001,0.02511,0.06234,0.02973,0.03752
0.02511,0.02597,0.02165,0.02540,0.02482,0.02886,0.04935,0.02482,0.04127,0.02857,0.02944, 1.000,0.03203,0.03752,0.02569,0.02482,0.04040,0.02309
0.02367,0.03636,0.02309,0.02771,0.05166,0.05426,0.02915,0.03319,0.02251,0.03867,0.04877,0.03203, 1.000,0.03810,0.02944,0.01991,0.02049,0.1149
0.02453,0.04531,0.02857,0.02684,0.03838,0.04214,0.06263,0.02395,0.02857,0.02338,0.03001,0.03752,0.03810, 1.000,0.06147,0.02222,0.02915,0.04185
0.1175,0.08687,0.05887,0.02569,0.03175,0.03290,0.05195,0.02828,0.03030,0.04877,0.02511,0.02569,0.02944,0.06147, 1.000,0.04646,0.02684,0.02395
0.05772,0.04012,0.07792,0.04820,0.02540,0.02251,0.02395,0.04300,0.02367,0.02309,0.06234,0.02482,0.01991,0.02222,0.04646, 1.000,0.04012,0.02222
0.03579,0.02424,0.04012,0.04242,0.03290,0.02626,0.01847,0.02511,0.03261,0.03665,0.02973,0.04040,0.02049,0.02915,0.02684,0.04012, 1.000,0.02482
0.03636,0.04646,0.02020,0.04387,0.06378,0.05541,0.03925,0.03030,0.02136,0.04012,0.03752,0.02309,0.1149,0.04185,0.02395,0.02222,0.02482, 1.000
