Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1913,0.09204,0.3577,0.4464,0.1907,0.09073,0.1223,0.02696,0.01644,0.01775,0.03748,0.01381,0.04931,0.08284,0.07035,0.08153,0.02301,0.1321
0.1913, 1.000,0.07101,0.08021,0.08350,0.3886,0.3596,0.4037,0.01709,0.01907,0.03485,0.03485,0.02433,0.05983,0.1387,0.1328,0.08481,0.03024,0.06180
0.09204,0.07101, 1.000,0.08941,0.08416,0.08416,0.07166,0.06114,0.03879,0.04076,0.02893,0.02696,0.01578,0.03748,0.03090,0.02235,0.06903,0.06312,0.09533
0.3577,0.08021,0.08941, 1.000,0.3721,0.08153,0.04931,0.07298,0.05391,0.03287,0.009862,0.03287,0.01972,0.03616,0.04931,0.05983,0.1065,0.02433,0.07890
0.4464,0.08350,0.08416,0.3721, 1.000,0.1302,0.04076,0.06246,0.03682,0.03616,0.01446,0.03353,0.01972,0.05654,0.04274,0.04208,0.05983,0.03813,0.09928
0.1907,0.3886,0.08416,0.08153,0.1302, 1.000,0.3399,0.1893,0.02170,0.02367,0.04734,0.03550,0.02367,0.08087,0.08941,0.07627,0.04208,0.04668,0.1072
0.09073,0.3596,0.07166,0.04931,0.04076,0.3399, 1.000,0.2577,0.01841,0.02433,0.03156,0.05062,0.03945,0.06772,0.09665,0.07561,0.05457,0.04011,0.07232
0.1223,0.4037,0.06114,0.07298,0.06246,0.1893,0.2577, 1.000,0.01446,0.01512,0.01578,0.03419,0.03419,0.04602,0.2229,0.1696,0.06509,0.02235,0.07561
0.02696,0.01709,0.03879,0.05391,0.03682,0.02170,0.01841,0.01446, 1.000,0.04274,0.03485,0.04536,0.03616,0.03616,0.01578,0.01841,0.03748,0.03156,0.01709
0.01644,0.01907,0.04076,0.03287,0.03616,0.02367,0.02433,0.01512,0.04274, 1.000,0.02235,0.02630,0.03748,0.01578,0.03813,0.02038,0.01709,0.01709,0.02761
0.01775,0.03485,0.02893,0.009862,0.01446,0.04734,0.03156,0.01578,0.03485,0.02235, 1.000,0.02235,0.01249,0.03616,0.01907,0.02170,0.01578,0.02433,0.01775
0.03748,0.03485,0.02696,0.03287,0.03353,0.03550,0.05062,0.03419,0.04536,0.02630,0.02235, 1.000,0.04471,0.06772,0.04208,0.01775,0.02564,0.01644,0.04997
0.01381,0.02433,0.01578,0.01972,0.01972,0.02367,0.03945,0.03419,0.03616,0.03748,0.01249,0.04471, 1.000,0.02630,0.04799,0.03748,0.02433,0.03353,0.01775
0.04931,0.05983,0.03748,0.03616,0.05654,0.08087,0.06772,0.04602,0.03616,0.01578,0.03616,0.06772,0.02630, 1.000,0.05391,0.04274,0.02038,0.01446,0.1091
0.08284,0.1387,0.03090,0.04931,0.04274,0.08941,0.09665,0.2229,0.01578,0.03813,0.01907,0.04208,0.04799,0.05391, 1.000,0.2689,0.02761,0.02433,0.08613
0.07035,0.1328,0.02235,0.05983,0.04208,0.07627,0.07561,0.1696,0.01841,0.02038,0.02170,0.01775,0.03748,0.04274,0.2689, 1.000,0.05325,0.01972,0.03813
0.08153,0.08481,0.06903,0.1065,0.05983,0.04208,0.05457,0.06509,0.03748,0.01709,0.01578,0.02564,0.02433,0.02038,0.02761,0.05325, 1.000,0.04405,0.02630
0.02301,0.03024,0.06312,0.02433,0.03813,0.04668,0.04011,0.02235,0.03156,0.01709,0.02433,0.01644,0.03353,0.01446,0.02433,0.01972,0.04405, 1.000,0.02235
0.1321,0.06180,0.09533,0.07890,0.09928,0.1072,0.07232,0.07561,0.01709,0.02761,0.01775,0.04997,0.01775,0.1091,0.08613,0.03813,0.02630,0.02235, 1.000
