Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1863,0.04558,0.2108,0.2171,0.08775,0.07066,0.07977,0.05584,0.02336,0.02849,0.02507,0.02393,0.04046,0.07236,0.1088,0.09972,0.03020,0.07066
0.1863, 1.000,0.04330,0.05356,0.07236,0.08661,0.1436,0.1863,0.03590,0.02621,0.02678,0.02678,0.03419,0.03932,0.1197,0.1305,0.06211,0.03191,0.05527
0.04558,0.04330, 1.000,0.03875,0.08034,0.09573,0.06952,0.03248,0.04103,0.03590,0.02678,0.02336,0.02393,0.03647,0.03134,0.01937,0.05812,0.2154,0.06553
0.2108,0.05356,0.03875, 1.000,0.1236,0.03077,0.02621,0.03362,0.1356,0.03248,0.03020,0.02792,0.02849,0.02165,0.02849,0.05926,0.07350,0.02963,0.04387
0.2171,0.07236,0.08034,0.1236, 1.000,0.1031,0.04957,0.04330,0.04786,0.03761,0.03647,0.02564,0.03533,0.03989,0.03533,0.05014,0.07464,0.05812,0.08490
0.08775,0.08661,0.09573,0.03077,0.1031, 1.000,0.1464,0.04843,0.02735,0.03932,0.03647,0.02906,0.02222,0.09573,0.04501,0.03419,0.05698,0.05812,0.1214
0.07066,0.1436,0.06952,0.02621,0.04957,0.1464, 1.000,0.1054,0.02165,0.03191,0.02792,0.03419,0.03248,0.06895,0.09003,0.08889,0.03761,0.04558,0.06724
0.07977,0.1863,0.03248,0.03362,0.04330,0.04843,0.1054, 1.000,0.01994,0.03191,0.02678,0.01880,0.1037,0.02393,0.1761,0.1749,0.04387,0.02678,0.02450
0.05584,0.03590,0.04103,0.1356,0.04786,0.02735,0.02165,0.01994, 1.000,0.05527,0.03020,0.05185,0.03191,0.03020,0.01766,0.01823,0.07350,0.03362,0.02108
0.02336,0.02621,0.03590,0.03248,0.03761,0.03932,0.03191,0.03191,0.05527, 1.000,0.03932,0.03248,0.08946,0.03533,0.03419,0.02906,0.03248,0.06496,0.02621
0.02849,0.02678,0.02678,0.03020,0.03647,0.03647,0.02792,0.02678,0.03020,0.03932, 1.000,0.03134,0.05755,0.04217,0.03818,0.04501,0.02678,0.04501,0.03362
0.02507,0.02678,0.02336,0.02792,0.02564,0.02906,0.03419,0.01880,0.05185,0.03248,0.03134, 1.000,0.02963,0.04900,0.03419,0.02963,0.04160,0.01652,0.03704
0.02393,0.03419,0.02393,0.02849,0.03533,0.02222,0.03248,0.1037,0.03191,0.08946,0.05755,0.02963, 1.000,0.01994,0.07578,0.07407,0.02507,0.06097,0.02849
0.04046,0.03932,0.03647,0.02165,0.03989,0.09573,0.06895,0.02393,0.03020,0.03533,0.04217,0.04900,0.01994, 1.000,0.06895,0.02564,0.03191,0.02963,0.2171
0.07236,0.1197,0.03134,0.02849,0.03533,0.04501,0.09003,0.1761,0.01766,0.03419,0.03818,0.03419,0.07578,0.06895, 1.000,0.2632,0.02621,0.03533,0.1031
0.1088,0.1305,0.01937,0.05926,0.05014,0.03419,0.08889,0.1749,0.01823,0.02906,0.04501,0.02963,0.07407,0.02564,0.2632, 1.000,0.03476,0.03077,0.05014
0.09972,0.06211,0.05812,0.07350,0.07464,0.05698,0.03761,0.04387,0.07350,0.03248,0.02678,0.04160,0.02507,0.03191,0.02621,0.03476, 1.000,0.04843,0.02564
0.03020,0.03191,0.2154,0.02963,0.05812,0.05812,0.04558,0.02678,0.03362,0.06496,0.04501,0.01652,0.06097,0.02963,0.03533,0.03077,0.04843, 1.000,0.03305
0.07066,0.05527,0.06553,0.04387,0.08490,0.1214,0.06724,0.02450,0.02108,0.02621,0.03362,0.03704,0.02849,0.2171,0.1031,0.05014,0.02564,0.03305, 1.000
