Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.4524,0.1398,0.4750,0.5305,0.3828,0.2564,0.2534,0.05372,0.07265,0.04029,0.04212,0.03236,0.05006,0.09768,0.08669,0.1026,0.05067,0.1349
0.4524, 1.000,0.1166,0.2772,0.2668,0.4170,0.4658,0.4621,0.05006,0.06288,0.04579,0.05372,0.03236,0.03541,0.1178,0.08974,0.08852,0.04884,0.1270
0.1398,0.1166, 1.000,0.1288,0.1386,0.1270,0.1074,0.1026,0.06471,0.09219,0.06654,0.04884,0.03724,0.03724,0.04274,0.03846,0.1099,0.1074,0.05800
0.4750,0.2772,0.1288, 1.000,0.4011,0.2247,0.1545,0.1905,0.08730,0.06654,0.04029,0.03663,0.03602,0.03480,0.08059,0.09707,0.1258,0.05006,0.1013
0.5305,0.2668,0.1386,0.4011, 1.000,0.4292,0.2021,0.1453,0.05739,0.1001,0.05922,0.04090,0.02259,0.05739,0.07692,0.05556,0.08913,0.04762,0.1337
0.3828,0.4170,0.1270,0.2247,0.4292, 1.000,0.4530,0.1947,0.04640,0.07814,0.07204,0.06166,0.02198,0.06532,0.06288,0.05372,0.07875,0.05189,0.1465
0.2564,0.4658,0.1074,0.1545,0.2021,0.4530, 1.000,0.3156,0.03724,0.05128,0.06044,0.08669,0.02503,0.06960,0.08730,0.05006,0.05678,0.03297,0.1496
0.2534,0.4621,0.1026,0.1905,0.1453,0.1947,0.3156, 1.000,0.03846,0.06410,0.03297,0.06532,0.06410,0.04518,0.1606,0.1380,0.06899,0.03236,0.1044
0.05372,0.05006,0.06471,0.08730,0.05739,0.04640,0.03724,0.03846, 1.000,0.05189,0.03968,0.02747,0.02076,0.03358,0.02503,0.04151,0.1184,0.04884,0.03114
0.07265,0.06288,0.09219,0.06654,0.1001,0.07814,0.05128,0.06410,0.05189, 1.000,0.07753,0.03236,0.03053,0.03541,0.03358,0.02808,0.04945,0.09341,0.04090
0.04029,0.04579,0.06654,0.04029,0.05922,0.07204,0.06044,0.03297,0.03968,0.07753, 1.000,0.06532,0.03480,0.08181,0.02625,0.03053,0.01893,0.06166,0.06777
0.04212,0.05372,0.04884,0.03663,0.04090,0.06166,0.08669,0.06532,0.02747,0.03236,0.06532, 1.000,0.05556,0.07509,0.04884,0.03846,0.03053,0.03358,0.08425
0.03236,0.03236,0.03724,0.03602,0.02259,0.02198,0.02503,0.06410,0.02076,0.03053,0.03480,0.05556, 1.000,0.03053,0.05067,0.05861,0.02198,0.05128,0.04212
0.05006,0.03541,0.03724,0.03480,0.05739,0.06532,0.06960,0.04518,0.03358,0.03541,0.08181,0.07509,0.03053, 1.000,0.04396,0.01954,0.03419,0.02564,0.1245
0.09768,0.1178,0.04274,0.08059,0.07692,0.06288,0.08730,0.1606,0.02503,0.03358,0.02625,0.04884,0.05067,0.04396, 1.000,0.2857,0.03236,0.02808,0.07937
0.08669,0.08974,0.03846,0.09707,0.05556,0.05372,0.05006,0.1380,0.04151,0.02808,0.03053,0.03846,0.05861,0.01954,0.2857, 1.000,0.05922,0.02625,0.05433
0.1026,0.08852,0.1099,0.1258,0.08913,0.07875,0.05678,0.06899,0.1184,0.04945,0.01893,0.03053,0.02198,0.03419,0.03236,0.05922, 1.000,0.07265,0.03907
0.05067,0.04884,0.1074,0.05006,0.04762,0.05189,0.03297,0.03236,0.04884,0.09341,0.06166,0.03358,0.05128,0.02564,0.02808,0.02625,0.07265, 1.000,0.02869
0.1349,0.1270,0.05800,0.1013,0.1337,0.1465,0.1496,0.1044,0.03114,0.04090,0.06777,0.08425,0.04212,0.1245,0.07937,0.05433,0.03907,0.02869, 1.000
