Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.5428,0.06806,0.1012,0.1047,0.09075,0.08202,0.05410,0.03839,0.05759,0.08901,0.04188,0.1169,0.1728,0.1483,0.07679,0.1065,0.3403
0.5428, 1.000,0.05236,0.06457,0.1047,0.1047,0.1396,0.05236,0.07330,0.06108,0.07155,0.03490,0.09948,0.1414,0.1553,0.08202,0.09599,0.2548
0.06806,0.05236, 1.000,0.1955,0.03316,0.04712,0.04712,0.08377,0.03665,0.04363,0.3508,0.04712,0.02967,0.03141,0.1030,0.1257,0.06981,0.06457
0.1012,0.06457,0.1955, 1.000,0.1449,0.06632,0.05934,0.02792,0.03665,0.03839,0.1344,0.1222,0.05236,0.05061,0.07679,0.1850,0.2286,0.1990
0.1047,0.1047,0.03316,0.1449, 1.000,0.2478,0.02967,0.06457,0.02094,0.06457,0.01571,0.06806,0.1728,0.1047,0.06632,0.06457,0.1606,0.2635
0.09075,0.1047,0.04712,0.06632,0.2478, 1.000,0.1344,0.1274,0.07330,0.06981,0.05236,0.04887,0.1501,0.1606,0.1117,0.06283,0.1065,0.1640
0.08202,0.1396,0.04712,0.05934,0.02967,0.1344, 1.000,0.07155,0.1763,0.06108,0.05410,0.05410,0.03316,0.1134,0.1483,0.1012,0.07504,0.07155
0.05410,0.05236,0.08377,0.02792,0.06457,0.1274,0.07155, 1.000,0.1257,0.05061,0.08202,0.07679,0.1745,0.05585,0.03316,0.02618,0.06806,0.04188
0.03839,0.07330,0.03665,0.03665,0.02094,0.07330,0.1763,0.1257, 1.000,0.09948,0.04712,0.05585,0.03839,0.08726,0.06457,0.03839,0.04887,0.03839
0.05759,0.06108,0.04363,0.03839,0.06457,0.06981,0.06108,0.05061,0.09948, 1.000,0.05061,0.04538,0.07330,0.07853,0.06806,0.04538,0.04014,0.05061
0.08901,0.07155,0.3508,0.1344,0.01571,0.05236,0.05410,0.08202,0.04712,0.05061, 1.000,0.07155,0.06457,0.03316,0.08551,0.1658,0.09424,0.06632
0.04188,0.03490,0.04712,0.1222,0.06806,0.04887,0.05410,0.07679,0.05585,0.04538,0.07155, 1.000,0.08551,0.03665,0.03665,0.05759,0.2461,0.05585
0.1169,0.09948,0.02967,0.05236,0.1728,0.1501,0.03316,0.1745,0.03839,0.07330,0.06457,0.08551, 1.000,0.1396,0.04712,0.04538,0.09250,0.1832
0.1728,0.1414,0.03141,0.05061,0.1047,0.1606,0.1134,0.05585,0.08726,0.07853,0.03316,0.03665,0.1396, 1.000,0.2339,0.08901,0.05236,0.2653
0.1483,0.1553,0.1030,0.07679,0.06632,0.1117,0.1483,0.03316,0.06457,0.06806,0.08551,0.03665,0.04712,0.2339, 1.000,0.1885,0.03490,0.1728
0.07679,0.08202,0.1257,0.1850,0.06457,0.06283,0.1012,0.02618,0.03839,0.04538,0.1658,0.05759,0.04538,0.08901,0.1885, 1.000,0.2147,0.1326
0.1065,0.09599,0.06981,0.2286,0.1606,0.1065,0.07504,0.06806,0.04887,0.04014,0.09424,0.2461,0.09250,0.05236,0.03490,0.2147, 1.000,0.1414
0.3403,0.2548,0.06457,0.1990,0.2635,0.1640,0.07155,0.04188,0.03839,0.05061,0.06632,0.05585,0.1832,0.2653,0.1728,0.1326,0.1414, 1.000
