Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2812,0.05049,0.09424,0.05834,0.05423,0.03403,0.02169,0.02019,0.02580,0.03104,0.03441,0.03179,0.06432,0.06245,0.09013,0.05572,0.1503
0.2812, 1.000,0.03515,0.04488,0.05984,0.07105,0.06881,0.02543,0.01870,0.02506,0.02206,0.02805,0.03403,0.05572,0.05647,0.05759,0.03852,0.09761
0.05049,0.03515, 1.000,0.1092,0.02880,0.02917,0.02019,0.08863,0.04974,0.02281,0.1978,0.02356,0.03254,0.03179,0.05797,0.08601,0.04188,0.05086
0.09424,0.04488,0.1092, 1.000,0.1099,0.05348,0.02132,0.03291,0.04862,0.03441,0.05946,0.08564,0.03478,0.04263,0.03889,0.1279,0.1627,0.1260
0.05834,0.05984,0.02880,0.1099, 1.000,0.1754,0.02543,0.02169,0.02618,0.08938,0.02094,0.05198,0.07853,0.05984,0.02506,0.05049,0.1043,0.1874
0.05423,0.07105,0.02917,0.05348,0.1754, 1.000,0.06545,0.05086,0.03216,0.06918,0.02206,0.02917,0.08414,0.07891,0.03179,0.04562,0.05946,0.1144
0.03403,0.06881,0.02019,0.02132,0.02543,0.06545, 1.000,0.02880,0.05423,0.02506,0.02319,0.04450,0.03628,0.06545,0.06619,0.04525,0.02132,0.03478
0.02169,0.02543,0.08863,0.03291,0.02169,0.05086,0.02880, 1.000,0.08452,0.02992,0.1582,0.02618,0.09536,0.02431,0.03179,0.06358,0.03740,0.02169
0.02019,0.01870,0.04974,0.04862,0.02618,0.03216,0.05423,0.08452, 1.000,0.04787,0.06507,0.06133,0.03441,0.03590,0.02805,0.03740,0.05348,0.02580
0.02580,0.02506,0.02281,0.03441,0.08938,0.06918,0.02506,0.02992,0.04787, 1.000,0.03104,0.04375,0.05834,0.03179,0.03590,0.03104,0.05610,0.03852
0.03104,0.02206,0.1978,0.05946,0.02094,0.02206,0.02319,0.1582,0.06507,0.03104, 1.000,0.04188,0.05198,0.02543,0.04375,0.08040,0.04712,0.02767
0.03441,0.02805,0.02356,0.08564,0.05198,0.02917,0.04450,0.02618,0.06133,0.04375,0.04188, 1.000,0.03702,0.03141,0.03628,0.04600,0.1294,0.04600
0.03179,0.03403,0.03254,0.03478,0.07853,0.08414,0.03628,0.09536,0.03441,0.05834,0.05198,0.03702, 1.000,0.07330,0.03403,0.02356,0.02543,0.06320
0.06432,0.05572,0.03179,0.04263,0.05984,0.07891,0.06545,0.02431,0.03590,0.03179,0.02543,0.03141,0.07330, 1.000,0.1230,0.03553,0.03104,0.1548
0.06245,0.05647,0.05797,0.03889,0.02506,0.03179,0.06619,0.03179,0.02805,0.03590,0.04375,0.03628,0.03403,0.1230, 1.000,0.08115,0.03254,0.07442
0.09013,0.05759,0.08601,0.1279,0.05049,0.04562,0.04525,0.06358,0.03740,0.03104,0.08040,0.04600,0.02356,0.03553,0.08115, 1.000,0.1466,0.08527
0.05572,0.03852,0.04188,0.1627,0.1043,0.05946,0.02132,0.03740,0.05348,0.05610,0.04712,0.1294,0.02543,0.03104,0.03254,0.1466, 1.000,0.07741
0.1503,0.09761,0.05086,0.1260,0.1874,0.1144,0.03478,0.02169,0.02580,0.03852,0.02767,0.04600,0.06320,0.1548,0.07442,0.08527,0.07741, 1.000
