Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1298,0.04014,0.04258,0.02862,0.02618,0.03037,0.02094,0.01815,0.02129,0.02408,0.02304,0.02792,0.03874,0.03630,0.03839,0.03002,0.06771
0.1298, 1.000,0.02583,0.02862,0.03106,0.04642,0.06457,0.03002,0.03805,0.02408,0.02548,0.01571,0.02304,0.03560,0.04119,0.03560,0.02478,0.03525
0.04014,0.02583, 1.000,0.1316,0.01745,0.02304,0.02478,0.03665,0.02408,0.01710,0.1190,0.03839,0.02339,0.02583,0.03665,0.04154,0.03037,0.02653
0.04258,0.02862,0.1316, 1.000,0.04642,0.03106,0.02408,0.02513,0.02548,0.02688,0.03909,0.06248,0.02373,0.02583,0.03037,0.05445,0.08935,0.07016
0.02862,0.03106,0.01745,0.04642, 1.000,0.05550,0.02269,0.02443,0.02304,0.02897,0.01780,0.02792,0.03839,0.03106,0.02792,0.03176,0.04049,0.1274
0.02618,0.04642,0.02304,0.03106,0.05550, 1.000,0.08377,0.08691,0.03979,0.02932,0.02967,0.01745,0.05654,0.05689,0.03490,0.02618,0.02827,0.05026
0.03037,0.06457,0.02478,0.02408,0.02269,0.08377, 1.000,0.04468,0.06946,0.01675,0.02688,0.03525,0.02583,0.04328,0.03525,0.02408,0.02199,0.02688
0.02094,0.03002,0.03665,0.02513,0.02443,0.08691,0.04468, 1.000,0.08796,0.02688,0.06702,0.02618,0.08063,0.03421,0.02304,0.03909,0.02862,0.02059
0.01815,0.03805,0.02408,0.02548,0.02304,0.03979,0.06946,0.08796, 1.000,0.02897,0.02967,0.03106,0.02932,0.03490,0.02583,0.03037,0.02862,0.02443
0.02129,0.02408,0.01710,0.02688,0.02897,0.02932,0.01675,0.02688,0.02897, 1.000,0.02967,0.01675,0.04119,0.02094,0.01990,0.01920,0.02269,0.02897
0.02408,0.02548,0.1190,0.03909,0.01780,0.02967,0.02688,0.06702,0.02967,0.02967, 1.000,0.04398,0.06213,0.03141,0.02723,0.04572,0.03316,0.02339
0.02304,0.01571,0.03839,0.06248,0.02792,0.01745,0.03525,0.02618,0.03106,0.01675,0.04398, 1.000,0.01780,0.03805,0.02897,0.02513,0.08935,0.02373
0.02792,0.02304,0.02339,0.02373,0.03839,0.05654,0.02583,0.08063,0.02932,0.04119,0.06213,0.01780, 1.000,0.1190,0.02199,0.02373,0.01745,0.06318
0.03874,0.03560,0.02583,0.02583,0.03106,0.05689,0.04328,0.03421,0.03490,0.02094,0.03141,0.03805,0.1190, 1.000,0.05585,0.01990,0.02094,0.1072
0.03630,0.04119,0.03665,0.03037,0.02792,0.03490,0.03525,0.02304,0.02583,0.01990,0.02723,0.02897,0.02199,0.05585, 1.000,0.03805,0.02024,0.05096
0.03839,0.03560,0.04154,0.05445,0.03176,0.02618,0.02408,0.03909,0.03037,0.01920,0.04572,0.02513,0.02373,0.01990,0.03805, 1.000,0.1253,0.03211
0.03002,0.02478,0.03037,0.08935,0.04049,0.02827,0.02199,0.02862,0.02862,0.02269,0.03316,0.08935,0.01745,0.02094,0.02024,0.1253, 1.000,0.03351
0.06771,0.03525,0.02653,0.07016,0.1274,0.05026,0.02688,0.02059,0.02443,0.02897,0.02339,0.02373,0.06318,0.1072,0.05096,0.03211,0.03351, 1.000
