Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.07792,0.1323,0.2427,0.06083,0.04101,0.04170,0.04819,0.06938,0.02768,0.02461,0.02632,0.03383,0.06494,0.07929,0.1750,0.05502,0.09296
0.07792, 1.000,0.02802,0.06938,0.1145,0.2109,0.2146,0.02802,0.02427,0.03486,0.04648,0.04887,0.09535,0.2833,0.08168,0.06015,0.03725,0.2047
0.1323,0.02802, 1.000,0.07143,0.03076,0.02153,0.03178,0.08202,0.06254,0.03383,0.05332,0.02973,0.02597,0.03383,0.04443,0.09023,0.04033,0.03008
0.2427,0.06938,0.07143, 1.000,0.1634,0.06220,0.03383,0.03110,0.1155,0.05537,0.01675,0.03725,0.03999,0.05776,0.04545,0.1801,0.09638,0.09364
0.06083,0.1145,0.03076,0.1634, 1.000,0.1763,0.05297,0.03076,0.03930,0.07211,0.02802,0.03418,0.09569,0.06767,0.03281,0.06904,0.06972,0.1227
0.04101,0.2109,0.02153,0.06220,0.1763, 1.000,0.1767,0.04340,0.02939,0.09501,0.08886,0.03896,0.2553,0.09979,0.03828,0.03383,0.05434,0.1798
0.04170,0.2146,0.03178,0.03383,0.05297,0.1767, 1.000,0.03623,0.03623,0.03076,0.1046,0.1241,0.1100,0.2280,0.04785,0.03486,0.03828,0.1360
0.04819,0.02802,0.08202,0.03110,0.03076,0.04340,0.03623, 1.000,0.05913,0.05229,0.09193,0.03144,0.07450,0.02187,0.03554,0.04511,0.02666,0.02153
0.06938,0.02427,0.06254,0.1155,0.03930,0.02939,0.03623,0.05913, 1.000,0.03042,0.04443,0.1046,0.02939,0.03520,0.02461,0.09604,0.1736,0.02256
0.02768,0.03486,0.03383,0.05537,0.07211,0.09501,0.03076,0.05229,0.03042, 1.000,0.06425,0.03349,0.07519,0.02529,0.03076,0.04887,0.07485,0.03657
0.02461,0.04648,0.05332,0.01675,0.02802,0.08886,0.1046,0.09193,0.04443,0.06425, 1.000,0.04580,0.1152,0.04340,0.02529,0.02119,0.02632,0.04956
0.02632,0.04887,0.02973,0.03725,0.03418,0.03896,0.1241,0.03144,0.1046,0.03349,0.04580, 1.000,0.04238,0.09569,0.03828,0.03008,0.06357,0.04306
0.03383,0.09535,0.02597,0.03999,0.09569,0.2553,0.1100,0.07450,0.02939,0.07519,0.1152,0.04238, 1.000,0.07348,0.02768,0.02597,0.04135,0.2010
0.06494,0.2833,0.03383,0.05776,0.06767,0.09979,0.2280,0.02187,0.03520,0.02529,0.04340,0.09569,0.07348, 1.000,0.1049,0.03828,0.03520,0.1695
0.07929,0.08168,0.04443,0.04545,0.03281,0.03828,0.04785,0.03554,0.02461,0.03076,0.02529,0.03828,0.02768,0.1049, 1.000,0.06869,0.03213,0.04682
0.1750,0.06015,0.09023,0.1801,0.06904,0.03383,0.03486,0.04511,0.09604,0.04887,0.02119,0.03008,0.02597,0.03828,0.06869, 1.000,0.09774,0.04409
0.05502,0.03725,0.04033,0.09638,0.06972,0.05434,0.03828,0.02666,0.1736,0.07485,0.02632,0.06357,0.04135,0.03520,0.03213,0.09774, 1.000,0.04614
0.09296,0.2047,0.03008,0.09364,0.1227,0.1798,0.1360,0.02153,0.02256,0.03657,0.04956,0.04306,0.2010,0.1695,0.04682,0.04409,0.04614, 1.000
