Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.08551,0.02868,0.05944,0.1121,0.06986,0.02815,0.03702,0.02711,0.02450,0.03076,0.02868,0.02607,0.02398,0.04223,0.04484,0.04536,0.04275,0.03597
0.08551, 1.000,0.02711,0.02190,0.02972,0.05996,0.05005,0.05892,0.03024,0.02607,0.02659,0.02190,0.03389,0.02659,0.06204,0.06048,0.03180,0.02607,0.03441
0.02868,0.02711, 1.000,0.02242,0.03076,0.03441,0.03650,0.02659,0.02138,0.03180,0.02242,0.02555,0.01460,0.02346,0.02294,0.03702,0.04432,0.08394,0.03389
0.05944,0.02190,0.02242, 1.000,0.02607,0.02138,0.02711,0.02086,0.03441,0.02033,0.03285,0.04692,0.01668,0.02086,0.02972,0.04692,0.05735,0.03128,0.02138
0.1121,0.02972,0.03076,0.02607, 1.000,0.07716,0.02242,0.02503,0.03128,0.03180,0.02450,0.02815,0.01773,0.01825,0.02711,0.02450,0.04067,0.03650,0.03650
0.06986,0.05996,0.03441,0.02138,0.07716, 1.000,0.07404,0.02972,0.04536,0.02242,0.03910,0.01825,0.01877,0.03441,0.02555,0.02503,0.02607,0.03024,0.03650
0.02815,0.05005,0.03650,0.02711,0.02242,0.07404, 1.000,0.04015,0.02503,0.02815,0.02190,0.03910,0.03024,0.04536,0.04067,0.02659,0.02450,0.02763,0.03128
0.03702,0.05892,0.02659,0.02086,0.02503,0.02972,0.04015, 1.000,0.02503,0.04849,0.03233,0.01721,0.04901,0.02346,0.04327,0.04223,0.02138,0.03128,0.02450
0.02711,0.03024,0.02138,0.03441,0.03128,0.04536,0.02503,0.02503, 1.000,0.02555,0.04223,0.03285,0.02138,0.01564,0.02294,0.03076,0.03597,0.02242,0.01877
0.02450,0.02607,0.03180,0.02033,0.03180,0.02242,0.02815,0.04849,0.02555, 1.000,0.02763,0.02190,0.02868,0.03024,0.04484,0.02190,0.02555,0.03441,0.02659
0.03076,0.02659,0.02242,0.03285,0.02450,0.03910,0.02190,0.03233,0.04223,0.02763, 1.000,0.03702,0.01564,0.02972,0.02398,0.03389,0.02086,0.03441,0.03233
0.02868,0.02190,0.02555,0.04692,0.02815,0.01825,0.03910,0.01721,0.03285,0.02190,0.03702, 1.000,0.03024,0.02555,0.02607,0.02242,0.07143,0.04171,0.01877
0.02607,0.03389,0.01460,0.01668,0.01773,0.01877,0.03024,0.04901,0.02138,0.02868,0.01564,0.03024, 1.000,0.02815,0.03910,0.03233,0.02346,0.02346,0.03962
0.02398,0.02659,0.02346,0.02086,0.01825,0.03441,0.04536,0.02346,0.01564,0.03024,0.02972,0.02555,0.02815, 1.000,0.07925,0.01773,0.02815,0.02659,0.06413
0.04223,0.06204,0.02294,0.02972,0.02711,0.02555,0.04067,0.04327,0.02294,0.04484,0.02398,0.02607,0.03910,0.07925, 1.000,0.04640,0.02138,0.02294,0.05892
0.04484,0.06048,0.03702,0.04692,0.02450,0.02503,0.02659,0.04223,0.03076,0.02190,0.03389,0.02242,0.03233,0.01773,0.04640, 1.000,0.06517,0.02190,0.01981
0.04536,0.03180,0.04432,0.05735,0.04067,0.02607,0.02450,0.02138,0.03597,0.02555,0.02086,0.07143,0.02346,0.02815,0.02138,0.06517, 1.000,0.06778,0.02294
0.04275,0.02607,0.08394,0.03128,0.03650,0.03024,0.02763,0.03128,0.02242,0.03441,0.03441,0.04171,0.02346,0.02659,0.02294,0.02190,0.06778, 1.000,0.01668
0.03597,0.03441,0.03389,0.02138,0.03650,0.03650,0.03128,0.02450,0.01877,0.02659,0.03233,0.01877,0.03962,0.06413,0.05892,0.01981,0.02294,0.01668, 1.000
