Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.04960,0.04480,0.08373,0.09973,0.04427,0.02987,0.02027,0.02667,0.02133,0.01653,0.02507,0.01867,0.03147,0.02827,0.05867,0.07680,0.02880,0.04907
0.04960, 1.000,0.02827,0.01867,0.01653,0.02880,0.04587,0.1579,0.01760,0.02933,0.02347,0.02187,0.03520,0.03200,0.05653,0.06240,0.03467,0.02720,0.04747
0.04480,0.02827, 1.000,0.03360,0.04907,0.05867,0.04107,0.02240,0.02187,0.02773,0.02827,0.02720,0.01867,0.02933,0.02240,0.02240,0.03733,0.09653,0.04053
0.08373,0.01867,0.03360, 1.000,0.1045,0.02560,0.02133,0.01867,0.07307,0.02773,0.02720,0.02187,0.01973,0.01707,0.01760,0.03040,0.04320,0.03520,0.02613
0.09973,0.01653,0.04907,0.1045, 1.000,0.06453,0.02027,0.02827,0.02133,0.03253,0.03253,0.02133,0.04000,0.02720,0.02507,0.02720,0.04853,0.05387,0.03467
0.04427,0.02880,0.05867,0.02560,0.06453, 1.000,0.07573,0.02613,0.02240,0.01920,0.02987,0.01920,0.02453,0.04053,0.03040,0.02613,0.03520,0.04267,0.04640
0.02987,0.04587,0.04107,0.02133,0.02027,0.07573, 1.000,0.04267,0.04107,0.02773,0.02507,0.03573,0.02453,0.04533,0.06133,0.03787,0.03147,0.03147,0.06293
0.02027,0.1579,0.02240,0.01867,0.02827,0.02613,0.04267, 1.000,0.02880,0.03627,0.02347,0.01920,0.1115,0.03040,0.05920,0.05493,0.02293,0.02347,0.04053
0.02667,0.01760,0.02187,0.07307,0.02133,0.02240,0.04107,0.02880, 1.000,0.02293,0.03520,0.03680,0.02507,0.05547,0.02773,0.02133,0.03627,0.02827,0.02507
0.02133,0.02933,0.02773,0.02773,0.03253,0.01920,0.02773,0.03627,0.02293, 1.000,0.03573,0.02720,0.06720,0.02240,0.04000,0.02347,0.02293,0.03680,0.01920
0.01653,0.02347,0.02827,0.02720,0.03253,0.02987,0.02507,0.02347,0.03520,0.03573, 1.000,0.02613,0.03147,0.03147,0.01867,0.02933,0.02133,0.02773,0.02453
0.02507,0.02187,0.02720,0.02187,0.02133,0.01920,0.03573,0.01920,0.03680,0.02720,0.02613, 1.000,0.04427,0.03040,0.02720,0.02880,0.03733,0.02773,0.02933
0.01867,0.03520,0.01867,0.01973,0.04000,0.02453,0.02453,0.1115,0.02507,0.06720,0.03147,0.04427, 1.000,0.02613,0.05760,0.02560,0.01707,0.03413,0.02987
0.03147,0.03200,0.02933,0.01707,0.02720,0.04053,0.04533,0.03040,0.05547,0.02240,0.03147,0.03040,0.02613, 1.000,0.05707,0.02133,0.02613,0.02720,0.07840
0.02827,0.05653,0.02240,0.01760,0.02507,0.03040,0.06133,0.05920,0.02773,0.04000,0.01867,0.02720,0.05760,0.05707, 1.000,0.05440,0.01813,0.02400,0.1024
0.05867,0.06240,0.02240,0.03040,0.02720,0.02613,0.03787,0.05493,0.02133,0.02347,0.02933,0.02880,0.02560,0.02133,0.05440, 1.000,0.04587,0.02293,0.04000
0.07680,0.03467,0.03733,0.04320,0.04853,0.03520,0.03147,0.02293,0.03627,0.02293,0.02133,0.03733,0.01707,0.02613,0.01813,0.04587, 1.000,0.06293,0.02987
0.02880,0.02720,0.09653,0.03520,0.05387,0.04267,0.03147,0.02347,0.02827,0.03680,0.02773,0.02773,0.03413,0.02720,0.02400,0.02293,0.06293, 1.000,0.02027
0.04907,0.04747,0.04053,0.02613,0.03467,0.04640,0.06293,0.04053,0.02507,0.01920,0.02453,0.02933,0.02987,0.07840,0.1024,0.04000,0.02987,0.02027, 1.000
