Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.1211,0.06453,0.1451,0.1861,0.1195,0.05760,0.02773,0.02400,0.02720,0.02240,0.01920,0.01920,0.03840,0.05920,0.09333,0.07627,0.05280,0.07200
0.1211, 1.000,0.05013,0.02453,0.04427,0.07680,0.1152,0.2293,0.02080,0.03787,0.03147,0.02187,0.03627,0.05333,0.09493,0.09973,0.03787,0.03627,0.09120
0.06453,0.05013, 1.000,0.04107,0.08160,0.1029,0.06507,0.03253,0.03307,0.04000,0.04587,0.03147,0.02507,0.03787,0.02720,0.03040,0.04693,0.1205,0.05600
0.1451,0.02453,0.04107, 1.000,0.1749,0.04320,0.01813,0.01973,0.05867,0.03093,0.02027,0.02827,0.02293,0.02347,0.02880,0.04160,0.07413,0.05013,0.03147
0.1861,0.04427,0.08160,0.1749, 1.000,0.1376,0.03093,0.03200,0.02880,0.04267,0.03147,0.02933,0.02720,0.03093,0.03360,0.04053,0.07093,0.07467,0.06560
0.1195,0.07680,0.1029,0.04320,0.1376, 1.000,0.1365,0.04373,0.02293,0.02453,0.04320,0.02400,0.02987,0.06667,0.05173,0.04160,0.05493,0.06613,0.1157
0.05760,0.1152,0.06507,0.01813,0.03093,0.1365, 1.000,0.09653,0.03733,0.03360,0.04053,0.05493,0.04213,0.08747,0.07893,0.04427,0.03093,0.03573,0.1003
0.02773,0.2293,0.03253,0.01973,0.03200,0.04373,0.09653, 1.000,0.02560,0.04640,0.02987,0.03147,0.1093,0.05973,0.08267,0.06613,0.02027,0.03253,0.06987
0.02400,0.02080,0.03307,0.05867,0.02880,0.02293,0.03733,0.02560, 1.000,0.02880,0.02560,0.06827,0.02880,0.07733,0.02827,0.02987,0.04373,0.03787,0.03467
0.02720,0.03787,0.04000,0.03093,0.04267,0.02453,0.03360,0.04640,0.02880, 1.000,0.04587,0.03947,0.07413,0.02880,0.05653,0.02773,0.02400,0.05653,0.03307
0.02240,0.03147,0.04587,0.02027,0.03147,0.04320,0.04053,0.02987,0.02560,0.04587, 1.000,0.03040,0.03413,0.05653,0.02080,0.02613,0.01920,0.04107,0.03573
0.01920,0.02187,0.03147,0.02827,0.02933,0.02400,0.05493,0.03147,0.06827,0.03947,0.03040, 1.000,0.08427,0.06613,0.04533,0.01440,0.04747,0.03360,0.04213
0.01920,0.03627,0.02507,0.02293,0.02720,0.02987,0.04213,0.1093,0.02880,0.07413,0.03413,0.08427, 1.000,0.04907,0.06240,0.02560,0.02507,0.05547,0.04427
0.03840,0.05333,0.03787,0.02347,0.03093,0.06667,0.08747,0.05973,0.07733,0.02880,0.05653,0.06613,0.04907, 1.000,0.08373,0.02667,0.02453,0.01920,0.1648
0.05920,0.09493,0.02720,0.02880,0.03360,0.05173,0.07893,0.08267,0.02827,0.05653,0.02080,0.04533,0.06240,0.08373, 1.000,0.08267,0.02453,0.02667,0.1787
0.09333,0.09973,0.03040,0.04160,0.04053,0.04160,0.04427,0.06613,0.02987,0.02773,0.02613,0.01440,0.02560,0.02667,0.08267, 1.000,0.06613,0.02187,0.06987
0.07627,0.03787,0.04693,0.07413,0.07093,0.05493,0.03093,0.02027,0.04373,0.02400,0.01920,0.04747,0.02507,0.02453,0.02453,0.06613, 1.000,0.07040,0.03627
0.05280,0.03627,0.1205,0.05013,0.07467,0.06613,0.03573,0.03253,0.03787,0.05653,0.04107,0.03360,0.05547,0.01920,0.02667,0.02187,0.07040, 1.000,0.03893
0.07200,0.09120,0.05600,0.03147,0.06560,0.1157,0.1003,0.06987,0.03467,0.03307,0.03573,0.04213,0.04427,0.1648,0.1787,0.06987,0.03627,0.03893, 1.000
