Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.5064,0.08142,0.4326,0.3308,0.2036,0.1247,0.2672,0.03562,0.04835,0.08397,0.03817,0.04580,0.05344,0.09924,0.2392,0.1527,0.07379,0.1145
0.5064, 1.000,0.08651,0.2239,0.2265,0.3257,0.2799,0.5089,0.02799,0.06361,0.08397,0.03817,0.05598,0.08142,0.1298,0.2163,0.07125,0.03817,0.1756
0.08142,0.08651, 1.000,0.07634,0.1425,0.1247,0.1120,0.05089,0.04326,0.06870,0.08651,0.05598,0.03562,0.06616,0.02290,0.09160,0.1120,0.2621,0.04580
0.4326,0.2239,0.07634, 1.000,0.2799,0.09415,0.05598,0.1221,0.08906,0.05598,0.06107,0.06870,0.04071,0.03053,0.05852,0.1832,0.2621,0.1043,0.06107
0.3308,0.2265,0.1425,0.2799, 1.000,0.2799,0.07634,0.1196,0.02799,0.07634,0.1069,0.05852,0.04835,0.06361,0.08651,0.1603,0.1399,0.1018,0.09669
0.2036,0.3257,0.1247,0.09415,0.2799, 1.000,0.2850,0.1756,0.02799,0.05852,0.1323,0.05344,0.04326,0.1272,0.1094,0.1094,0.05089,0.04071,0.2239
0.1247,0.2799,0.1120,0.05598,0.07634,0.2850, 1.000,0.2646,0.02036,0.02799,0.07379,0.08906,0.07379,0.1476,0.1247,0.04835,0.01527,0.03817,0.2316
0.2672,0.5089,0.05089,0.1221,0.1196,0.1756,0.2646, 1.000,0.01527,0.07634,0.05852,0.05598,0.09924,0.1018,0.1374,0.1323,0.02799,0.007634,0.2290
0.03562,0.02799,0.04326,0.08906,0.02799,0.02799,0.02036,0.01527, 1.000,0.09415,0.03053,0.1807,0.05598,0.1043,0.03817,0.01781,0.1043,0.05089,0.01527
0.04835,0.06361,0.06870,0.05598,0.07634,0.05852,0.02799,0.07634,0.09415, 1.000,0.07125,0.05852,0.2010,0.07379,0.09160,0.03817,0.05598,0.09415,0.06616
0.08397,0.08397,0.08651,0.06107,0.1069,0.1323,0.07379,0.05852,0.03053,0.07125, 1.000,0.05598,0.05852,0.07888,0.05089,0.08651,0.06870,0.06361,0.05598
0.03817,0.03817,0.05598,0.06870,0.05852,0.05344,0.08906,0.05598,0.1807,0.05852,0.05598, 1.000,0.1501,0.1298,0.07634,0.03308,0.08142,0.05344,0.09924
0.04580,0.05598,0.03562,0.04071,0.04835,0.04326,0.07379,0.09924,0.05598,0.2010,0.05852,0.1501, 1.000,0.1196,0.1349,0.04326,0.04071,0.09924,0.06361
0.05344,0.08142,0.06616,0.03053,0.06361,0.1272,0.1476,0.1018,0.1043,0.07379,0.07888,0.1298,0.1196, 1.000,0.1501,0.02036,0.01018,0.02799,0.2392
0.09924,0.1298,0.02290,0.05852,0.08651,0.1094,0.1247,0.1374,0.03817,0.09160,0.05089,0.07634,0.1349,0.1501, 1.000,0.1272,0.04835,0.02290,0.2366
0.2392,0.2163,0.09160,0.1832,0.1603,0.1094,0.04835,0.1323,0.01781,0.03817,0.08651,0.03308,0.04326,0.02036,0.1272, 1.000,0.1196,0.04835,0.06361
0.1527,0.07125,0.1120,0.2621,0.1399,0.05089,0.01527,0.02799,0.1043,0.05598,0.06870,0.08142,0.04071,0.01018,0.04835,0.1196, 1.000,0.2163,0.03053
0.07379,0.03817,0.2621,0.1043,0.1018,0.04071,0.03817,0.007634,0.05089,0.09415,0.06361,0.05344,0.09924,0.02799,0.02290,0.04835,0.2163, 1.000,0.02036
0.1145,0.1756,0.04580,0.06107,0.09669,0.2239,0.2316,0.2290,0.01527,0.06616,0.05598,0.09924,0.06361,0.2392,0.2366,0.06361,0.03053,0.02036, 1.000
