Fp1,Fp2,O2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1
 1.000,0.2651,0.04987,0.2097,0.1323,0.08193,0.03664,0.1191,0.02646,0.01781,0.01934,0.02239,0.02137,0.03003,0.05903,0.1038,0.07481,0.04275,0.07379
0.2651, 1.000,0.05751,0.06718,0.06972,0.1196,0.1084,0.2672,0.02341,0.01934,0.01985,0.01679,0.01934,0.03919,0.07888,0.09415,0.05496,0.04275,0.09517
0.04987,0.05751, 1.000,0.05242,0.07125,0.08244,0.04427,0.04224,0.02188,0.02748,0.02341,0.02392,0.01323,0.03461,0.02392,0.03155,0.05751,0.1522,0.04987
0.2097,0.06718,0.05242, 1.000,0.1639,0.03969,0.02036,0.04071,0.05038,0.03461,0.02545,0.03766,0.01883,0.01883,0.02850,0.08193,0.1094,0.05038,0.03766
0.1323,0.06972,0.07125,0.1639, 1.000,0.1130,0.02850,0.04377,0.02188,0.02952,0.02137,0.02341,0.02239,0.03359,0.03766,0.06565,0.08041,0.06768,0.06209
0.08193,0.1196,0.08244,0.03969,0.1130, 1.000,0.1089,0.07939,0.02392,0.02036,0.03053,0.02239,0.01883,0.07583,0.05700,0.05496,0.04173,0.04784,0.1013
0.03664,0.1084,0.04427,0.02036,0.02850,0.1089, 1.000,0.07023,0.03104,0.02748,0.02392,0.03511,0.02799,0.05802,0.06565,0.03715,0.02290,0.02697,0.06056
0.1191,0.2672,0.04224,0.04071,0.04377,0.07939,0.07023, 1.000,0.01934,0.02443,0.02545,0.01985,0.05802,0.04733,0.08346,0.06616,0.03257,0.02443,0.09008
0.02646,0.02341,0.02188,0.05038,0.02188,0.02392,0.03104,0.01934, 1.000,0.04326,0.03206,0.1028,0.03206,0.04427,0.03155,0.01883,0.04580,0.02545,0.02952
0.01781,0.01934,0.02748,0.03461,0.02952,0.02036,0.02748,0.02443,0.04326, 1.000,0.02952,0.02392,0.06718,0.02239,0.02952,0.01985,0.03308,0.04020,0.02087
0.01934,0.01985,0.02341,0.02545,0.02137,0.03053,0.02392,0.02545,0.03206,0.02952, 1.000,0.02188,0.02952,0.02901,0.01425,0.02494,0.02137,0.03003,0.01985
0.02239,0.01679,0.02392,0.03766,0.02341,0.02239,0.03511,0.01985,0.1028,0.02392,0.02188, 1.000,0.06361,0.03817,0.03766,0.02137,0.03664,0.03461,0.02188
0.02137,0.01934,0.01323,0.01883,0.02239,0.01883,0.02799,0.05802,0.03206,0.06718,0.02952,0.06361, 1.000,0.03003,0.04478,0.02545,0.02595,0.03715,0.02799
0.03003,0.03919,0.03461,0.01883,0.03359,0.07583,0.05802,0.04733,0.04427,0.02239,0.02901,0.03817,0.03003, 1.000,0.05598,0.02392,0.02188,0.02392,0.1109
0.05903,0.07888,0.02392,0.02850,0.03766,0.05700,0.06565,0.08346,0.03155,0.02952,0.01425,0.03766,0.04478,0.05598, 1.000,0.05038,0.02290,0.01679,0.09924
0.1038,0.09415,0.03155,0.08193,0.06565,0.05496,0.03715,0.06616,0.01883,0.01985,0.02494,0.02137,0.02545,0.02392,0.05038, 1.000,0.05293,0.02036,0.04987
0.07481,0.05496,0.05751,0.1094,0.08041,0.04173,0.02290,0.03257,0.04580,0.03308,0.02137,0.03664,0.02595,0.02188,0.02290,0.05293, 1.000,0.08601,0.02494
0.04275,0.04275,0.1522,0.05038,0.06768,0.04784,0.02697,0.02443,0.02545,0.04020,0.03003,0.03461,0.03715,0.02392,0.01679,0.02036,0.08601, 1.000,0.02239
0.07379,0.09517,0.04987,0.03766,0.06209,0.1013,0.06056,0.09008,0.02952,0.02087,0.01985,0.02188,0.02799,0.1109,0.09924,0.04987,0.02494,0.02239, 1.000
